day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-01;B.D.3.A;28.48;64.34;20.29;13.88;8.19;50.46
2020-05-15;D.C.1.C;26.95;43.39;21.58;97.55;5.37;-54.16
2020-07-31;D.B.3.B;35.66;17.04;28.13;57.11;7.53;-40.07
2020-12-18;D.D.1.D;14.5;45.01;26.28;86.09;-11.78;-41.08
2021-02-03;C.E.S.C;19.44;13.19;15.46;94.51;3.98;-81.32
2021-02-14;A.B.1.A;27.54;33.2;28.98;22.36;-1.44;10.84
2021-06-10;C.B.3.B;33.48;27.43;25.67;72.62;7.81;-45.19
2021-06-22;C.B.0.D;23.95;55.3;26.78;18.05;-2.83;37.25
2021-09-14;B.C.2.D;17.39;39.61;19.15;77.72;-1.76;-38.11
2021-09-25;C.D.0.E;19.0;64.57;11.87;47.16;7.13;17.41
2021-11-09;B.B.2.B;19.78;41.04;22.88;39.21;-3.1;1.83
2021-12-06;A.C.1.A;19.87;76.34;21.37;16.56;-1.5;59.78
2022-03-02;D.D.2.C;18.69;67.88;27.84;69.7;-9.15;-1.82
2022-04-14;E.B.1.E;14.38;62.74;31.05;23.9;-16.67;38.84
2022-05-19;B.C.0.B;11.59;78.03;32.39;37.14;-20.8;40.89
2022-08-01;E.C.1.E;14.06;47.49;26.32;82.27;-12.26;-34.78
2020-12-22;A.B.0.C;25.19;58.74;26.41;44.87;-1.22;13.87
2021-01-19;C.D.2.E;10.91;69.2;29.39;74.9;-18.48;-5.7
2022-07-21;A.C.3.C;17.11;8.72;26.42;54.48;-9.31;-45.76
