day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;A.B.S.C;26.33;59.16;13.99;7.29;12.34;51.87
2020-04-27;C.B.3.C;32.6;50.54;33.06;78.0;-0.46;-27.46
2020-05-07;D.A.3.D;23.12;37.46;33.49;94.64;-10.37;-57.18
2020-05-11;E.B.1.A;34.69;30.12;12.92;37.7;21.77;-7.58
2020-07-18;B.B.S.B;25.07;42.29;17.38;61.19;7.69;-18.9
2020-08-02;D.B.3.D;20.96;49.95;32.19;63.9;-11.23;-13.95
2020-08-31;B.D.0.E;32.37;22.98;35.92;11.25;-3.55;11.73
2020-09-26;E.A.S.E;25.79;4.89;22.7;40.04;3.09;-35.15
2020-10-28;D.A.0.E;30.41;41.97;29.23;35.48;1.18;6.49
2020-11-14;E.D.3.C;18.08;98.86;33.21;79.83;-15.13;19.03
2021-02-11;E.D.S.B;32.64;35.55;21.92;99.84;10.72;-64.29
2021-02-14;D.A.0.A;20.01;27.32;11.88;27.37;8.13;-0.05
2021-06-13;C.E.1.A;16.44;52.19;27.01;85.81;-10.57;-33.62
2021-06-21;E.C.3.A;14.89;2.08;19.56;37.45;-4.67;-35.37
2021-07-21;C.E.1.D;18.63;40.05;24.91;32.91;-6.28;7.14
2021-08-03;E.B.2.B;34.47;96.14;13.07;86.73;21.4;9.41
2021-09-07;A.A.0.B;32.27;79.71;24.84;23.48;7.43;56.23
2021-09-17;E.C.3.A;16.61;37.75;27.16;23.18;-10.55;14.57
2021-10-17;D.E.0.D;26.09;22.94;12.78;15.5;13.31;7.44
2021-12-18;C.A.0.B;28.25;8.62;27.63;31.42;0.62;-22.8
2022-02-13;D.E.2.D;13.58;44.71;32.27;75.96;-18.69;-31.25
2022-03-15;C.A.1.D;24.42;50.71;20.43;49.49;3.99;1.22
2022-03-24;A.B.0.A;17.48;57.74;34.15;58.4;-16.67;-0.66
2022-05-19;D.A.2.B;16.95;29.49;32.35;25.0;-15.4;4.49
2022-07-17;C.D.3.D;25.02;96.13;36.04;3.34;-11.02;92.79
2020-10-09;B.D.0.C;15.72;26.03;14.04;14.71;1.68;11.32
2021-11-07;D.A.2.C;18.53;25.14;15.18;30.74;3.35;-5.6
