day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-12;A.D.2.B;11.98;5.11;35.12;61.94;-23.14;-56.83
2020-05-26;E.D.2.E;35.29;98.28;11.26;66.03;24.03;32.25
2020-06-18;E.C.S.E;25.01;1.61;19.97;3.74;5.04;-2.13
2020-07-15;A.D.0.B;21.9;98.94;15.02;17.71;6.88;81.23
2020-09-01;D.D.3.D;15.64;46.52;30.7;20.79;-15.06;25.73
2020-10-14;D.B.0.A;25.71;56.24;23.92;5.46;1.79;50.78
2020-10-29;B.E.2.D;24.69;10.98;12.1;36.5;12.59;-25.52
2020-11-06;A.E.2.D;22.98;51.07;23.24;4.7;-0.26;46.37
2021-01-17;D.C.S.E;27.57;11.88;24.25;85.47;3.32;-73.59
2021-04-04;E.C.3.B;30.7;80.68;11.73;81.87;18.97;-1.19
2021-06-12;B.D.3.D;13.2;89.93;20.13;72.18;-6.93;17.75
2021-06-14;C.C.S.B;32.12;97.5;13.83;45.14;18.29;52.36
2021-06-29;B.A.2.E;34.51;8.56;10.78;60.22;23.73;-51.66
2021-07-01;E.C.3.E;26.36;88.36;34.96;51.68;-8.6;36.68
2021-07-06;C.D.S.A;34.18;95.42;14.03;96.01;20.15;-0.59
2021-07-25;E.D.0.A;26.36;93.89;14.46;26.02;11.9;67.87
2021-07-25;B.B.1.B;10.31;67.85;31.34;66.38;-21.03;1.47
2021-09-15;E.D.0.B;28.55;69.96;32.73;58.11;-4.18;11.85
2021-10-31;D.B.1.B;17.22;57.14;11.79;78.63;5.43;-21.49
2021-11-17;C.B.0.E;12.37;59.08;13.43;70.71;-1.06;-11.63
2021-11-29;C.C.1.B;36.9;78.54;19.99;34.47;16.91;44.07
2021-12-12;D.A.3.B;16.11;51.78;18.36;72.4;-2.25;-20.62
2022-04-03;A.C.0.D;28.37;75.7;15.78;86.24;12.59;-10.54
2022-05-06;D.E.S.A;31.79;44.3;31.84;30.75;-0.05;13.55
2022-01-06;C.C.S.E;37.26;86.11;18.9;63.68;18.36;22.43
