day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-19;D.E.S.C;24.38;69.24;19.44;32.04;4.94;37.2
2020-08-09;D.C.3.A;35.28;63.53;10.69;11.86;24.59;51.67
2020-11-15;B.E.3.E;19.69;0.24;21.49;33.62;-1.8;-33.38
2020-12-23;C.C.1.D;19.59;19.43;27.32;25.1;-7.73;-5.67
2021-02-17;D.E.S.E;31.21;68.58;13.53;43.52;17.68;25.06
2021-04-03;C.A.1.D;13.9;26.8;29.03;3.75;-15.13;23.05
2021-04-15;D.A.3.B;19.91;65.57;34.29;94.18;-14.38;-28.61
2021-04-16;B.E.2.D;10.25;11.47;31.64;48.74;-21.39;-37.27
2021-04-18;C.B.0.A;23.58;26.3;33.7;49.5;-10.12;-23.2
2021-05-08;D.D.1.C;22.02;19.89;32.2;46.81;-10.18;-26.92
2021-06-08;B.A.1.D;10.96;31.62;29.78;93.64;-18.82;-62.02
2021-06-18;E.A.2.C;26.55;11.46;22.02;60.72;4.53;-49.26
2021-06-22;E.C.2.B;36.12;88.28;23.45;71.02;12.67;17.26
2021-06-24;A.C.2.A;17.96;38.39;15.42;36.64;2.54;1.75
2021-06-25;A.C.3.D;15.19;49.88;26.62;71.7;-11.43;-21.82
2021-06-28;D.C.0.B;37.27;54.4;36.89;22.67;0.38;31.73
2021-09-15;E.B.0.A;34.17;6.05;25.12;72.98;9.05;-66.93
2021-11-17;A.A.S.A;35.7;69.42;24.55;47.75;11.15;21.67
2022-01-22;A.B.1.C;15.07;34.1;28.79;39.31;-13.72;-5.21
2022-01-26;B.B.0.C;34.27;55.13;19.85;23.08;14.42;32.05
2022-03-10;C.D.2.E;15.78;23.38;15.3;31.47;0.48;-8.09
2022-04-12;D.B.2.B;22.09;19.9;25.76;72.43;-3.67;-52.53
2022-05-13;D.D.0.B;16.43;11.37;27.92;28.44;-11.49;-17.07
2022-07-13;C.E.2.A;20.82;35.9;26.42;58.87;-5.6;-22.97
2022-08-19;D.E.1.D;33.97;89.54;36.51;41.17;-2.54;48.37
2021-12-16;D.B.0.C;19.53;51.04;16.27;70.39;3.26;-19.35
2022-04-01;C.B.S.E;30.73;5.33;12.44;41.12;18.29;-35.79
2022-07-21;C.D.2.D;22.8;76.84;23.03;29.09;-0.23;47.75
