day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-29;B.E.S.C;21.38;23.95;34.52;48.49;-13.14;-24.54
2020-05-14;B.B.0.C;10.57;70.57;35.41;12.37;-24.84;58.2
2020-06-12;B.E.S.D;29.13;97.84;22.42;19.98;6.71;77.86
2020-06-12;B.E.2.E;35.59;37.88;25.47;77.98;10.12;-40.1
2020-06-24;D.D.2.E;29.7;16.81;10.66;44.32;19.04;-27.51
2020-09-11;E.C.1.B;15.74;76.6;18.88;78.69;-3.14;-2.09
2020-09-23;E.C.2.B;29.35;71.12;31.01;93.66;-1.66;-22.54
2020-11-19;C.E.3.B;34.68;16.09;17.03;7.14;17.65;8.95
2020-12-04;B.A.2.E;29.17;94.23;26.94;80.18;2.23;14.05
2020-12-08;C.A.S.E;18.73;26.94;14.82;27.53;3.91;-0.59
2020-12-15;B.B.3.A;28.3;53.75;13.96;35.37;14.34;18.38
2020-12-16;E.B.0.C;18.75;21.05;36.99;47.72;-18.24;-26.67
2020-12-19;A.D.S.A;15.87;6.32;19.53;64.66;-3.66;-58.34
2020-12-29;D.A.S.B;32.37;22.96;37.41;26.36;-5.04;-3.4
2021-02-23;D.B.S.E;30.6;2.3;16.35;8.89;14.25;-6.59
2021-04-05;A.C.3.D;27.59;74.91;21.86;1.13;5.73;73.78
2021-04-24;A.E.S.D;28.85;38.18;31.21;71.4;-2.36;-33.22
2021-04-26;A.B.1.C;25.02;35.19;22.11;1.31;2.91;33.88
2021-06-16;D.E.3.C;15.78;35.25;37.38;7.21;-21.6;28.04
2021-09-12;D.D.S.A;22.01;72.15;33.55;0.91;-11.54;71.24
2022-01-22;B.B.S.D;19.02;75.31;36.23;4.71;-17.21;70.6
2022-03-01;A.B.S.C;11.56;45.72;33.57;60.1;-22.01;-14.38
2022-03-05;A.D.S.A;36.01;29.49;26.46;22.78;9.55;6.71
2022-05-11;D.E.S.B;21.65;57.42;31.99;31.69;-10.34;25.73
2022-08-26;A.A.1.C;13.9;13.74;16.93;86.29;-3.03;-72.55
2022-04-07;D.C.2.D;11.56;40.9;27.96;20.42;-16.4;20.48
