day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-26;A.D.0.B;21.2;74.5;31.13;26.95;-9.93;47.55
2020-04-30;C.D.3.C;20.73;80.53;30.9;6.36;-10.17;74.17
2020-06-08;D.B.2.C;15.88;36.34;21.19;97.18;-5.31;-60.84
2020-06-18;C.B.0.A;19.92;87.12;32.51;69.88;-12.59;17.24
2020-08-19;A.A.0.D;30.58;40.58;13.68;2.05;16.9;38.53
2020-09-26;C.D.S.A;12.62;9.81;37.34;26.08;-24.72;-16.27
2020-11-01;E.B.0.C;30.75;85.98;16.46;98.01;14.29;-12.03
2020-12-12;C.E.0.A;26.81;62.57;35.27;39.8;-8.46;22.77
2021-06-17;B.C.S.E;31.33;79.67;29.61;32.07;1.72;47.6
2021-08-23;C.B.S.E;24.83;19.15;22.25;37.27;2.58;-18.12
2021-08-23;B.D.3.A;32.85;13.49;20.69;29.57;12.16;-16.08
2021-09-07;B.E.S.A;24.99;78.88;32.08;88.95;-7.09;-10.07
2021-09-23;A.A.0.E;29.01;4.84;26.31;67.01;2.7;-62.17
2022-01-31;A.E.1.C;31.66;15.08;28.87;70.23;2.79;-55.15
2022-03-18;C.D.1.A;17.06;59.18;32.54;82.65;-15.48;-23.47
2021-04-21;E.A.3.D;34.67;72.09;33.66;45.69;1.01;26.4
2021-07-24;C.C.1.C;24.99;18.77;19.06;31.26;5.93;-12.49
2021-09-14;C.B.S.C;16.99;59.3;12.53;68.62;4.46;-9.32
