day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-19;A.C.0.A;28.37;40.63;32.73;88.21;-4.36;-47.58
2020-08-16;B.B.S.A;30.94;70.05;28.97;53.88;1.97;16.17
2020-09-05;D.D.1.E;26.07;90.16;12.53;67.89;13.54;22.27
2020-09-26;A.B.0.D;33.59;1.02;28.71;5.82;4.88;-4.8
2020-09-26;D.E.0.B;11.88;85.81;32.09;50.56;-20.21;35.25
2020-11-03;B.C.2.E;36.98;82.08;11.44;6.03;25.54;76.05
2021-07-01;E.A.0.D;22.21;15.21;11.64;82.42;10.57;-67.21
2021-09-17;D.A.1.E;21.0;22.57;28.76;64.99;-7.76;-42.42
2021-09-21;E.E.3.C;11.0;69.74;19.03;85.43;-8.03;-15.69
2021-10-07;B.D.0.D;28.4;75.05;24.66;68.4;3.74;6.65
2021-10-22;D.D.3.D;23.9;94.7;20.28;34.05;3.62;60.65
2021-11-03;D.A.2.B;24.2;77.13;17.15;46.82;7.05;30.31
2022-02-18;C.A.0.D;12.94;48.24;24.54;59.28;-11.6;-11.04
2022-02-23;E.B.0.C;18.37;10.69;33.27;91.87;-14.9;-81.18
2022-03-07;D.C.3.B;24.75;5.52;10.59;2.73;14.16;2.79
2022-06-07;D.C.3.E;20.7;49.07;33.62;46.34;-12.92;2.73
