day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;C.E.2.C;32.49;62.56;22.46;74.08;10.03;-11.52
2020-05-15;E.D.2.D;10.74;79.83;11.62;8.37;-0.88;71.46
2020-07-13;D.E.0.E;21.2;73.71;35.27;73.87;-14.07;-0.16
2020-08-05;E.A.S.C;30.5;38.97;25.94;92.71;4.56;-53.74
2020-10-10;B.B.0.E;10.86;1.27;14.98;93.56;-4.12;-92.29
2020-11-02;C.A.1.A;26.2;7.21;18.19;89.0;8.01;-81.79
2020-11-08;B.D.1.C;27.64;39.71;15.08;82.28;12.56;-42.57
2021-01-09;D.E.0.A;11.01;50.22;19.35;74.07;-8.34;-23.85
2021-03-04;D.E.2.C;11.55;65.13;15.64;65.03;-4.09;0.1
2021-03-30;C.B.2.C;28.01;72.78;19.78;81.12;8.23;-8.34
2021-06-28;C.D.S.C;27.72;28.77;12.1;61.74;15.62;-32.97
2021-07-06;E.B.3.B;13.7;25.05;30.44;90.02;-16.74;-64.97
2021-07-13;E.D.1.A;34.09;91.07;35.0;63.19;-0.91;27.88
2021-08-20;C.A.2.B;34.27;63.16;31.54;64.78;2.73;-1.62
2021-08-21;E.A.2.A;35.3;92.15;33.52;67.81;1.78;24.34
2021-09-23;D.D.S.D;35.85;62.0;36.61;58.78;-0.76;3.22
2021-10-10;E.B.1.A;30.51;2.43;30.81;43.71;-0.3;-41.28
2021-12-04;D.C.0.A;32.53;20.92;18.27;9.0;14.26;11.92
2022-06-21;A.D.2.E;25.17;17.14;14.91;13.61;10.26;3.53
2020-06-21;E.B.1.C;33.86;89.05;26.03;75.8;7.83;13.25
2021-10-22;A.E.3.C;12.12;71.65;19.03;12.5;-6.91;59.15
2022-06-09;A.E.2.C;16.05;99.51;37.22;31.38;-21.17;68.13
