day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-25;B.C.S.D;26.11;13.4;30.61;18.75;-4.5;-5.35
2020-07-10;A.A.3.D;29.6;2.83;22.07;29.7;7.53;-26.87
2020-10-10;D.E.2.A;26.47;70.46;28.17;37.98;-1.7;32.48
2020-11-05;D.D.3.B;12.6;30.15;34.95;57.33;-22.35;-27.18
2020-12-19;B.B.3.D;35.32;34.35;29.97;34.83;5.35;-0.48
2020-12-19;A.A.1.C;36.8;86.38;35.69;97.67;1.11;-11.29
2021-01-26;D.A.S.A;32.37;7.0;23.43;65.46;8.94;-58.46
2021-02-26;E.B.2.C;26.22;95.11;19.92;18.09;6.3;77.02
2021-03-04;C.B.2.A;10.77;61.14;27.18;33.72;-16.41;27.42
2021-04-03;B.C.S.E;15.21;17.61;10.5;93.34;4.71;-75.73
2021-10-22;B.D.3.B;22.3;26.45;15.08;7.73;7.22;18.72
2021-10-22;C.A.0.E;35.2;22.02;33.72;70.66;1.48;-48.64
2022-03-11;A.C.S.A;18.02;19.38;22.84;98.38;-4.82;-79.0
2022-06-17;C.E.0.A;22.7;88.26;35.87;43.0;-13.17;45.26
2022-08-09;B.E.2.D;18.34;84.8;37.13;28.87;-18.79;55.93
2022-08-19;B.C.2.E;21.94;17.8;31.18;62.36;-9.24;-44.56
2022-08-02;C.E.S.C;35.14;35.0;15.69;10.74;19.45;24.26
