day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-18;E.B.3.E;21.82;67.24;13.12;54.62;8.7;12.62
2020-08-18;A.D.3.A;28.09;9.23;14.06;72.73;14.03;-63.5
2020-11-07;E.C.3.B;10.8;37.13;34.62;13.66;-23.82;23.47
2020-11-24;D.B.1.B;33.44;91.32;30.54;11.08;2.9;80.24
2021-04-15;D.B.3.D;10.06;5.66;29.51;71.75;-19.45;-66.09
2021-04-27;B.A.1.B;30.1;42.45;35.36;42.21;-5.26;0.24
2021-06-04;E.C.1.A;10.6;48.2;29.86;23.41;-19.26;24.79
2021-07-29;A.D.S.C;22.52;85.03;18.09;80.16;4.43;4.87
2021-08-27;D.A.1.D;20.03;26.42;28.33;64.55;-8.3;-38.13
2021-09-16;E.A.3.D;31.65;33.5;21.55;41.05;10.1;-7.55
2021-10-10;C.C.3.D;31.46;56.49;18.72;5.47;12.74;51.02
2021-12-18;D.C.0.A;25.31;96.26;34.24;58.0;-8.93;38.26
2022-01-26;D.B.0.D;15.67;90.96;10.14;83.49;5.53;7.47
2022-02-16;C.D.S.B;33.93;59.52;24.87;41.37;9.06;18.15
2022-03-10;D.B.2.A;20.79;56.76;30.22;61.87;-9.43;-5.11
2022-04-25;A.D.S.A;23.55;69.66;24.84;42.79;-1.29;26.87
