day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;B.E.0.D;35.49;11.16;27.69;38.69;7.8;-27.53
2020-05-02;B.A.1.A;37.19;88.57;14.22;79.95;22.97;8.62
2020-05-10;D.E.3.C;34.91;94.89;21.1;12.36;13.81;82.53
2020-07-17;B.A.0.D;23.79;74.59;19.24;93.46;4.55;-18.87
2020-09-23;E.C.S.D;35.15;88.33;27.52;7.5;7.63;80.83
2020-10-19;B.A.2.B;18.73;11.59;19.65;0.47;-0.92;11.12
2021-03-20;D.D.2.A;23.83;62.25;29.39;17.31;-5.56;44.94
2021-04-04;C.D.2.A;23.13;71.0;14.19;3.72;8.94;67.28
2021-09-18;E.C.3.D;32.98;31.0;34.42;10.21;-1.44;20.79
2021-10-12;E.C.1.B;13.96;39.3;19.82;47.11;-5.86;-7.81
2022-01-02;E.C.3.C;32.93;84.29;26.02;49.8;6.91;34.49
2022-06-07;A.A.3.A;22.85;79.34;25.29;11.11;-2.44;68.23
2022-06-08;E.C.3.B;10.91;2.97;28.81;34.58;-17.9;-31.61
2022-06-23;D.B.3.D;32.94;61.96;30.99;42.0;1.95;19.96
2022-06-30;C.D.1.E;32.5;72.42;23.61;43.66;8.89;28.76
2022-08-10;C.C.0.C;17.04;76.39;31.58;35.65;-14.54;40.74
2022-08-14;E.C.2.E;34.2;2.55;30.01;77.97;4.19;-75.42
2022-08-30;C.B.2.D;26.37;89.39;17.52;86.01;8.85;3.38
