day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-13;A.A.3.E;34.17;84.6;28.58;61.05;5.59;23.55
2020-04-23;E.D.2.A;15.68;82.68;13.99;20.07;1.69;62.61
2020-04-25;D.D.0.D;11.34;9.17;25.64;90.26;-14.3;-81.09
2020-05-20;D.D.2.B;15.39;79.3;27.26;96.4;-11.87;-17.1
2020-08-07;B.A.1.B;28.89;10.61;29.25;16.59;-0.36;-5.98
2020-09-21;E.B.1.B;13.86;97.54;22.33;81.07;-8.47;16.47
2020-11-11;A.E.2.D;33.7;19.19;30.99;77.11;2.71;-57.92
2021-01-05;B.E.1.A;17.11;81.02;13.86;15.68;3.25;65.34
2021-01-25;E.A.1.D;36.52;54.09;36.89;93.61;-0.37;-39.52
2021-02-14;E.D.3.B;12.93;78.76;15.29;0.17;-2.36;78.59
2021-03-21;D.D.2.C;36.38;23.58;37.12;48.9;-0.74;-25.32
2021-10-22;C.C.0.A;36.31;85.77;25.42;87.4;10.89;-1.63
2022-01-10;E.C.2.D;24.29;48.1;32.94;3.14;-8.65;44.96
2022-04-02;C.B.1.D;36.32;71.49;30.07;47.18;6.25;24.31
2022-04-21;D.D.S.A;32.25;3.65;16.66;49.43;15.59;-45.78
2022-04-21;B.E.3.C;19.62;56.32;14.55;62.97;5.07;-6.65
2022-07-16;E.D.S.E;14.2;37.14;22.43;42.57;-8.23;-5.43
2021-04-16;C.C.1.C;10.91;87.27;12.77;73.15;-1.86;14.12
2021-05-12;A.E.0.B;17.97;61.84;24.91;58.43;-6.94;3.41
2022-04-23;C.E.2.D;23.13;48.2;26.69;51.94;-3.56;-3.74
