day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-24;E.A.0.C;17.67;6.17;17.8;72.32;-0.13;-66.15
2020-05-29;C.D.S.A;27.73;52.46;12.25;96.4;15.48;-43.94
2020-12-11;B.D.1.C;27.43;40.56;21.9;32.38;5.53;8.18
2021-01-19;A.A.1.D;31.33;42.49;20.98;34.91;10.35;7.58
2021-03-02;D.E.1.E;20.59;67.92;14.05;69.51;6.54;-1.59
2021-03-04;C.D.1.C;15.82;3.37;21.28;0.21;-5.46;3.16
2021-03-16;E.E.1.E;20.67;7.37;28.93;81.77;-8.26;-74.4
2021-03-18;D.E.2.A;27.51;58.21;21.79;30.63;5.72;27.58
2021-04-10;E.B.3.A;19.85;46.73;28.08;66.87;-8.23;-20.14
2021-06-02;E.A.S.D;37.46;43.63;14.69;73.63;22.77;-30.0
2021-06-07;C.A.3.D;18.82;67.54;21.21;52.57;-2.39;14.97
2021-06-25;B.D.3.E;12.44;15.64;25.07;0.16;-12.63;15.48
2021-11-26;A.B.1.C;35.1;89.1;34.92;77.15;0.18;11.95
2021-12-13;D.B.1.A;35.2;18.61;21.44;40.49;13.76;-21.88
2022-02-07;A.A.0.E;27.13;19.45;26.98;86.6;0.15;-67.15
2022-02-11;D.B.3.C;35.94;89.13;21.39;69.89;14.55;19.24
2022-03-12;C.E.1.E;24.19;34.28;27.69;52.35;-3.5;-18.07
2022-03-24;C.A.0.D;34.01;0.33;22.25;41.77;11.76;-41.44
2022-03-26;B.B.3.A;33.54;63.64;17.41;17.07;16.13;46.57
2022-05-10;A.C.0.E;16.92;22.94;27.9;19.82;-10.98;3.12
2022-05-24;A.A.2.A;26.39;9.38;28.75;84.9;-2.36;-75.52
2022-05-26;A.C.3.B;23.79;52.83;21.48;77.61;2.31;-24.78
2022-05-26;B.E.2.B;21.09;78.87;28.79;36.93;-7.7;41.94
2022-07-14;E.A.3.C;21.97;25.0;22.77;33.22;-0.8;-8.22
