day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-16;A.A.S.C;21.09;10.99;30.48;74.97;-9.39;-63.98
2020-05-23;A.B.3.C;20.73;98.08;14.27;82.89;6.46;15.19
2020-06-24;C.D.3.D;20.99;74.25;31.1;83.87;-10.11;-9.62
2020-06-27;B.D.1.E;11.83;87.47;33.96;46.34;-22.13;41.13
2020-07-23;E.B.S.C;10.89;98.65;25.6;65.88;-14.71;32.77
2020-09-28;E.D.S.D;36.47;91.42;26.6;98.21;9.87;-6.79
2020-10-02;A.B.S.A;25.36;61.28;23.45;34.47;1.91;26.81
2020-11-01;A.B.1.B;17.78;94.56;27.7;77.83;-9.92;16.73
2020-11-02;A.B.0.A;25.78;0.28;11.29;20.48;14.49;-20.2
2020-11-19;C.E.2.A;28.14;49.38;23.04;44.6;5.1;4.78
2020-12-02;A.C.S.A;31.63;51.05;36.62;34.67;-4.99;16.38
2021-02-05;A.D.S.E;15.22;20.59;21.83;43.03;-6.61;-22.44
2021-03-15;A.E.2.D;27.54;31.88;27.36;39.77;0.18;-7.89
2021-04-29;C.E.1.E;32.57;52.32;33.56;89.53;-0.99;-37.21
2021-05-05;E.A.1.A;33.05;23.04;34.79;97.84;-1.74;-74.8
2021-06-04;A.D.3.E;31.91;21.08;34.27;15.52;-2.36;5.56
2021-09-19;D.A.S.B;24.16;18.59;11.25;21.34;12.91;-2.75
2021-09-21;E.C.0.B;33.78;31.53;16.13;68.55;17.65;-37.02
2021-12-02;C.A.0.B;35.22;85.37;26.36;85.25;8.86;0.12
2022-01-06;C.A.1.D;16.93;46.85;13.45;4.92;3.48;41.93
2022-04-28;E.D.3.E;18.16;7.48;21.88;48.78;-3.72;-41.3
2021-05-28;B.C.0.D;12.36;80.45;12.19;20.96;0.17;59.49
