day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-21;D.A.S.A;11.11;82.25;26.33;91.89;-15.22;-9.64
2020-04-23;D.D.S.C;29.69;23.04;25.45;97.59;4.24;-74.55
2020-09-13;C.A.1.E;17.84;21.65;18.85;39.64;-1.01;-17.99
2020-09-16;A.B.1.B;20.22;47.49;31.07;93.24;-10.85;-45.75
2020-09-23;B.A.1.D;18.04;55.07;27.65;19.85;-9.61;35.22
2020-10-03;C.D.2.A;21.91;23.35;30.79;24.4;-8.88;-1.05
2020-10-26;B.D.3.E;31.27;90.83;28.33;56.75;2.94;34.08
2020-10-31;C.C.S.D;30.99;38.0;15.92;63.5;15.07;-25.5
2021-01-05;E.A.3.E;14.94;62.21;17.46;34.7;-2.52;27.51
2021-04-11;E.B.1.A;29.69;52.63;31.38;40.01;-1.69;12.62
2021-05-11;B.E.3.E;13.67;57.07;11.14;13.14;2.53;43.93
2021-08-12;A.A.0.B;34.28;20.77;29.9;42.26;4.38;-21.49
2022-01-24;D.D.0.E;12.14;89.36;34.92;58.41;-22.78;30.95
2022-01-28;E.A.3.C;36.14;37.17;30.61;58.88;5.53;-21.71
2022-03-23;B.C.S.E;27.05;33.88;31.97;4.73;-4.92;29.15
2022-04-11;A.A.0.C;14.16;10.13;23.87;37.56;-9.71;-27.43
2022-04-11;A.A.3.C;15.99;79.52;36.91;16.6;-20.92;62.92
2022-06-26;C.D.2.B;31.55;25.6;19.81;23.55;11.74;2.05
2022-07-04;B.D.2.D;12.25;58.89;21.79;74.13;-9.54;-15.24
2022-08-20;A.A.0.A;30.15;24.18;16.86;13.9;13.29;10.28
