day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-13;E.B;23.92;55.14;28.09;25.72;-4.17;29.42
2020-04-25;D.B;32.31;55.68;29.54;44.8;2.77;10.88
2020-05-05;C.E;11.37;11.07;20.77;66.31;-9.4;-55.24
2020-05-14;C.C;24.75;76.19;25.97;54.79;-1.22;21.4
2020-05-20;C.C;28.05;51.28;23.07;47.99;4.98;3.29
2020-05-22;C.D;19.92;33.52;26.45;64.56;-6.53;-31.04
2020-05-26;B.B;22.32;65.46;26.05;40.03;-3.73;25.43
2020-06-04;E.D;34.73;18.33;13.94;43.34;20.79;-25.01
2020-06-14;B.B;20.99;55.62;14.61;47.66;6.38;7.96
2020-06-26;B.E;25.21;38.7;19.69;98.3;5.52;-59.6
2020-07-07;C.B;28.37;36.96;25.45;49.21;2.92;-12.25
2020-07-13;D.B;24.25;70.74;23.06;59.27;1.19;11.47
2020-07-17;D.A;26.57;74.42;30.91;77.53;-4.34;-3.11
2020-07-19;A.B;23.89;38.41;20.14;54.79;3.75;-16.38
2020-07-29;E.B;25.34;66.52;21.79;13.68;3.55;52.84
2020-08-15;E.A;34.62;94.64;19.32;50.71;15.3;43.93
2020-08-19;D.D;28.78;55.38;15.04;76.12;13.74;-20.74
2020-09-10;A.C;23.77;98.87;22.96;55.04;0.81;43.83
2020-09-26;A.C;18.0;74.51;20.9;51.84;-2.9;22.67
2020-10-11;A.E;24.18;67.96;24.68;23.92;-0.5;44.04
2020-12-19;B.C;22.99;17.62;26.11;53.34;-3.12;-35.72
2020-12-24;E.C;32.89;55.81;20.34;53.64;12.55;2.17
2021-02-02;B.B;23.49;70.16;24.7;31.06;-1.21;39.1
2021-02-03;A.B;24.4;30.81;23.73;53.97;0.67;-23.16
2021-02-21;C.C;36.69;52.06;22.04;50.57;14.65;1.49
2021-04-07;E.D;28.07;57.18;22.15;32.66;5.92;24.52
2021-04-30;B.C;32.5;73.31;20.12;25.73;12.38;47.58
2021-05-03;D.E;23.44;53.25;13.45;62.1;9.99;-8.85
2021-05-03;E.C;24.47;45.91;35.13;14.13;-10.66;31.78
2021-05-07;D.B;15.05;75.26;11.34;31.34;3.71;43.92
2021-06-05;D.A;23.18;0.57;26.21;46.29;-3.03;-45.72
2021-06-09;C.E;23.47;53.5;33.47;60.47;-10.0;-6.97
2021-06-15;D.D;30.53;47.72;26.79;69.18;3.74;-21.46
2021-06-22;E.C;36.34;82.83;21.22;49.69;15.12;33.14
2021-09-05;C.B;25.57;75.53;27.54;73.35;-1.97;2.18
2021-11-21;D.B;20.82;31.51;24.09;29.43;-3.27;2.08
2021-11-30;A.E;30.02;59.26;24.69;58.07;5.33;1.19
2021-12-04;D.E;29.8;38.72;24.89;66.76;4.91;-28.04
2021-12-09;C.D;15.77;52.62;14.05;42.96;1.72;9.66
2021-12-10;D.D;19.18;45.65;29.48;48.44;-10.3;-2.79
2021-12-19;E.C;26.85;40.8;15.62;84.95;11.23;-44.15
2022-01-05;B.A;28.61;8.58;23.78;80.11;4.83;-71.53
2022-01-21;E.C;22.48;17.44;26.63;40.12;-4.15;-22.68
2022-01-28;D.A;22.38;58.67;16.32;14.24;6.06;44.43
2022-02-14;E.D;27.72;47.04;28.99;56.48;-1.27;-9.44
2022-02-23;B.E;30.07;46.06;12.38;70.81;17.69;-24.75
2022-02-24;D.D;25.66;36.42;17.93;68.72;7.73;-32.3
2022-02-28;A.C;29.08;69.54;25.59;60.43;3.49;9.11
2022-03-06;B.E;26.18;33.55;22.92;32.81;3.26;0.74
2022-03-07;C.B;23.09;52.58;25.67;38.13;-2.58;14.45
2022-03-16;E.B;22.93;64.36;31.43;41.34;-8.5;23.02
2022-03-24;B.C;30.52;43.18;20.62;25.15;9.9;18.03
2022-03-27;D.E;24.85;81.86;21.98;50.77;2.87;31.09
2022-05-18;B.B;16.78;67.7;27.06;58.59;-10.28;9.11
2022-06-08;D.D;28.05;61.08;32.02;43.65;-3.97;17.43
2022-06-09;E.D;15.45;54.44;24.34;34.44;-8.89;20.0
2022-06-11;D.D;26.16;32.12;20.23;58.48;5.93;-26.36
2022-08-18;A.C;34.6;9.09;21.31;20.91;13.29;-11.82
2022-08-22;D.D;18.32;81.87;24.53;20.82;-6.21;61.05
2022-08-22;B.C;20.57;63.12;31.33;32.72;-10.76;30.4
2022-08-25;E.D;32.95;16.0;27.81;75.36;5.14;-59.36
2022-08-26;C.A;21.41;41.03;20.79;51.38;0.62;-10.35
2020-10-24;A.A;18.95;34.87;27.59;30.01;-8.64;4.86
2021-01-12;A.C;29.26;33.91;20.46;56.93;8.8;-23.02
2021-03-01;A.E;14.55;68.19;26.71;21.03;-12.16;47.16
2021-06-25;A.C;17.84;36.92;26.71;66.91;-8.87;-29.99
2022-01-07;A.B;25.85;68.81;12.75;49.14;13.1;19.67
2022-03-11;B.A;26.11;73.5;10.98;14.32;15.13;59.18
2022-03-22;B.A;25.84;48.0;16.6;75.81;9.24;-27.81
2022-04-05;B.B;20.9;92.73;12.19;26.69;8.71;66.04
2022-05-06;D.D;23.06;52.46;17.06;29.12;6.0;23.34
2022-07-03;A.D;23.13;44.15;16.84;51.23;6.29;-7.08
