day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;C.C;28.19;43.29;22.55;58.11;5.64;-14.82
2020-04-21;C.A;14.92;43.22;34.58;51.64;-19.66;-8.42
2020-04-27;D.B;11.29;95.48;31.15;73.84;-19.86;21.64
2020-05-06;C.C;19.94;46.22;14.5;59.22;5.44;-13.0
2020-05-12;D.B;30.92;47.1;17.7;88.38;13.22;-41.28
2020-05-27;A.D;27.46;48.37;25.71;48.02;1.75;0.35
2020-05-30;B.D;18.71;36.64;22.27;25.32;-3.56;11.32
2020-06-22;E.E;24.93;59.4;30.43;11.18;-5.5;48.22
2020-06-29;D.A;33.04;8.69;24.65;66.77;8.39;-58.08
2020-07-10;B.D;20.49;37.12;16.84;57.41;3.65;-20.29
2020-07-31;E.C;14.03;63.99;21.22;40.87;-7.19;23.12
2020-08-07;E.E;22.96;64.98;22.08;43.74;0.88;21.24
2020-08-16;B.A;22.84;51.02;24.0;25.72;-1.16;25.3
2020-08-23;D.D;25.55;36.12;26.23;96.58;-0.68;-60.46
2020-09-11;C.E;24.12;76.56;30.51;37.06;-6.39;39.5
2020-09-28;D.E;21.75;26.69;23.14;34.42;-1.39;-7.73
2020-10-06;A.B;30.44;56.86;25.1;37.89;5.34;18.97
2020-10-23;A.D;26.15;59.51;25.03;63.94;1.12;-4.43
2020-10-27;A.B;19.24;69.53;23.06;57.83;-3.82;11.7
2020-11-20;C.C;22.91;52.29;16.24;70.27;6.67;-17.98
2020-11-27;E.B;11.68;17.63;27.56;32.97;-15.88;-15.34
2021-01-09;C.C;27.18;48.87;25.97;7.97;1.21;40.9
2021-01-25;E.A;30.89;59.82;29.75;84.4;1.14;-24.58
2021-02-02;B.C;24.42;41.92;19.27;46.56;5.15;-4.64
2021-02-14;C.A;21.43;21.67;20.08;9.66;1.35;12.01
2021-03-21;C.E;33.9;93.42;28.41;9.6;5.49;83.82
2021-03-29;E.D;26.05;34.06;21.54;41.94;4.51;-7.88
2021-06-01;E.B;19.03;6.03;20.57;39.98;-1.54;-33.95
2021-09-04;D.A;21.85;41.2;27.09;59.78;-5.24;-18.58
2021-09-15;C.A;10.19;87.14;22.31;26.6;-12.12;60.54
2021-10-08;A.C;18.59;52.78;23.89;39.69;-5.3;13.09
2021-10-17;B.B;27.29;34.22;29.81;47.27;-2.52;-13.05
2021-10-26;A.E;30.48;40.21;22.38;91.84;8.1;-51.63
2021-10-27;E.D;24.41;46.84;21.19;4.31;3.22;42.53
2021-11-11;B.C;31.39;29.9;21.65;39.43;9.74;-9.53
2021-11-19;E.C;18.81;69.66;28.55;64.18;-9.74;5.48
2021-12-09;C.A;25.13;57.68;26.72;54.18;-1.59;3.5
2021-12-18;D.D;24.95;53.0;18.45;85.02;6.5;-32.02
2022-01-18;D.D;24.35;50.94;24.49;17.57;-0.14;33.37
2022-01-24;D.A;26.97;27.3;18.68;66.66;8.29;-39.36
2022-02-01;E.C;26.95;50.33;19.21;46.47;7.74;3.86
2022-02-23;D.B;23.85;50.49;34.74;46.74;-10.89;3.75
2022-04-24;C.C;21.52;22.86;25.36;28.22;-3.84;-5.36
2022-04-30;B.E;29.18;59.24;18.58;44.3;10.6;14.94
2022-05-18;A.E;12.38;95.41;27.58;80.77;-15.2;14.64
2022-05-23;E.C;19.18;58.68;35.2;90.61;-16.02;-31.93
2022-05-25;E.A;26.31;56.79;25.67;88.84;0.64;-32.05
2022-06-03;D.B;14.5;46.88;25.02;14.38;-10.52;32.5
2022-06-05;C.B;25.31;63.2;15.52;80.27;9.79;-17.07
2022-07-07;B.C;26.57;44.01;19.61;20.21;6.96;23.8
2022-07-08;A.E;26.85;72.64;32.59;4.36;-5.74;68.28
2022-07-29;B.E;31.99;44.74;18.58;73.94;13.41;-29.2
2022-08-14;D.D;35.81;74.57;20.74;53.12;15.07;21.45
2022-08-16;E.B;34.14;43.13;30.39;39.61;3.75;3.52
2022-08-19;A.D;15.84;52.05;22.74;73.59;-6.9;-21.54
2022-08-19;E.E;28.4;42.59;22.29;87.24;6.11;-44.65
2022-08-27;A.B;31.84;45.78;21.65;50.22;10.19;-4.44
2020-07-19;C.B;13.81;41.52;24.53;73.37;-10.72;-31.85
2020-10-13;C.B;36.6;14.38;25.88;69.61;10.72;-55.23
2021-02-04;C.E;25.9;47.97;23.26;46.35;2.64;1.62
2021-03-23;C.A;24.79;61.2;15.85;53.59;8.94;7.61
2021-03-29;A.D;19.12;15.8;21.74;40.17;-2.62;-24.37
2021-03-31;D.B;27.07;65.3;24.63;71.38;2.44;-6.08
2021-05-14;C.C;28.27;80.33;21.68;56.96;6.59;23.37
2021-08-10;A.B;30.31;48.85;30.07;46.32;0.24;2.53
2021-08-26;A.C;13.62;73.56;22.55;89.85;-8.93;-16.29
2021-09-15;A.A;23.27;48.0;21.76;55.76;1.51;-7.76
2021-09-25;A.E;27.11;38.7;23.73;63.8;3.38;-25.1
2021-10-08;B.D;18.08;35.36;18.32;29.18;-0.24;6.18
2021-10-23;A.C;19.13;2.27;21.41;64.9;-2.28;-62.63
2021-11-18;C.B;22.21;73.4;24.88;16.38;-2.67;57.02
2022-02-11;A.C;16.31;26.98;24.89;29.95;-8.58;-2.97
2022-03-20;A.E;36.47;89.61;26.78;27.01;9.69;62.6
2022-04-01;D.C;13.02;46.87;27.74;30.28;-14.72;16.59
2022-06-20;A.C;26.5;93.67;21.47;27.38;5.03;66.29
2022-07-04;A.B;20.62;59.54;19.21;29.27;1.41;30.27
2022-07-27;A.C;12.24;68.98;30.27;77.52;-18.03;-8.54
2022-08-07;D.C;26.89;30.94;23.65;53.11;3.24;-22.17
