day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;C.B;25.05;72.27;22.51;35.5;2.54;36.77
2020-04-06;D.C;23.09;77.01;24.49;35.55;-1.4;41.46
2020-05-20;E.A;20.32;39.29;16.36;60.6;3.96;-21.31
2020-05-27;D.A;25.91;75.35;28.95;50.39;-3.04;24.96
2020-06-02;B.E;23.64;66.41;23.5;48.2;0.14;18.21
2020-07-05;B.E;25.45;42.64;25.18;54.01;0.27;-11.37
2020-08-05;B.B;17.78;29.1;18.76;60.59;-0.98;-31.49
2020-08-10;E.D;26.21;60.62;21.73;18.16;4.48;42.46
2020-08-11;C.B;25.25;43.74;25.68;64.86;-0.43;-21.12
2020-09-17;E.B;26.3;36.73;31.29;60.25;-4.99;-23.52
2020-10-02;D.C;27.14;14.07;23.61;59.07;3.53;-45.0
2020-10-12;B.D;23.54;57.95;32.17;59.08;-8.63;-1.13
2020-11-16;B.B;35.03;86.57;22.04;54.11;12.99;32.46
2020-11-23;D.C;20.31;65.28;21.84;11.87;-1.53;53.41
2020-11-28;C.E;27.06;33.93;14.26;42.61;12.8;-8.68
2020-11-30;C.D;25.14;49.44;13.85;15.47;11.29;33.97
2020-12-05;C.E;25.06;40.37;24.8;67.15;0.26;-26.78
2020-12-17;B.C;22.0;17.72;20.77;28.98;1.23;-11.26
2021-01-03;B.C;18.46;20.34;21.04;43.63;-2.58;-23.29
2021-01-06;C.D;36.75;98.92;26.16;61.2;10.59;37.72
2021-01-12;D.D;25.83;59.7;19.42;55.77;6.41;3.93
2021-01-24;E.B;36.84;11.28;21.43;60.99;15.41;-49.71
2021-01-27;E.D;27.81;55.67;24.97;62.56;2.84;-6.89
2021-02-03;B.C;30.6;22.24;28.99;46.54;1.61;-24.3
2021-02-11;A.E;17.08;66.1;28.19;30.18;-11.11;35.92
2021-02-18;B.C;24.73;68.87;28.67;38.36;-3.94;30.51
2021-02-22;E.A;22.4;38.71;25.65;50.3;-3.25;-11.59
2021-02-27;B.C;18.35;90.03;16.8;51.04;1.55;38.99
2021-03-05;E.E;26.88;36.05;16.51;96.52;10.37;-60.47
2021-03-17;B.E;24.49;57.06;16.55;44.22;7.94;12.84
2021-04-05;D.A;25.52;45.5;23.66;74.3;1.86;-28.8
2021-04-08;E.A;21.99;91.13;15.55;97.85;6.44;-6.72
2021-04-17;A.C;23.11;49.48;17.38;84.62;5.73;-35.14
2021-05-05;D.B;21.46;58.12;24.97;73.66;-3.51;-15.54
2021-05-07;C.A;29.83;8.9;22.14;70.9;7.69;-62.0
2021-06-05;E.B;12.2;79.3;19.34;49.64;-7.14;29.66
2021-06-14;D.B;26.14;49.03;23.54;51.1;2.6;-2.07
2021-07-04;D.C;35.41;17.74;28.37;73.58;7.04;-55.84
2021-07-22;B.D;17.95;96.08;25.88;32.72;-7.93;63.36
2021-08-12;E.D;24.44;64.33;17.42;11.82;7.02;52.51
2021-08-14;C.D;24.54;73.02;30.48;18.31;-5.94;54.71
2021-09-13;E.D;27.06;45.3;22.94;38.45;4.12;6.85
2021-09-20;D.A;27.34;78.7;29.86;63.96;-2.52;14.74
2021-09-21;B.A;26.05;32.15;28.87;58.64;-2.82;-26.49
2021-10-28;C.B;22.14;74.0;23.12;61.86;-0.98;12.14
2021-11-04;B.E;20.21;45.82;27.24;69.52;-7.03;-23.7
2021-11-04;C.E;21.8;64.67;29.22;48.89;-7.42;15.78
2021-11-05;C.A;17.71;71.48;15.84;49.03;1.87;22.45
2021-12-05;B.C;26.0;44.61;17.05;63.52;8.95;-18.91
2021-12-07;C.C;25.29;40.16;26.15;81.97;-0.86;-41.81
2021-12-13;E.C;31.05;38.46;22.86;15.1;8.19;23.36
2021-12-28;D.B;19.84;54.34;29.0;64.58;-9.16;-10.24
2022-01-20;E.C;35.54;34.09;12.23;73.06;23.31;-38.97
2022-02-27;D.C;34.12;74.78;22.08;59.14;12.04;15.64
2022-03-03;C.A;25.51;55.67;17.34;54.26;8.17;1.41
2022-04-01;B.A;17.56;53.6;30.07;23.7;-12.51;29.9
2022-04-15;C.E;16.36;79.6;28.27;8.23;-11.91;71.37
2022-05-15;E.B;35.68;96.89;21.19;34.78;14.49;62.11
2022-06-03;E.E;21.62;32.51;25.38;42.97;-3.76;-10.46
2022-06-24;C.C;28.37;63.2;21.34;69.25;7.03;-6.05
2022-07-01;B.E;18.57;65.26;25.76;64.51;-7.19;0.75
2022-07-20;C.D;29.58;71.95;11.7;85.7;17.88;-13.75
2022-07-22;E.D;28.42;24.44;11.19;84.57;17.23;-60.13
2022-08-17;E.A;19.5;14.57;33.3;8.86;-13.8;5.71
2020-06-10;B.C;26.74;63.66;24.13;11.79;2.61;51.87
2020-10-03;C.C;25.4;33.79;20.65;24.84;4.75;8.95
2020-11-04;B.C;16.04;87.81;21.28;59.04;-5.24;28.77
2020-11-20;A.B;24.72;42.06;26.01;41.38;-1.29;0.68
2021-06-09;D.B;18.51;45.61;25.14;16.06;-6.63;29.55
2021-06-17;C.C;25.28;64.94;33.58;71.16;-8.3;-6.22
2021-06-25;A.D;20.82;77.72;26.72;35.85;-5.9;41.87
2021-07-03;B.A;26.51;35.26;18.93;26.6;7.58;8.66
2021-09-13;A.B;18.52;27.41;21.7;97.3;-3.18;-69.89
2021-11-01;D.E;16.5;57.51;35.55;70.18;-19.05;-12.67
2021-11-21;B.D;22.64;74.85;25.9;4.48;-3.26;70.37
2021-12-22;A.C;26.8;65.4;18.12;74.23;8.68;-8.83
2022-01-22;D.D;25.42;19.85;22.87;56.09;2.55;-36.24
2022-01-29;A.B;25.09;51.05;29.39;66.88;-4.3;-15.83
2022-03-14;A.E;16.93;47.11;11.38;76.21;5.55;-29.1
2022-03-18;A.B;20.05;71.61;24.82;37.74;-4.77;33.87
2022-05-25;A.B;24.23;68.31;18.17;10.39;6.06;57.92
2022-06-28;A.D;13.89;46.44;24.61;33.57;-10.72;12.87
2022-07-07;C.B;18.16;69.94;22.97;42.65;-4.81;27.29
2022-07-08;B.A;30.05;40.32;12.49;5.14;17.56;35.18
