day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-17;E.B;20.76;62.34;10.62;65.32;10.14;-2.98
2020-04-19;B.E;19.05;57.2;27.72;13.43;-8.67;43.77
2020-04-25;C.D;17.33;49.07;22.37;59.31;-5.04;-10.24
2020-05-01;D.D;24.66;5.15;23.11;47.7;1.55;-42.55
2020-05-11;E.D;24.73;72.43;19.79;66.57;4.94;5.86
2020-05-21;A.C;13.9;4.0;12.17;59.21;1.73;-55.21
2020-07-17;E.B;24.47;38.88;22.8;57.69;1.67;-18.81
2020-07-24;D.B;26.2;26.01;20.75;62.83;5.45;-36.82
2020-08-07;A.E;19.92;63.45;37.1;8.9;-17.18;54.55
2020-08-27;D.C;24.47;35.46;10.77;94.68;13.7;-59.22
2020-09-06;B.E;16.36;70.11;24.98;96.67;-8.62;-26.56
2020-09-08;E.E;27.36;53.35;37.22;82.14;-9.86;-28.79
2020-09-08;E.C;25.24;46.39;23.8;76.97;1.44;-30.58
2020-10-11;B.E;26.25;37.77;26.53;56.5;-0.28;-18.73
2020-11-06;E.C;25.99;17.58;20.84;60.57;5.15;-42.99
2020-11-08;B.E;30.31;65.27;22.12;94.41;8.19;-29.14
2020-11-15;D.E;22.57;34.53;16.51;26.98;6.06;7.55
2020-11-21;E.A;18.14;45.71;30.12;30.83;-11.98;14.88
2020-11-29;D.A;26.13;48.54;24.14;49.2;1.99;-0.66
2020-12-12;D.D;24.02;49.5;26.95;57.86;-2.93;-8.36
2020-12-21;C.C;27.25;51.05;22.57;75.01;4.68;-23.96
2021-02-28;C.D;22.55;42.63;24.21;45.07;-1.66;-2.44
2021-03-13;D.E;31.26;25.88;25.39;20.83;5.87;5.05
2021-03-17;E.D;23.3;20.76;24.76;37.72;-1.46;-16.96
2021-04-13;A.A;28.69;15.22;13.03;56.82;15.66;-41.6
2021-05-04;C.E;33.61;52.18;20.91;49.44;12.7;2.74
2021-05-05;D.A;23.51;49.34;22.91;37.88;0.6;11.46
2021-05-07;D.D;25.44;54.21;14.88;30.22;10.56;23.99
2021-06-04;B.E;21.9;60.22;37.06;5.8;-15.16;54.42
2021-06-20;D.C;13.78;35.01;26.87;41.34;-13.09;-6.33
2021-06-23;D.B;17.29;40.89;21.73;25.47;-4.44;15.42
2021-06-25;B.E;21.39;96.08;22.36;54.52;-0.97;41.56
2021-06-26;D.B;25.23;2.09;25.5;59.34;-0.27;-57.25
2021-06-26;E.B;31.48;80.18;19.61;50.8;11.87;29.38
2021-07-06;E.C;34.33;36.63;16.82;43.92;17.51;-7.29
2021-07-20;E.E;21.02;43.2;19.61;23.33;1.41;19.87
2021-07-22;E.A;19.79;51.55;19.15;73.21;0.64;-21.66
2021-07-27;D.E;24.0;48.5;26.07;32.6;-2.07;15.9
2021-07-28;E.C;25.41;36.93;27.31;86.18;-1.9;-49.25
2021-08-08;B.D;30.17;62.49;22.04;46.21;8.13;16.28
2021-08-12;E.C;13.67;50.19;19.88;40.67;-6.21;9.52
2021-08-22;E.A;20.87;55.99;27.84;94.86;-6.97;-38.87
2021-08-26;C.E;21.62;48.81;24.07;55.2;-2.45;-6.39
2021-08-28;E.E;23.89;34.72;31.38;36.28;-7.49;-1.56
2021-08-30;E.D;28.18;55.15;31.2;58.7;-3.02;-3.55
2021-08-31;A.D;33.48;93.34;26.09;47.9;7.39;45.44
2021-09-23;D.D;24.89;36.34;27.69;32.9;-2.8;3.44
2021-09-28;D.E;20.44;19.24;27.75;69.65;-7.31;-50.41
2021-10-13;D.D;19.77;37.51;23.91;33.91;-4.14;3.6
2021-10-13;D.B;24.56;50.72;32.78;28.91;-8.22;21.81
2021-10-22;E.B;16.44;18.97;26.09;43.86;-9.65;-24.89
2021-10-24;B.B;22.3;53.39;23.98;58.24;-1.68;-4.85
2021-10-28;D.E;29.97;48.67;19.39;49.78;10.58;-1.11
2021-12-23;E.A;21.49;67.99;13.89;76.24;7.6;-8.25
2021-12-28;B.B;24.36;66.75;16.93;66.26;7.43;0.49
2022-01-08;C.E;18.37;30.77;15.67;74.09;2.7;-43.32
2022-01-11;D.E;11.87;24.65;25.9;58.5;-14.03;-33.85
2022-01-22;D.C;25.38;53.93;34.66;52.36;-9.28;1.57
2022-01-29;B.A;25.41;16.41;23.89;47.64;1.52;-31.23
2022-02-03;C.D;12.18;64.51;19.1;38.76;-6.92;25.75
2022-02-06;C.E;14.46;50.86;29.54;32.16;-15.08;18.7
2022-02-17;D.D;35.4;13.59;31.42;51.07;3.98;-37.48
2022-04-12;B.C;19.29;31.79;21.23;76.54;-1.94;-44.75
2022-04-14;E.B;19.29;80.49;27.45;37.74;-8.16;42.75
2022-04-23;A.E;24.61;87.21;25.6;40.51;-0.99;46.7
