day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;E.D;29.36;42.86;16.28;25.91;13.08;16.95
2020-04-13;E.D;25.07;17.82;23.36;10.54;1.71;7.28
2020-04-23;B.A;26.95;39.23;33.36;66.57;-6.41;-27.34
2020-05-27;E.C;24.48;29.23;24.13;49.91;0.35;-20.68
2020-05-28;C.E;21.75;32.11;25.68;69.17;-3.93;-37.06
2020-05-29;A.A;18.16;60.65;16.89;46.41;1.27;14.24
2020-05-30;C.D;25.4;40.79;20.54;6.39;4.86;34.4
2020-06-01;D.A;15.82;66.21;18.56;44.77;-2.74;21.44
2020-06-09;C.B;15.36;62.16;30.49;52.07;-15.13;10.09
2020-06-19;B.E;23.42;48.4;31.41;41.92;-7.99;6.48
2020-06-25;D.E;22.14;23.42;12.65;78.04;9.49;-54.62
2020-06-28;A.B;25.8;64.75;28.08;66.58;-2.28;-1.83
2020-07-07;C.E;10.46;99.14;26.79;96.04;-16.33;3.1
2020-07-23;A.E;37.29;46.46;17.42;53.86;19.87;-7.4
2020-08-03;C.D;19.79;20.49;26.71;44.54;-6.92;-24.05
2020-08-06;B.D;26.57;34.03;19.87;38.73;6.7;-4.7
2020-08-11;C.E;18.63;36.12;29.56;36.63;-10.93;-0.51
2020-08-18;A.B;33.98;87.02;17.5;45.05;16.48;41.97
2020-09-03;A.C;27.64;28.29;22.0;91.73;5.64;-63.44
2020-09-04;A.E;28.78;17.79;12.95;98.46;15.83;-80.67
2020-10-17;A.E;31.76;26.33;29.33;92.31;2.43;-65.98
2020-11-06;D.A;23.42;58.3;26.84;26.06;-3.42;32.24
2020-11-09;D.A;24.64;44.63;16.88;56.97;7.76;-12.34
2020-11-29;B.D;28.25;73.95;18.89;36.19;9.36;37.76
2020-12-18;E.A;30.38;40.24;31.68;68.64;-1.3;-28.4
2020-12-28;E.C;32.32;32.51;30.72;61.9;1.6;-29.39
2021-01-09;B.C;22.36;49.62;18.44;31.55;3.92;18.07
2021-01-26;B.D;29.7;44.05;21.56;55.96;8.14;-11.91
2021-03-27;B.A;23.71;65.69;33.85;95.75;-10.14;-30.06
2021-04-11;D.B;21.76;48.7;18.86;42.44;2.9;6.26
2021-04-11;C.A;31.53;58.97;20.89;85.37;10.64;-26.4
2021-04-23;D.B;21.51;63.8;37.35;2.55;-15.84;61.25
2021-06-12;A.C;18.06;63.03;30.52;52.81;-12.46;10.22
2021-06-12;D.D;11.64;18.57;24.04;22.73;-12.4;-4.16
2021-08-14;B.E;20.43;67.51;23.73;19.21;-3.3;48.3
2021-08-15;C.B;13.61;74.5;20.08;50.23;-6.47;24.27
2021-08-19;C.D;25.82;51.18;18.97;54.37;6.85;-3.19
2021-08-26;D.E;21.91;67.92;18.96;70.13;2.95;-2.21
2021-09-09;D.E;14.35;23.19;15.68;26.22;-1.33;-3.03
2021-11-07;D.E;15.53;11.3;19.78;45.51;-4.25;-34.21
2021-11-18;E.B;13.97;29.9;13.65;41.69;0.32;-11.79
2021-11-21;E.B;27.28;44.65;22.31;67.35;4.97;-22.7
2021-12-02;E.D;15.65;25.36;31.62;47.9;-15.97;-22.54
2021-12-04;E.B;24.74;63.64;33.53;71.25;-8.79;-7.61
2021-12-13;C.C;18.54;14.59;24.38;44.97;-5.84;-30.38
2021-12-16;B.C;23.82;16.43;23.38;29.9;0.44;-13.47
2021-12-18;C.E;22.21;66.55;26.06;73.96;-3.85;-7.41
2021-12-20;A.E;12.85;38.23;32.74;38.6;-19.89;-0.37
2022-01-01;D.C;22.81;16.27;30.38;57.09;-7.57;-40.82
2022-01-07;D.E;13.27;15.33;30.69;33.04;-17.42;-17.71
2022-02-06;E.E;24.0;84.6;13.47;37.67;10.53;46.93
2022-03-07;B.E;17.03;36.41;15.01;42.83;2.02;-6.42
2022-03-08;C.E;21.9;14.74;26.39;47.08;-4.49;-32.34
2022-03-10;A.D;20.04;69.53;20.41;69.36;-0.37;0.17
2022-03-12;C.C;28.5;0.37;16.62;51.25;11.88;-50.88
