day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;A.B;24.02;26.16;35.64;50.17;-11.62;-24.01
2020-04-24;B.A;31.07;58.05;27.65;72.2;3.42;-14.15
2020-05-05;A.B;17.04;32.98;17.27;27.53;-0.23;5.45
2020-05-14;C.B;24.62;52.58;24.92;16.81;-0.3;35.77
2020-05-30;B.A;19.62;29.46;18.76;83.4;0.86;-53.94
2020-06-08;E.E;28.02;60.18;12.78;21.68;15.24;38.5
2020-06-10;D.D;27.85;78.55;19.32;28.69;8.53;49.86
2020-06-10;D.C;19.87;42.1;32.96;73.44;-13.09;-31.34
2020-06-11;C.E;19.49;14.24;17.72;53.73;1.77;-39.49
2020-06-12;D.C;18.94;59.25;27.62;46.72;-8.68;12.53
2020-06-25;B.D;19.05;88.63;36.27;29.2;-17.22;59.43
2020-07-04;D.C;10.97;45.2;21.79;50.52;-10.82;-5.32
2020-07-22;B.A;13.66;71.06;19.43;45.9;-5.77;25.16
2020-07-23;E.B;10.89;98.65;22.46;57.34;-11.57;41.31
2020-07-25;E.C;21.74;46.21;21.25;51.69;0.49;-5.48
2020-07-26;D.B;25.0;47.36;14.66;75.06;10.34;-27.7
2020-08-24;E.C;27.97;22.4;25.66;42.38;2.31;-19.98
2020-08-27;D.A;30.61;47.15;21.8;46.68;8.81;0.47
2020-08-30;B.C;27.18;59.86;24.85;42.65;2.33;17.21
2020-09-17;D.A;18.67;41.76;14.09;33.0;4.58;8.76
2020-09-26;E.B;34.52;23.48;26.76;47.05;7.76;-23.57
2020-09-27;D.D;28.0;37.96;17.84;51.25;10.16;-13.29
2020-10-06;A.D;33.59;93.82;18.39;43.58;15.2;50.24
2020-10-20;B.C;14.91;81.1;26.84;36.42;-11.93;44.68
2020-11-15;C.D;24.76;36.17;29.76;44.52;-5.0;-8.35
2020-11-28;E.B;22.13;55.47;29.12;59.17;-6.99;-3.7
2020-12-02;E.A;27.15;29.51;35.81;17.89;-8.66;11.62
2020-12-03;D.B;21.27;36.77;35.41;38.8;-14.14;-2.03
2020-12-09;D.B;25.63;53.82;23.04;35.51;2.59;18.31
2020-12-09;B.B;16.1;67.11;24.26;19.99;-8.16;47.12
2020-12-21;E.A;21.52;62.47;23.62;34.87;-2.1;27.6
2021-01-14;D.D;21.75;33.7;19.97;58.11;1.78;-24.41
2021-01-30;D.C;26.46;55.89;23.98;79.09;2.48;-23.2
2021-02-06;C.E;23.38;46.85;27.15;48.97;-3.77;-2.12
2021-02-25;B.A;22.56;56.3;22.02;50.76;0.54;5.54
2021-04-19;D.C;15.64;54.51;20.66;45.38;-5.02;9.13
2021-04-23;A.C;23.91;31.3;19.53;90.87;4.38;-59.57
2021-05-02;A.D;25.34;53.18;31.73;77.05;-6.39;-23.87
2021-05-03;A.D;15.99;64.58;31.18;56.16;-15.19;8.42
2021-05-29;C.A;14.52;39.4;26.17;60.75;-11.65;-21.35
2021-06-01;D.C;25.57;54.36;25.0;13.87;0.57;40.49
2021-06-02;E.D;14.51;47.78;28.07;47.06;-13.56;0.72
2021-07-24;B.E;29.19;47.72;25.9;50.38;3.29;-2.66
2021-08-17;D.C;23.95;56.76;25.39;40.63;-1.44;16.13
2021-08-17;B.C;30.69;31.29;14.46;79.44;16.23;-48.15
2021-08-22;D.C;24.55;52.35;22.26;29.84;2.29;22.51
2021-08-28;D.E;28.3;63.69;12.83;47.52;15.47;16.17
2021-09-02;C.B;33.46;48.45;21.75;54.29;11.71;-5.84
2021-09-07;E.B;23.11;3.17;18.79;34.12;4.32;-30.95
2021-10-09;D.C;23.19;43.95;18.75;67.64;4.44;-23.69
2021-10-11;C.D;25.38;37.39;26.59;44.04;-1.21;-6.65
2021-10-13;C.E;16.88;50.91;10.79;54.77;6.09;-3.86
2021-10-16;A.A;24.56;60.47;31.45;53.19;-6.89;7.28
2021-10-22;D.C;26.33;89.45;29.17;40.06;-2.84;49.39
2021-10-25;E.A;29.58;1.81;22.19;56.79;7.39;-54.98
2021-11-25;E.D;20.89;6.03;32.0;48.31;-11.11;-42.28
2021-12-12;C.D;23.42;46.73;30.68;11.37;-7.26;35.36
2021-12-19;E.D;18.42;70.97;20.62;69.73;-2.2;1.24
2021-12-24;C.E;13.16;54.86;33.76;93.69;-20.6;-38.83
2021-12-25;B.E;19.32;40.58;22.44;16.88;-3.12;23.7
2021-12-31;C.E;25.55;83.43;17.07;24.45;8.48;58.98
2022-01-15;E.D;26.63;75.58;25.98;37.61;0.65;37.97
2022-03-02;C.C;19.94;11.1;32.65;53.59;-12.71;-42.49
2022-03-04;C.D;20.27;53.75;17.43;15.6;2.84;38.15
2022-03-10;C.D;23.16;51.82;26.56;47.14;-3.4;4.68
2022-03-13;D.C;16.48;5.45;10.68;4.97;5.8;0.48
2022-03-22;A.A;22.86;44.53;27.16;84.5;-4.3;-39.97
2022-03-31;C.B;23.76;75.35;18.16;76.15;5.6;-0.8
2022-04-06;B.D;36.71;72.77;26.34;33.73;10.37;39.04
2022-04-30;C.D;20.67;80.39;28.02;32.0;-7.35;48.39
2022-06-10;D.D;21.67;55.5;21.29;67.62;0.38;-12.12
2022-06-10;C.C;21.35;24.47;16.25;19.89;5.1;4.58
2022-06-14;B.E;28.03;48.24;22.59;47.5;5.44;0.74
2022-06-14;E.E;33.84;64.91;11.82;41.07;22.02;23.84
2022-07-15;B.E;17.42;57.03;36.36;85.36;-18.94;-28.33
2022-08-03;C.A;23.86;35.94;25.85;36.84;-1.99;-0.9
2022-08-12;A.B;28.76;89.48;26.21;40.1;2.55;49.38
2022-08-22;D.B;21.8;35.49;23.25;39.17;-1.45;-3.68
2020-08-05;A.D;27.28;52.96;12.36;75.71;14.92;-22.75
2020-09-05;D.D;23.96;74.62;20.08;53.54;3.88;21.08
2020-10-04;D.B;24.57;24.76;19.32;52.89;5.25;-28.13
