day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-07;A.D;31.85;18.6;13.05;22.06;18.8;-3.46
2020-04-08;B.B;21.62;57.18;23.62;61.07;-2.0;-3.89
2020-04-17;E.A;10.38;53.61;25.54;24.43;-15.16;29.18
2020-04-20;E.E;23.63;48.5;31.27;47.73;-7.64;0.77
2020-04-22;E.B;26.97;43.46;20.96;49.56;6.01;-6.1
2020-04-28;D.A;19.8;45.8;31.15;92.67;-11.35;-46.87
2020-05-11;C.A;20.5;68.69;20.1;23.68;0.4;45.01
2020-05-16;E.A;31.16;58.41;18.14;48.73;13.02;9.68
2020-05-25;C.A;25.69;63.35;22.95;60.5;2.74;2.85
2020-06-02;E.E;28.66;46.49;26.17;31.17;2.49;15.32
2020-06-05;A.B;28.43;52.11;19.24;11.66;9.19;40.45
2020-06-14;E.D;26.07;49.06;26.83;50.52;-0.76;-1.46
2020-06-18;C.E;25.14;45.07;24.26;93.86;0.88;-48.79
2020-06-19;A.E;19.29;8.2;23.66;18.3;-4.37;-10.1
2020-07-05;A.B;21.53;15.73;17.78;79.35;3.75;-63.62
2020-07-23;D.D;18.27;29.51;12.15;9.34;6.12;20.17
2020-09-04;B.B;23.39;55.17;23.13;52.59;0.26;2.58
2020-09-07;E.A;24.33;58.48;28.83;49.57;-4.5;8.91
2020-09-08;C.A;24.37;83.79;12.51;52.56;11.86;31.23
2020-09-08;B.C;11.51;44.6;35.02;9.34;-23.51;35.26
2020-10-04;B.C;29.3;25.87;31.37;96.64;-2.07;-70.77
2020-10-17;A.D;24.99;32.7;27.32;79.07;-2.33;-46.37
2020-10-17;A.A;24.09;46.74;17.39;48.68;6.7;-1.94
2020-10-22;D.A;18.6;42.62;29.57;59.36;-10.97;-16.74
2020-11-20;E.C;20.16;44.56;19.87;41.15;0.29;3.41
2020-11-26;A.D;12.15;82.29;22.77;33.57;-10.62;48.72
2020-11-30;C.E;29.07;33.81;16.78;85.81;12.29;-52.0
2020-12-01;C.C;18.83;37.51;26.3;30.93;-7.47;6.58
2020-12-08;E.E;25.07;65.9;21.82;53.67;3.25;12.23
2020-12-30;D.C;20.04;36.74;24.99;36.12;-4.95;0.62
2021-01-27;D.D;34.55;75.87;18.84;6.47;15.71;69.4
2021-01-29;D.E;18.07;26.53;26.44;60.54;-8.37;-34.01
2021-01-31;D.E;23.84;63.76;26.97;33.26;-3.13;30.5
2021-03-10;D.D;28.46;81.01;16.61;26.1;11.85;54.91
2021-03-18;D.B;22.04;49.0;22.49;52.46;-0.45;-3.46
2021-03-24;E.C;24.72;17.9;17.61;87.04;7.11;-69.14
2021-03-28;A.B;33.54;59.02;23.34;47.92;10.2;11.1
2021-04-27;E.C;15.15;56.93;26.41;56.91;-11.26;0.02
2021-05-15;B.D;26.7;42.06;32.13;12.27;-5.43;29.79
