day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-20;C.A;27.66;14.97;26.76;16.92;0.9;-1.95
2020-04-21;B.E;30.76;15.46;32.89;73.33;-2.13;-57.87
2020-04-27;E.C;25.04;55.29;19.42;39.55;5.62;15.74
2020-05-07;A.B;25.84;68.46;27.54;41.81;-1.7;26.65
2020-07-16;E.B;15.3;10.98;17.7;43.55;-2.4;-32.57
2020-08-05;D.A;23.73;53.18;29.05;35.67;-5.32;17.51
2020-08-25;E.A;27.63;7.0;28.0;47.12;-0.37;-40.12
2020-09-12;A.C;18.87;28.64;17.06;29.53;1.81;-0.89
2020-09-14;C.E;16.58;10.3;19.15;38.14;-2.57;-27.84
2020-09-18;B.E;15.07;27.74;21.83;12.63;-6.76;15.11
2020-09-25;A.A;18.32;56.84;22.58;45.59;-4.26;11.25
2020-09-28;B.E;32.93;28.33;24.24;20.89;8.69;7.44
2020-11-11;A.E;24.91;49.85;26.13;72.33;-1.22;-22.48
2020-12-05;E.D;24.88;42.27;26.98;50.1;-2.1;-7.83
2020-12-09;B.C;17.58;1.23;34.62;92.87;-17.04;-91.64
2020-12-26;E.E;22.83;39.18;28.53;41.69;-5.7;-2.51
2020-12-27;E.E;27.3;39.91;23.04;58.31;4.26;-18.4
2020-12-28;A.B;20.74;59.43;23.48;60.23;-2.74;-0.8
2020-12-29;C.A;17.53;63.89;23.71;48.95;-6.18;14.94
2020-12-31;D.E;20.37;29.42;12.58;67.73;7.79;-38.31
2021-01-08;E.C;26.77;97.84;21.71;44.29;5.06;53.55
2021-01-09;D.B;26.22;7.08;17.82;66.99;8.4;-59.91
2021-03-07;C.D;18.3;58.48;27.81;32.18;-9.51;26.3
2021-03-14;D.C;15.59;59.72;20.63;48.17;-5.04;11.55
2021-03-25;E.B;29.72;60.6;27.54;63.42;2.18;-2.82
2021-04-07;A.C;26.67;50.89;13.57;92.04;13.1;-41.15
2021-05-02;D.D;27.74;23.74;33.67;22.02;-5.93;1.72
2021-05-07;D.E;34.87;63.0;27.03;54.96;7.84;8.04
2021-05-12;C.D;29.43;40.64;24.02;73.94;5.41;-33.3
2021-06-02;E.C;25.26;68.33;34.6;67.37;-9.34;0.96
2021-07-08;D.D;22.31;25.68;19.97;59.67;2.34;-33.99
2021-07-09;E.E;19.52;53.09;14.48;40.76;5.04;12.33
2021-09-09;E.A;14.89;18.03;21.17;55.81;-6.28;-37.78
2021-09-20;E.B;24.66;76.66;16.2;51.18;8.46;25.48
2021-10-05;C.A;24.82;38.56;20.21;39.18;4.61;-0.62
2021-11-05;E.D;21.34;31.62;13.93;71.53;7.41;-39.91
2021-11-07;C.B;21.33;23.84;16.08;53.11;5.25;-29.27
2021-11-18;A.B;26.49;64.93;20.05;63.25;6.44;1.68
2021-11-24;C.C;31.49;38.91;24.26;37.35;7.23;1.56
2021-12-17;C.B;30.98;47.59;15.85;19.79;15.13;27.8
2022-01-06;A.A;29.4;64.56;24.28;83.29;5.12;-18.73
2022-02-14;A.D;35.33;94.64;21.32;51.3;14.01;43.34
2022-03-04;E.D;19.02;54.36;25.52;88.76;-6.5;-34.4
2022-03-07;E.E;31.62;50.08;18.62;53.52;13.0;-3.44
2022-03-09;E.B;26.13;84.33;27.31;36.54;-1.18;47.79
2022-03-21;C.B;24.56;48.24;19.9;33.54;4.66;14.7
2022-03-24;C.E;19.29;73.25;22.39;99.69;-3.1;-26.44
2022-03-28;C.D;20.42;76.42;18.12;96.78;2.3;-20.36
2022-05-01;E.D;29.81;99.38;20.74;56.95;9.07;42.43
2022-05-22;E.B;27.72;43.56;18.8;54.45;8.92;-10.89
2022-05-28;D.A;17.58;1.76;33.38;97.48;-15.8;-95.72
2022-06-09;D.C;30.76;53.48;28.23;60.78;2.53;-7.3
2022-06-20;C.E;20.02;49.48;27.61;52.52;-7.59;-3.04
2022-07-19;E.D;22.11;49.37;24.22;49.42;-2.11;-0.05
2022-07-23;D.B;28.57;27.31;21.38;48.19;7.19;-20.88
2022-07-30;E.A;23.71;23.71;22.85;43.46;0.86;-19.75
2022-08-14;B.E;17.95;4.27;25.52;58.73;-7.57;-54.46
2020-08-17;A.A;24.52;34.81;18.15;78.41;6.37;-43.6
2020-09-11;B.A;19.45;69.0;22.33;32.72;-2.88;36.28
2020-09-25;C.C;27.01;25.71;14.96;33.83;12.05;-8.12
2020-10-14;D.B;25.71;56.24;27.2;35.62;-1.49;20.62
2020-12-05;A.E;33.91;84.08;17.66;35.84;16.25;48.24
2021-01-20;A.B;32.12;29.32;27.3;56.05;4.82;-26.73
