day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-16;B.B;21.58;68.14;31.29;28.14;-9.71;40.0
2020-04-23;C.D;16.72;65.23;23.89;58.1;-7.17;7.13
2020-05-03;C.E;27.65;41.22;25.77;41.05;1.88;0.17
2020-05-12;E.B;29.49;72.2;22.59;96.1;6.9;-23.9
2020-05-30;E.C;21.88;22.78;20.92;59.39;0.96;-36.61
2020-06-14;C.A;22.18;49.98;23.77;90.41;-1.59;-40.43
2020-07-01;E.B;35.2;42.8;21.99;44.72;13.21;-1.92
2020-07-23;B.B;23.66;40.01;29.6;23.3;-5.94;16.71
2020-08-12;A.C;26.95;55.17;22.7;46.9;4.25;8.27
2020-08-28;A.A;26.49;44.22;29.56;35.4;-3.07;8.82
2020-08-29;D.D;28.13;57.18;20.93;38.15;7.2;19.03
2020-09-15;A.E;23.66;38.17;26.86;57.91;-3.2;-19.74
2020-09-21;D.B;17.04;59.74;30.48;59.88;-13.44;-0.14
2020-09-27;A.E;25.62;25.27;24.75;40.22;0.87;-14.95
2020-10-07;C.B;24.52;69.48;21.15;58.3;3.37;11.18
2020-10-12;E.D;11.29;39.63;28.13;29.83;-16.84;9.8
2020-11-02;C.B;29.28;32.55;17.68;48.59;11.6;-16.04
2020-11-22;C.E;23.88;69.9;32.81;46.12;-8.93;23.78
2020-12-27;B.B;24.45;43.5;31.41;98.17;-6.96;-54.67
2021-02-24;B.E;20.24;38.28;37.01;51.3;-16.77;-13.02
2021-03-03;C.C;20.79;62.51;24.97;71.93;-4.18;-9.42
2021-03-05;D.E;13.66;61.32;30.72;34.65;-17.06;26.67
2021-04-05;B.B;20.1;65.0;22.82;63.53;-2.72;1.47
2021-04-23;E.B;19.24;67.17;13.65;84.11;5.59;-16.94
2021-04-24;B.B;22.33;33.77;17.83;87.9;4.5;-54.13
2021-05-17;E.E;25.63;44.62;21.08;65.34;4.55;-20.72
2021-06-07;E.C;23.06;15.73;15.77;47.22;7.29;-31.49
2021-06-10;A.C;18.84;44.55;20.98;72.44;-2.14;-27.89
2021-07-27;E.A;32.83;44.37;10.12;28.2;22.71;16.17
2021-08-02;D.C;21.5;44.21;26.49;57.7;-4.99;-13.49
2021-08-24;D.E;30.64;41.53;28.88;46.16;1.76;-4.63
2021-09-07;C.A;30.99;91.01;19.68;50.0;11.31;41.01
2021-09-29;A.E;29.55;58.49;18.13;21.9;11.42;36.59
2021-10-03;C.C;22.32;51.38;31.3;40.34;-8.98;11.04
2021-10-10;A.E;23.08;8.33;17.02;95.06;6.06;-86.73
2021-10-26;E.C;23.41;64.08;32.08;60.86;-8.67;3.22
2021-10-30;E.D;30.48;54.33;10.95;44.76;19.53;9.57
2021-11-18;D.E;27.06;75.52;22.47;80.18;4.59;-4.66
2021-11-29;D.B;14.25;26.18;28.26;61.2;-14.01;-35.02
2021-12-01;C.A;14.33;68.94;26.71;40.24;-12.38;28.7
2022-03-01;D.C;16.89;66.11;31.54;64.7;-14.65;1.41
2022-03-31;D.A;11.38;19.34;23.06;73.76;-11.68;-54.42
2022-04-03;C.C;16.8;39.69;24.14;65.39;-7.34;-25.7
2022-04-09;E.C;20.01;51.84;19.8;64.87;0.21;-13.03
2022-04-23;B.B;15.98;58.3;26.77;77.74;-10.79;-19.44
2022-04-25;C.D;24.19;36.68;23.66;36.36;0.53;0.32
2022-05-01;E.E;23.94;65.58;23.95;40.22;-0.01;25.36
2022-06-28;E.C;30.59;44.01;17.06;65.26;13.53;-21.25
2022-07-03;E.E;35.1;77.72;22.24;53.19;12.86;24.53
2022-07-21;A.B;21.77;41.33;32.19;80.44;-10.42;-39.11
2022-07-29;A.D;32.6;21.52;30.66;62.1;1.94;-40.58
2022-08-21;C.A;23.17;22.5;31.88;57.49;-8.71;-34.99
2022-08-28;D.E;25.86;60.34;22.5;38.66;3.36;21.68
2020-09-17;C.E;23.57;54.66;26.98;65.84;-3.41;-11.18
2020-09-25;B.D;21.6;72.14;16.52;83.89;5.08;-11.75
2020-10-25;A.C;18.8;59.98;31.19;68.09;-12.39;-8.11
2020-11-05;C.A;25.51;60.64;19.9;24.23;5.61;36.41
2020-11-07;C.C;27.44;50.97;25.5;44.87;1.94;6.1
2020-11-12;A.D;12.62;60.25;25.01;86.19;-12.39;-25.94
2020-11-24;C.A;16.67;56.79;23.56;77.33;-6.89;-20.54
2020-12-16;A.E;16.78;70.56;12.14;65.32;4.64;5.24
2021-01-18;D.B;21.7;58.02;18.64;42.41;3.06;15.61
2021-02-04;A.E;11.39;65.31;14.08;53.45;-2.69;11.86
2021-03-14;B.A;27.02;69.7;31.41;56.21;-4.39;13.49
2021-03-23;A.D;26.59;15.72;37.17;73.45;-10.58;-57.73
2021-04-11;C.B;17.56;44.74;16.48;3.78;1.08;40.96
2021-04-11;C.C;33.62;67.02;19.56;67.98;14.06;-0.96
2021-04-16;C.B;33.63;91.76;19.23;50.42;14.4;41.34
2021-04-21;D.E;30.73;57.06;16.85;26.94;13.88;30.12
2021-06-02;C.C;20.66;48.91;26.71;73.76;-6.05;-24.85
2021-06-26;C.C;20.86;69.53;22.82;77.4;-1.96;-7.87
2021-07-04;B.A;26.41;41.07;15.4;44.88;11.01;-3.81
2021-08-01;A.B;11.93;30.36;15.79;56.01;-3.86;-25.65
2022-01-02;A.A;18.73;1.67;31.43;48.1;-12.7;-46.43
2022-01-03;A.B;25.95;36.39;23.52;44.78;2.43;-8.39
2022-01-29;A.A;29.94;67.16;28.94;26.82;1.0;40.34
2022-02-08;A.D;25.47;84.36;21.32;40.79;4.15;43.57
2022-03-06;A.E;24.72;40.91;31.44;51.38;-6.72;-10.47
2022-05-30;A.A;27.82;66.75;22.05;4.62;5.77;62.13
