day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-14;D.D;27.52;64.99;29.59;60.54;-2.07;4.45
2020-04-15;E.B;24.48;49.3;26.15;51.22;-1.67;-1.92
2020-04-29;B.D;17.67;57.2;17.69;41.54;-0.02;15.66
2020-05-27;D.B;25.27;42.02;18.89;1.74;6.38;40.28
2020-06-05;C.C;23.96;7.45;22.85;58.54;1.11;-51.09
2020-06-06;C.A;20.29;50.64;24.38;42.01;-4.09;8.63
2020-06-22;C.E;13.25;61.32;22.32;56.94;-9.07;4.38
2020-06-30;C.E;11.56;77.34;13.22;15.93;-1.66;61.41
2020-07-26;B.D;18.06;63.65;20.08;50.69;-2.02;12.96
2020-07-31;C.E;10.44;29.4;15.33;5.21;-4.89;24.19
2020-08-14;E.E;29.1;37.3;19.45;41.22;9.65;-3.92
2020-08-17;D.E;30.81;43.09;27.47;79.08;3.34;-35.99
2020-08-29;D.B;13.49;8.57;29.08;51.62;-15.59;-43.05
2020-09-03;B.B;28.47;67.89;18.73;42.77;9.74;25.12
2020-09-07;A.A;25.4;46.19;28.26;72.62;-2.86;-26.43
2020-10-04;B.B;33.2;77.2;22.31;30.75;10.89;46.45
2020-10-15;A.C;16.66;44.2;25.2;58.02;-8.54;-13.82
2020-11-07;E.E;32.87;47.16;19.8;74.25;13.07;-27.09
2020-11-13;D.D;28.02;46.01;23.25;73.36;4.77;-27.35
2020-11-21;D.B;17.18;55.3;29.25;72.7;-12.07;-17.4
2020-11-30;B.C;30.87;18.87;29.51;70.79;1.36;-51.92
2020-12-26;A.D;31.19;44.68;30.63;1.63;0.56;43.05
2021-01-01;E.A;27.8;46.1;27.01;81.95;0.79;-35.85
2021-01-01;B.E;31.27;11.11;19.59;20.9;11.68;-9.79
2021-01-03;C.C;32.58;86.72;27.02;60.44;5.56;26.28
2021-01-09;D.A;17.53;33.63;21.26;79.4;-3.73;-45.77
2021-02-09;C.E;15.02;31.29;26.48;51.77;-11.46;-20.48
