day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-15;D.C;16.34;86.31;24.93;42.65;-8.59;43.66
2020-04-16;D.C;26.29;78.88;24.21;56.63;2.08;22.25
2020-04-21;A.A;21.04;75.47;32.59;0.25;-11.55;75.22
2020-04-23;A.D;27.42;49.25;22.14;38.22;5.28;11.03
2020-04-24;E.E;36.88;22.22;23.88;69.02;13.0;-46.8
2020-04-25;E.C;22.26;33.83;36.05;52.48;-13.79;-18.65
2020-05-06;C.A;18.04;38.45;23.17;63.03;-5.13;-24.58
2020-05-28;D.A;25.33;43.93;29.33;23.4;-4.0;20.53
2020-06-26;D.D;26.2;56.64;23.49;58.46;2.71;-1.82
2020-07-16;B.C;19.51;16.57;26.65;49.98;-7.14;-33.41
2020-07-19;E.C;12.84;58.5;19.25;54.54;-6.41;3.96
2020-07-25;E.B;28.04;2.4;25.98;52.83;2.06;-50.43
2020-08-22;B.C;26.99;99.45;14.53;18.6;12.46;80.85
2020-08-26;A.C;23.92;33.69;29.07;37.47;-5.15;-3.78
2020-09-13;A.C;34.01;69.55;30.64;23.01;3.37;46.54
2020-11-03;C.C;16.53;19.37;19.03;62.45;-2.5;-43.08
2020-11-10;C.D;26.89;40.5;26.85;20.65;0.04;19.85
2020-11-11;C.E;19.48;28.18;21.84;60.93;-2.36;-32.75
2020-11-16;E.A;27.94;46.01;23.03;36.73;4.91;9.28
2020-11-17;B.E;18.63;55.76;35.98;58.51;-17.35;-2.75
2020-11-20;C.D;35.75;69.83;30.64;44.16;5.11;25.67
2020-11-23;B.A;15.34;49.67;34.05;77.49;-18.71;-27.82
2020-11-24;A.B;21.19;66.77;22.43;22.47;-1.24;44.3
2020-11-28;D.A;16.07;44.79;17.88;69.7;-1.81;-24.91
2020-12-23;D.D;23.58;1.95;27.98;63.45;-4.4;-61.5
2020-12-28;B.B;11.63;78.25;24.99;29.28;-13.36;48.97
2020-12-30;B.C;23.05;1.2;11.58;77.78;11.47;-76.58
2021-01-07;B.C;33.11;42.85;23.93;54.77;9.18;-11.92
2021-01-30;E.B;18.81;3.57;23.57;60.98;-4.76;-57.41
2021-02-14;E.B;26.42;55.84;27.91;35.28;-1.49;20.56
2021-03-03;E.D;16.47;43.65;21.88;50.04;-5.41;-6.39
2021-03-12;D.C;19.43;49.07;16.92;62.33;2.51;-13.26
2021-03-28;A.E;25.01;52.8;19.23;36.02;5.78;16.78
2021-04-07;B.C;30.88;37.32;26.14;43.17;4.74;-5.85
2021-04-08;A.B;22.65;43.84;26.36;40.92;-3.71;2.92
2021-04-18;D.E;17.88;60.99;15.79;90.01;2.09;-29.02
2021-05-21;D.A;24.31;52.44;15.78;59.85;8.53;-7.41
2021-06-07;D.E;13.9;53.95;24.79;61.3;-10.89;-7.35
2021-07-31;D.A;28.51;63.86;24.06;47.45;4.45;16.41
2021-08-01;D.A;26.42;52.58;24.83;66.8;1.59;-14.22
2021-08-12;C.B;16.6;19.68;35.23;51.05;-18.63;-31.37
2021-08-15;A.A;26.14;57.53;24.6;55.71;1.54;1.82
2021-08-18;B.A;10.15;68.53;19.96;28.12;-9.81;40.41
2021-08-20;C.A;31.22;34.91;30.89;70.6;0.33;-35.69
2021-09-01;D.C;12.13;82.08;21.95;42.36;-9.82;39.72
2021-09-04;C.C;22.03;44.6;21.21;37.03;0.82;7.57
2021-09-15;C.B;20.99;47.2;22.05;86.11;-1.06;-38.91
2021-09-15;C.D;22.46;42.53;19.31;21.69;3.15;20.84
2021-09-17;D.D;31.01;56.62;33.35;80.36;-2.34;-23.74
2021-09-19;D.C;13.33;91.55;18.86;58.26;-5.53;33.29
2021-09-24;A.E;25.22;37.86;29.92;60.19;-4.7;-22.33
2021-10-02;A.C;24.18;30.3;20.09;52.39;4.09;-22.09
2021-10-17;C.E;21.11;44.13;24.04;64.16;-2.93;-20.03
2021-11-03;A.A;27.8;48.75;21.35;45.48;6.45;3.27
2021-11-12;E.B;30.44;24.76;23.62;21.62;6.82;3.14
2021-11-25;E.C;23.54;38.03;19.33;80.05;4.21;-42.02
2021-12-08;C.B;31.46;34.74;29.03;46.01;2.43;-11.27
2021-12-20;B.A;28.43;50.05;26.21;59.56;2.22;-9.51
2021-12-30;B.A;19.43;35.31;19.71;39.3;-0.28;-3.99
2022-01-12;D.D;22.2;25.25;21.8;66.08;0.4;-40.83
2022-01-13;B.D;27.82;58.62;23.93;46.26;3.89;12.36
2022-01-25;C.D;13.03;2.4;19.81;34.43;-6.78;-32.03
2022-01-26;C.D;17.62;66.57;26.55;36.42;-8.93;30.15
2022-02-01;C.B;19.58;8.25;27.67;53.04;-8.09;-44.79
2022-02-04;C.E;29.25;75.99;16.37;98.3;12.88;-22.31
2022-02-07;E.B;18.13;43.63;13.36;16.44;4.77;27.19
2022-02-11;E.C;37.06;55.51;26.78;48.44;10.28;7.07
2022-03-25;B.E;26.01;23.27;22.76;46.45;3.25;-23.18
2022-04-01;B.D;27.18;76.19;21.61;42.61;5.57;33.58
2022-05-12;C.C;20.53;64.22;32.43;70.77;-11.9;-6.55
2022-05-24;D.A;24.95;27.86;29.59;73.19;-4.64;-45.33
2022-05-25;D.A;21.39;75.4;21.77;74.22;-0.38;1.18
2022-06-24;E.B;24.77;63.46;15.7;48.19;9.07;15.27
2022-07-18;C.D;23.83;52.32;21.46;72.29;2.37;-19.97
2022-08-23;A.E;18.21;70.37;23.02;38.94;-4.81;31.43
2022-08-25;D.A;14.8;56.34;20.57;38.82;-5.77;17.52
2020-07-12;A.D;30.5;19.12;26.41;76.69;4.09;-57.57
2021-01-29;B.D;22.47;47.18;22.77;41.82;-0.3;5.36
2021-03-25;B.B;35.12;38.55;27.11;45.89;8.01;-7.34
2021-11-04;A.A;17.6;29.09;27.08;62.16;-9.48;-33.07
2021-11-12;A.B;22.51;54.65;27.42;13.27;-4.91;41.38
2021-11-15;C.E;21.0;44.32;10.15;24.03;10.85;20.29
2021-11-15;C.D;18.02;40.59;22.81;46.74;-4.79;-6.15
2022-01-25;A.A;24.8;65.58;24.6;47.31;0.2;18.27
2022-03-24;A.C;28.28;90.94;15.43;43.9;12.85;47.04
2022-03-26;D.B;27.95;75.87;19.99;58.83;7.96;17.04
2022-06-12;A.A;24.41;42.16;21.27;8.22;3.14;33.94
2022-07-07;C.E;13.66;40.75;23.8;22.69;-10.14;18.06
