day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-09;E.D;23.72;43.14;23.46;26.41;0.26;16.73
2020-05-16;D.D;22.87;54.68;30.74;61.99;-7.87;-7.31
2020-05-18;C.C;33.18;56.03;16.25;41.95;16.93;14.08
2020-05-27;E.D;24.28;79.51;24.57;32.1;-0.29;47.41
2020-06-08;E.D;31.6;11.67;23.48;42.05;8.12;-30.38
2020-06-10;E.A;25.44;25.92;17.11;63.68;8.33;-37.76
2020-06-18;C.B;26.98;67.86;27.82;50.65;-0.84;17.21
2020-07-01;C.A;28.09;17.98;23.9;41.81;4.19;-23.83
2020-07-15;C.D;26.64;91.26;20.55;39.31;6.09;51.95
2020-07-28;E.C;22.78;31.92;21.17;23.0;1.61;8.92
2020-08-02;A.D;25.35;45.16;25.15;74.85;0.2;-29.69
2020-08-06;B.B;13.38;53.2;16.25;45.63;-2.87;7.57
2020-08-09;E.D;25.94;58.85;31.88;43.53;-5.94;15.32
2020-08-23;A.E;18.99;98.32;32.51;38.81;-13.52;59.51
2020-09-01;A.B;14.44;65.42;30.4;37.58;-15.96;27.84
2020-09-07;A.B;23.39;56.22;15.98;66.73;7.41;-10.51
2020-09-08;E.B;33.56;88.5;18.72;59.88;14.84;28.62
2020-10-13;A.A;17.83;68.42;26.14;71.19;-8.31;-2.77
2020-10-15;E.E;36.67;80.92;30.03;56.59;6.64;24.33
2020-10-21;E.C;22.08;26.81;34.33;48.84;-12.25;-22.03
2020-10-23;C.E;12.73;80.95;11.97;64.76;0.76;16.19
2020-11-11;C.A;24.42;64.01;22.72;40.02;1.7;23.99
2020-12-06;A.D;25.59;46.09;22.44;89.05;3.15;-42.96
2020-12-06;D.A;20.92;47.03;27.19;37.16;-6.27;9.87
2020-12-12;A.A;23.77;33.83;21.24;44.55;2.53;-10.72
2020-12-31;E.A;17.7;61.06;21.57;55.85;-3.87;5.21
2021-01-04;D.C;31.59;74.44;23.18;57.24;8.41;17.2
2021-01-09;C.A;27.57;60.93;28.88;22.84;-1.31;38.09
2021-01-13;E.A;25.19;70.47;26.93;48.54;-1.74;21.93
2021-01-19;D.D;22.25;36.36;25.57;58.6;-3.32;-22.24
2021-01-21;C.A;26.76;74.33;20.38;65.35;6.38;8.98
2021-02-22;C.E;13.95;76.93;34.43;17.0;-20.48;59.93
2021-02-28;C.A;35.64;14.61;31.54;43.6;4.1;-28.99
2021-03-06;B.D;29.11;44.58;25.74;84.54;3.37;-39.96
2021-04-03;D.A;20.17;59.85;19.03;53.24;1.14;6.61
2021-04-07;E.B;27.76;85.88;34.29;32.22;-6.53;53.66
2021-04-20;D.E;19.05;37.3;23.76;52.23;-4.71;-14.93
2021-05-19;C.A;34.21;65.03;24.91;36.22;9.3;28.81
2021-06-05;E.C;25.84;8.01;18.17;22.96;7.67;-14.95
