day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-03;E.B;19.16;43.78;29.24;77.09;-10.08;-33.31
2020-04-05;E.C;21.47;55.58;19.68;77.15;1.79;-21.57
2020-04-06;D.B;24.85;48.12;27.84;36.03;-2.99;12.09
2020-04-08;D.B;23.62;49.54;23.35;19.44;0.27;30.1
2020-05-02;C.E;25.45;38.81;23.05;21.43;2.4;17.38
2020-05-14;B.A;17.63;39.16;26.51;52.59;-8.88;-13.43
2020-05-16;A.C;29.21;54.27;23.77;29.58;5.44;24.69
2020-06-21;A.A;33.06;28.36;24.37;58.01;8.69;-29.65
2020-07-03;D.E;14.58;75.35;14.44;62.26;0.14;13.09
2020-07-06;D.A;18.45;34.87;16.86;27.37;1.59;7.5
2020-07-14;B.C;33.97;43.76;25.69;14.77;8.28;28.99
2020-07-18;D.D;34.9;60.0;30.24;11.67;4.66;48.33
2020-08-05;E.C;25.77;51.08;29.68;42.14;-3.91;8.94
2020-08-20;A.A;21.99;68.82;19.9;65.67;2.09;3.15
2020-09-02;B.D;17.82;41.56;20.06;4.58;-2.24;36.98
2020-09-07;E.C;24.07;42.81;28.95;53.32;-4.88;-10.51
2020-09-19;C.D;26.26;42.55;25.13;28.48;1.13;14.07
2020-09-28;C.B;12.54;65.39;26.43;70.06;-13.89;-4.67
2020-10-04;E.C;25.61;85.58;32.48;5.28;-6.87;80.3
2020-10-10;C.C;17.12;53.31;34.78;70.97;-17.66;-17.66
2020-10-13;B.B;17.89;22.93;17.15;34.41;0.74;-11.48
2020-11-07;E.D;23.19;76.73;27.21;33.99;-4.02;42.74
2020-11-19;E.A;28.1;69.32;24.23;41.67;3.87;27.65
2020-11-24;E.D;18.43;6.61;32.55;25.3;-14.12;-18.69
2020-11-29;D.C;17.45;40.81;22.58;58.18;-5.13;-17.37
2020-12-04;B.B;26.44;30.35;21.69;63.32;4.75;-32.97
2020-12-21;D.A;25.2;37.74;32.26;6.66;-7.06;31.08
2021-03-15;C.B;22.17;36.36;22.5;63.7;-0.33;-27.34
2021-03-28;E.A;26.48;29.43;23.84;72.44;2.64;-43.01
2021-04-07;B.A;34.08;91.18;15.84;96.94;18.24;-5.76
2021-04-21;D.A;24.41;23.95;33.23;84.67;-8.82;-60.72
2021-04-29;A.A;24.85;51.02;20.68;59.45;4.17;-8.43
2021-05-08;B.C;16.54;47.05;32.97;42.68;-16.43;4.37
2021-05-12;E.D;15.32;92.66;33.77;48.1;-18.45;44.56
2021-06-02;A.C;21.78;43.69;26.43;68.06;-4.65;-24.37
2021-06-03;A.C;24.64;38.04;27.94;40.6;-3.3;-2.56
2021-06-06;A.D;25.63;25.05;19.65;17.04;5.98;8.01
2021-06-19;E.C;33.63;0.62;13.99;80.48;19.64;-79.86
2021-06-22;A.B;24.73;46.08;29.64;49.34;-4.91;-3.26
2021-06-29;A.C;11.21;25.37;21.1;64.13;-9.89;-38.76
2021-07-02;E.B;31.25;39.72;23.31;34.54;7.94;5.18
2021-07-03;E.B;19.97;42.12;34.96;77.38;-14.99;-35.26
2021-07-11;E.B;24.76;30.95;26.28;24.74;-1.52;6.21
2021-07-16;D.B;21.89;36.87;23.34;15.27;-1.45;21.6
2021-07-26;A.B;20.3;32.62;15.75;72.95;4.55;-40.33
2021-09-14;E.A;23.11;53.65;10.34;98.12;12.77;-44.47
2021-10-08;D.B;33.85;46.09;25.16;38.54;8.69;7.55
2021-11-10;A.D;10.08;91.39;33.7;3.76;-23.62;87.63
2021-11-15;C.B;15.19;46.47;22.31;18.42;-7.12;28.05
2021-11-21;C.C;27.91;43.92;22.8;35.13;5.11;8.79
2021-11-25;C.A;17.31;23.67;20.11;47.88;-2.8;-24.21
2021-12-07;B.C;27.72;45.81;20.93;71.74;6.79;-25.93
2021-12-28;E.B;18.14;71.66;30.57;52.03;-12.43;19.63
2021-12-31;B.A;25.29;67.68;26.86;59.22;-1.57;8.46
2022-01-07;D.D;26.55;23.97;34.4;94.34;-7.85;-70.37
2022-01-11;D.C;36.85;92.91;16.2;59.71;20.65;33.2
2022-02-08;E.B;25.62;51.35;29.95;25.61;-4.33;25.74
2022-02-11;C.A;14.34;77.29;14.6;58.31;-0.26;18.98
2022-03-20;C.D;22.42;79.46;12.95;74.36;9.47;5.1
2022-03-24;E.E;27.14;51.16;10.71;77.37;16.43;-26.21
2022-04-05;B.D;18.65;91.54;31.71;17.71;-13.06;73.83
2022-04-19;D.A;23.15;52.07;37.03;52.97;-13.88;-0.9
2022-04-24;C.D;18.61;44.89;16.93;51.3;1.68;-6.41
2022-05-04;D.E;32.12;57.5;24.35;48.08;7.77;9.42
2022-05-11;E.A;32.87;80.16;17.68;46.36;15.19;33.8
2022-05-13;E.E;15.53;3.36;28.55;46.78;-13.02;-43.42
2022-05-20;D.C;20.2;14.55;20.78;72.6;-0.58;-58.05
2022-05-21;E.A;23.02;59.49;20.61;43.63;2.41;15.86
2022-06-02;C.E;26.08;28.37;19.94;24.51;6.14;3.86
2022-06-18;A.D;24.67;57.05;25.0;63.19;-0.33;-6.14
2022-07-10;D.A;10.91;75.26;21.09;41.05;-10.18;34.21
2022-07-19;C.C;26.79;32.19;32.46;65.67;-5.67;-33.48
2022-07-20;E.A;28.87;65.89;22.36;69.75;6.51;-3.86
2022-08-24;A.B;25.58;24.4;23.55;68.46;2.03;-44.06
2020-07-27;D.C;17.63;46.38;16.89;67.51;0.74;-21.13
2020-11-11;A.D;21.81;53.08;30.07;63.58;-8.26;-10.5
2021-03-02;A.B;20.82;37.65;37.38;99.34;-16.56;-61.69
2021-04-09;B.B;16.96;20.53;15.76;81.79;1.2;-61.26
2021-04-23;C.A;12.69;13.8;31.95;18.44;-19.26;-4.64
2021-09-15;B.B;23.18;61.19;29.06;64.08;-5.88;-2.89
2021-11-09;D.E;25.49;42.81;23.14;43.36;2.35;-0.55
2021-11-29;A.C;30.4;95.95;21.24;49.45;9.16;46.5
2021-12-19;A.C;16.52;26.5;20.87;25.42;-4.35;1.08
2021-12-30;A.C;32.16;69.18;26.4;85.92;5.76;-16.74
2022-01-05;A.C;24.98;36.7;19.92;7.53;5.06;29.17
2022-01-11;A.A;24.52;84.71;26.13;28.86;-1.61;55.85
2022-02-04;D.B;22.48;53.94;20.59;49.04;1.89;4.9
2022-03-27;C.E;17.17;95.44;11.15;99.27;6.02;-3.83
2022-07-11;B.A;23.04;60.16;27.15;60.77;-4.11;-0.61
