day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-14;E.C;26.75;20.98;19.2;39.39;7.55;-18.41
2020-05-14;E.A;21.42;60.73;22.86;16.92;-1.44;43.81
2020-06-02;A.B;21.54;66.6;10.31;44.67;11.23;21.93
2020-06-02;D.B;26.6;68.17;27.67;47.29;-1.07;20.88
2020-06-03;A.A;26.22;45.32;34.78;76.03;-8.56;-30.71
2020-06-19;C.E;19.73;55.74;30.03;72.64;-10.3;-16.9
2020-07-03;C.A;23.55;56.27;28.69;50.74;-5.14;5.53
2020-07-27;C.C;18.59;42.62;32.63;64.44;-14.04;-21.82
2020-07-29;B.A;27.34;45.11;19.99;61.64;7.35;-16.53
2020-08-13;B.E;26.3;10.65;22.36;53.82;3.94;-43.17
2020-08-31;D.C;13.33;86.78;18.29;49.27;-4.96;37.51
2020-09-17;A.C;28.05;64.18;25.92;47.53;2.13;16.65
2020-09-26;A.A;31.97;7.16;26.27;51.05;5.7;-43.89
2020-10-23;D.D;24.64;73.03;20.17;55.41;4.47;17.62
2020-10-25;E.D;26.88;30.14;20.87;30.75;6.01;-0.61
2020-11-04;D.E;19.62;28.72;10.16;55.63;9.46;-26.91
2020-11-20;E.D;23.36;89.77;18.31;42.06;5.05;47.71
2020-12-01;E.A;27.37;60.68;13.89;34.34;13.48;26.34
2020-12-04;B.D;24.77;30.51;31.79;19.48;-7.02;11.03
2020-12-12;E.B;30.6;94.74;17.14;37.42;13.46;57.32
2020-12-13;B.C;18.47;53.77;35.84;67.03;-17.37;-13.26
2021-01-05;D.B;24.55;75.53;20.92;52.86;3.63;22.67
2021-01-06;C.E;30.51;77.19;28.08;37.87;2.43;39.32
2021-02-18;D.B;32.07;81.69;21.74;43.22;10.33;38.47
2021-02-26;C.C;19.14;34.5;29.27;63.08;-10.13;-28.58
2021-02-27;A.C;11.18;66.81;26.6;95.08;-15.42;-28.27
2021-03-19;E.B;16.88;44.73;20.14;76.29;-3.26;-31.56
2021-04-14;E.D;14.82;18.2;17.06;26.33;-2.24;-8.13
2021-05-15;B.E;24.08;45.2;35.66;11.6;-11.58;33.6
2021-05-29;A.E;31.48;35.23;21.56;54.62;9.92;-19.39
2021-06-26;A.A;29.44;61.96;21.94;63.16;7.5;-1.2
2021-07-16;A.E;22.76;88.66;22.04;73.85;0.72;14.81
2021-07-21;B.C;25.14;74.83;18.74;96.36;6.4;-21.53
2021-08-03;C.C;25.62;42.88;19.09;23.25;6.53;19.63
2021-08-30;D.B;17.24;49.08;23.37;66.49;-6.13;-17.41
2021-09-08;B.E;24.25;76.58;19.32;52.75;4.93;23.83
2021-09-21;C.D;20.44;42.75;18.11;55.03;2.33;-12.28
2021-10-20;D.A;22.44;45.56;15.3;66.69;7.14;-21.13
2021-11-08;E.B;33.12;93.13;32.1;49.23;1.02;43.9
2021-11-29;D.C;30.27;78.45;29.18;64.3;1.09;14.15
2021-12-09;D.D;19.93;13.68;18.38;92.63;1.55;-78.95
2021-12-14;C.D;18.6;24.15;27.45;31.34;-8.85;-7.19
2021-12-28;B.E;21.5;40.75;32.52;68.18;-11.02;-27.43
2022-01-08;C.A;21.98;5.39;22.34;51.22;-0.36;-45.83
2022-01-24;A.C;19.03;63.91;35.57;65.99;-16.54;-2.08
2022-02-03;E.E;33.02;38.89;24.48;18.77;8.54;20.12
2022-02-13;C.B;22.39;20.72;19.92;64.88;2.47;-44.16
2022-02-16;C.A;25.58;11.11;25.8;40.28;-0.22;-29.17
2022-03-02;A.B;32.86;56.21;30.9;72.27;1.96;-16.06
2022-03-13;C.D;23.77;65.21;15.78;11.81;7.99;53.4
2022-04-06;E.E;14.66;27.89;35.67;89.66;-21.01;-61.77
2022-04-11;D.E;22.6;37.55;14.81;25.24;7.79;12.31
2022-04-14;E.D;16.65;36.87;26.41;97.89;-9.76;-61.02
2022-04-15;C.D;21.88;53.35;35.75;77.5;-13.87;-24.15
2022-05-05;C.B;16.26;52.49;23.2;51.45;-6.94;1.04
2022-05-14;E.E;18.66;38.68;23.16;30.73;-4.5;7.95
2022-05-16;E.D;23.8;46.53;22.07;50.3;1.73;-3.77
2022-07-02;E.A;24.25;61.93;17.13;22.94;7.12;38.99
2022-07-18;E.C;29.81;21.99;30.97;39.78;-1.16;-17.79
2022-08-18;B.A;26.69;69.8;16.3;39.99;10.39;29.81
2020-09-11;D.E;17.18;43.16;25.78;19.76;-8.6;23.4
2020-09-18;D.D;21.9;63.36;20.14;62.99;1.76;0.37
2020-09-26;D.C;29.75;49.31;36.35;51.09;-6.6;-1.78
2020-09-26;D.D;29.17;76.3;25.69;29.43;3.48;46.87
2020-10-04;D.C;22.88;55.74;27.63;80.13;-4.75;-24.39
2020-10-16;A.B;32.78;98.97;34.26;43.92;-1.48;55.05
2020-10-19;B.A;18.73;11.59;23.99;51.55;-5.26;-39.96
2020-11-27;A.D;14.38;50.98;21.24;76.5;-6.86;-25.52
2021-01-12;A.A;29.02;38.58;24.21;30.65;4.81;7.93
2021-01-31;A.E;23.16;42.7;28.27;81.03;-5.11;-38.33
2021-02-20;B.A;16.08;64.35;29.33;30.68;-13.25;33.67
2021-03-08;A.B;25.52;27.1;13.12;60.9;12.4;-33.8
2021-03-25;D.B;25.82;41.07;27.57;54.98;-1.75;-13.91
2021-04-11;A.B;25.99;48.15;33.22;66.25;-7.23;-18.1
2021-04-18;A.B;28.12;28.61;15.54;67.61;12.58;-39.0
2021-05-06;C.C;21.86;84.57;18.84;40.27;3.02;44.3
2021-05-22;C.B;19.75;55.2;25.36;48.47;-5.61;6.73
2021-06-09;A.C;19.64;52.95;27.22;25.9;-7.58;27.05
2021-09-06;B.B;19.03;17.95;31.06;17.19;-12.03;0.76
2021-10-22;B.D;21.44;25.35;19.95;23.04;1.49;2.31
2021-11-21;A.B;13.51;81.15;26.57;56.93;-13.06;24.22
2021-11-23;C.D;23.17;41.48;23.99;40.4;-0.82;1.08
2022-01-13;A.A;18.69;60.2;26.53;55.9;-7.84;4.3
2022-02-13;A.C;22.75;54.12;25.39;55.63;-2.64;-1.51
2022-03-17;A.B;22.63;25.25;22.0;44.86;0.63;-19.61
2022-03-25;C.E;22.03;75.37;14.28;75.13;7.75;0.24
2022-06-15;A.E;22.88;29.09;26.15;55.74;-3.27;-26.65
