day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;D.A;13.2;52.4;29.52;56.13;-16.32;-3.73
2020-04-24;C.D;31.73;35.02;17.04;75.93;14.69;-40.91
2020-04-26;E.B;18.53;28.43;19.72;63.92;-1.19;-35.49
2020-04-28;C.B;11.06;43.4;24.42;57.17;-13.36;-13.77
2020-05-15;B.A;17.05;35.98;30.51;40.0;-13.46;-4.02
2020-05-31;C.A;19.24;30.91;23.28;9.48;-4.04;21.43
2020-06-13;A.A;26.04;66.59;33.73;67.14;-7.69;-0.55
2020-06-18;A.A;21.84;62.8;20.76;36.49;1.08;26.31
2020-07-21;C.B;27.93;43.65;26.33;63.27;1.6;-19.62
2020-07-26;D.A;20.76;41.55;18.83;35.98;1.93;5.57
2020-07-31;D.C;30.94;91.62;20.29;42.16;10.65;49.46
2020-08-10;E.C;27.78;71.37;15.63;42.02;12.15;29.35
2020-08-21;D.C;20.04;33.5;25.85;68.16;-5.81;-34.66
2020-08-26;C.D;34.41;48.21;29.06;49.15;5.35;-0.94
2020-08-27;C.D;14.66;84.19;26.42;45.23;-11.76;38.96
2020-08-28;A.B;30.49;41.39;11.31;38.2;19.18;3.19
2020-09-02;E.B;15.56;4.99;16.81;43.51;-1.25;-38.52
2020-09-10;C.B;19.05;21.54;32.62;85.13;-13.57;-63.59
2020-09-10;C.D;18.66;72.36;13.88;53.47;4.78;18.89
2020-09-16;B.E;25.99;58.89;23.36;57.59;2.63;1.3
2020-09-23;A.A;25.18;61.62;29.48;60.11;-4.3;1.51
2020-09-28;A.D;17.95;93.79;29.47;49.63;-11.52;44.16
2020-09-29;E.E;24.02;44.01;19.77;58.36;4.25;-14.35
2020-10-20;E.A;22.91;39.42;27.28;63.06;-4.37;-23.64
2020-10-24;C.A;18.97;42.74;19.99;64.62;-1.02;-21.88
2020-11-08;A.D;30.52;71.77;16.64;14.07;13.88;57.7
2020-11-18;E.A;27.71;34.1;33.6;21.42;-5.89;12.68
