day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;B.D;16.44;46.62;28.29;46.18;-11.85;0.44
2020-05-09;D.A;23.83;41.5;23.17;44.93;0.66;-3.43
2020-05-29;E.A;22.93;59.21;18.4;26.26;4.53;32.95
2020-07-05;D.D;18.54;49.61;17.96;49.24;0.58;0.37
2020-07-11;E.B;35.08;25.16;23.62;78.29;11.46;-53.13
2020-07-27;D.E;23.49;77.43;28.03;29.33;-4.54;48.1
2020-08-12;A.D;29.28;62.47;16.77;74.24;12.51;-11.77
2020-08-18;B.D;22.25;94.14;25.57;26.38;-3.32;67.76
2020-08-23;D.B;31.86;66.86;25.43;77.64;6.43;-10.78
2020-09-03;D.B;28.62;34.4;23.28;30.27;5.34;4.13
2020-09-15;D.E;19.36;60.54;25.66;68.6;-6.3;-8.06
2020-10-24;B.A;18.19;64.35;25.55;43.85;-7.36;20.5
2020-12-06;E.B;14.52;57.11;25.74;47.78;-11.22;9.33
2020-12-19;D.A;12.52;49.66;23.2;47.45;-10.68;2.21
2021-02-03;A.C;25.74;7.15;30.9;73.26;-5.16;-66.11
2021-02-11;E.E;20.02;19.88;17.68;41.3;2.34;-21.42
2021-02-16;E.B;23.22;52.61;23.78;87.9;-0.56;-35.29
2021-02-24;E.B;34.63;49.25;24.6;46.12;10.03;3.13
2021-04-21;A.B;26.6;49.36;17.22;57.61;9.38;-8.25
2021-05-12;D.B;25.71;75.43;22.18;38.45;3.53;36.98
2021-05-27;B.C;33.01;10.34;13.81;64.44;19.2;-54.1
2021-06-01;D.E;13.3;20.15;20.9;32.24;-7.6;-12.09
2021-06-04;A.D;26.15;30.19;23.6;32.0;2.55;-1.81
2021-06-21;D.C;22.71;81.72;32.16;60.81;-9.45;20.91
2021-06-21;C.B;20.82;31.89;23.98;27.26;-3.16;4.63
2021-06-24;D.E;16.91;63.95;24.37;45.25;-7.46;18.7
2021-06-26;E.C;29.29;46.94;35.94;79.29;-6.65;-32.35
2021-07-11;B.A;23.99;62.28;12.89;58.37;11.1;3.91
2021-07-13;E.E;23.65;43.21;20.07;54.77;3.58;-11.56
2021-07-25;C.E;19.61;32.06;20.24;60.62;-0.63;-28.56
2021-08-03;A.D;12.23;63.04;33.47;25.81;-21.24;37.23
2021-08-09;D.E;22.27;44.85;14.46;46.39;7.81;-1.54
2021-08-11;A.A;24.91;48.88;26.2;65.19;-1.29;-16.31
2021-08-16;B.C;21.63;43.51;21.16;41.6;0.47;1.91
2021-08-18;C.B;17.13;49.68;20.9;60.67;-3.77;-10.99
2021-08-21;C.C;27.74;33.31;20.36;72.66;7.38;-39.35
2021-09-03;D.A;19.39;83.11;32.83;33.39;-13.44;49.72
2021-10-12;E.B;31.38;37.8;23.96;87.94;7.42;-50.14
2021-11-13;E.B;25.24;61.14;23.7;62.05;1.54;-0.91
2021-11-29;E.A;34.01;53.12;30.04;21.02;3.97;32.1
2021-12-06;D.A;25.52;63.87;27.6;46.66;-2.08;17.21
2021-12-16;D.E;25.76;51.6;15.7;78.62;10.06;-27.02
2021-12-28;D.E;23.69;26.76;24.02;28.94;-0.33;-2.18
2022-01-05;E.A;25.65;52.61;19.62;85.95;6.03;-33.34
2022-01-16;E.B;23.26;32.44;37.12;41.6;-13.86;-9.16
2022-01-28;C.D;15.42;67.51;14.09;86.13;1.33;-18.62
2022-02-20;B.E;21.68;38.4;14.64;74.48;7.04;-36.08
2022-03-25;C.C;31.13;46.19;27.17;63.61;3.96;-17.42
2022-03-28;E.D;18.23;59.01;28.64;54.76;-10.41;4.25
2022-04-23;E.A;19.81;37.37;20.92;39.52;-1.11;-2.15
2022-05-12;C.D;19.62;74.46;18.48;54.12;1.14;20.34
2022-05-21;C.E;26.59;57.77;27.05;75.14;-0.46;-17.37
2022-06-08;B.B;20.79;22.61;28.13;5.41;-7.34;17.2
2022-06-28;E.A;20.28;18.23;15.98;53.38;4.3;-35.15
2022-07-05;C.B;24.39;58.65;11.14;71.94;13.25;-13.29
2022-07-15;D.B;31.65;60.39;21.61;29.95;10.04;30.44
2022-07-27;E.A;30.69;69.65;20.08;11.91;10.61;57.74
2022-07-28;D.A;22.05;20.41;30.23;73.26;-8.18;-52.85
2022-08-03;B.C;17.16;26.67;23.42;44.5;-6.26;-17.83
2022-08-14;E.A;13.41;18.99;36.45;48.51;-23.04;-29.52
2020-07-10;A.D;35.21;34.54;27.03;73.07;8.18;-38.53
2020-09-05;C.B;32.84;24.54;23.9;67.22;8.94;-42.68
2021-01-03;A.C;26.14;56.07;19.07;40.84;7.07;15.23
2021-01-17;B.A;25.54;42.2;26.76;80.43;-1.22;-38.23
2021-01-27;A.D;31.73;48.24;25.27;43.41;6.46;4.83
2021-02-11;D.C;14.35;19.33;20.76;13.63;-6.41;5.7
2021-03-07;D.D;24.48;37.32;22.18;85.25;2.3;-47.93
2021-03-13;D.B;22.24;58.38;29.41;69.07;-7.17;-10.69
2021-05-30;B.C;29.36;40.84;19.47;27.83;9.89;13.01
2021-07-02;B.D;22.15;51.23;23.62;45.28;-1.47;5.95
2021-08-01;A.E;28.07;44.01;33.36;54.37;-5.29;-10.36
2021-09-15;A.B;16.56;98.75;26.47;41.92;-9.91;56.83
2021-09-19;A.C;27.81;11.24;22.06;66.29;5.75;-55.05
2022-01-31;B.A;23.29;68.88;27.69;68.52;-4.4;0.36
2022-02-10;A.D;31.24;60.51;23.36;40.56;7.88;19.95
2022-05-28;A.B;35.48;27.98;26.72;42.16;8.76;-14.18
2022-06-02;A.D;27.71;44.51;15.37;38.2;12.34;6.31
2022-06-07;A.E;14.56;5.97;27.66;34.5;-13.1;-28.53
2022-07-29;C.C;18.1;82.7;10.74;21.07;7.36;61.63
2022-08-01;D.B;34.59;93.57;33.53;55.22;1.06;38.35
2022-08-06;A.C;16.68;64.51;29.99;50.53;-13.31;13.98
2022-08-06;B.A;37.04;63.26;29.27;20.94;7.77;42.32
