day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;D.D;25.43;83.1;28.12;51.53;-2.69;31.57
2020-04-23;E.A;32.09;82.38;16.82;27.06;15.27;55.32
2020-05-03;E.E;18.51;65.62;16.4;28.8;2.11;36.82
2020-05-03;A.A;26.88;22.02;25.45;23.82;1.43;-1.8
2020-05-12;E.E;26.95;22.83;20.01;92.56;6.94;-69.73
2020-05-15;E.C;24.26;31.69;20.12;32.74;4.14;-1.05
2020-06-12;E.A;23.02;36.59;28.5;16.46;-5.48;20.13
2020-07-01;E.A;31.83;56.64;28.9;62.54;2.93;-5.9
2020-07-14;E.C;19.08;55.15;34.45;99.17;-15.37;-44.02
2020-07-22;E.B;36.4;81.56;30.22;41.7;6.18;39.86
2020-07-27;C.D;26.11;61.88;29.04;93.09;-2.93;-31.21
2020-07-30;E.A;26.15;38.31;25.13;39.6;1.02;-1.29
2020-07-31;E.E;21.76;74.51;29.28;13.56;-7.52;60.95
2020-08-01;E.C;28.52;37.41;29.49;52.5;-0.97;-15.09
2020-08-15;D.C;12.87;29.51;20.51;66.52;-7.64;-37.01
2020-09-07;D.A;22.74;59.85;13.63;63.15;9.11;-3.3
2020-09-08;D.E;28.5;43.47;26.66;38.21;1.84;5.26
2020-09-23;A.B;23.2;80.01;14.89;76.38;8.31;3.63
2020-10-01;C.E;36.33;61.02;21.24;26.53;15.09;34.49
2020-10-15;A.B;24.22;61.22;19.14;18.77;5.08;42.45
2020-10-23;C.A;25.83;40.6;26.12;42.22;-0.29;-1.62
2020-10-30;B.B;24.97;45.66;30.14;49.98;-5.17;-4.32
2020-11-03;D.E;18.36;41.61;24.11;59.01;-5.75;-17.4
2020-11-09;C.E;21.15;71.77;17.12;52.22;4.03;19.55
2020-11-19;E.D;23.63;52.71;13.45;62.83;10.18;-10.12
2020-12-07;B.B;20.15;59.38;18.72;5.63;1.43;53.75
2020-12-08;C.B;28.29;40.15;15.34;64.39;12.95;-24.24
2020-12-27;E.A;22.39;80.62;21.31;46.18;1.08;34.44
2021-01-02;D.E;18.26;55.16;20.45;77.74;-2.19;-22.58
2021-01-11;B.C;17.0;80.47;25.2;60.75;-8.2;19.72
2021-01-21;D.E;29.38;52.85;26.37;46.39;3.01;6.46
2021-01-26;B.C;23.52;43.14;26.58;41.84;-3.06;1.3
2021-02-07;C.B;13.9;71.1;26.78;78.43;-12.88;-7.33
2021-03-02;C.A;27.99;17.72;28.96;61.95;-0.97;-44.23
2021-03-02;E.A;17.89;40.15;27.3;86.02;-9.41;-45.87
2021-03-03;D.B;23.95;59.5;26.81;83.64;-2.86;-24.14
2021-04-15;D.A;24.28;45.34;32.75;63.72;-8.47;-18.38
2021-05-02;E.E;24.48;16.05;29.98;13.48;-5.5;2.57
2021-05-28;A.A;25.22;57.55;26.74;52.61;-1.52;4.94
2021-06-05;D.C;19.75;46.22;18.11;65.31;1.64;-19.09
2021-06-07;A.A;28.37;36.63;25.42;94.99;2.95;-58.36
2021-06-18;E.B;18.3;27.43;17.76;63.64;0.54;-36.21
2021-07-04;D.A;15.54;49.1;33.43;41.28;-17.89;7.82
2021-07-10;D.E;23.62;61.1;23.35;62.46;0.27;-1.36
2021-07-18;E.D;36.0;6.04;14.9;59.38;21.1;-53.34
2021-07-28;B.E;22.67;61.7;24.47;13.72;-1.8;47.98
2021-08-02;E.A;25.44;89.4;18.09;56.61;7.35;32.79
2021-08-02;C.E;19.12;56.98;36.18;41.34;-17.06;15.64
2021-08-12;B.B;18.7;66.57;19.48;62.91;-0.78;3.66
