day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-17;C.E;17.39;1.1;25.9;38.49;-8.51;-37.39
2020-04-22;A.B;29.46;62.05;13.39;88.75;16.07;-26.7
2020-04-27;C.B;31.63;40.94;30.58;63.85;1.05;-22.91
2020-05-15;E.D;23.04;75.67;19.01;39.0;4.03;36.67
2020-05-21;B.E;16.65;45.64;23.14;52.11;-6.49;-6.47
2020-05-31;A.E;33.03;69.7;18.4;72.61;14.63;-2.91
2020-06-01;C.E;14.15;81.96;12.25;2.32;1.9;79.64
2020-06-26;A.C;16.43;95.6;34.29;83.06;-17.86;12.54
2020-07-03;B.E;17.68;27.04;37.42;48.43;-19.74;-21.39
2020-07-18;E.A;33.9;0.57;28.15;54.38;5.75;-53.81
2020-08-25;E.D;29.09;91.16;26.6;4.89;2.49;86.27
2020-09-06;D.B;21.17;18.21;25.0;34.07;-3.83;-15.86
2020-09-19;E.D;25.43;45.18;25.62;51.33;-0.19;-6.15
2020-09-30;C.E;36.7;60.1;29.93;60.39;6.77;-0.29
2020-10-04;C.B;23.52;32.52;27.99;70.17;-4.47;-37.65
2020-10-23;E.B;21.16;57.8;25.62;14.24;-4.46;43.56
2020-12-01;B.A;17.37;28.06;22.48;16.99;-5.11;11.07
2020-12-05;C.B;20.13;86.01;17.85;68.49;2.28;17.52
2020-12-12;B.C;15.86;38.28;30.41;69.1;-14.55;-30.82
2020-12-27;D.E;20.17;58.0;10.49;87.62;9.68;-29.62
2020-12-29;D.D;20.94;17.21;20.01;52.93;0.93;-35.72
2020-12-30;C.E;21.72;41.81;26.01;87.26;-4.29;-45.45
2021-01-31;C.E;19.63;68.93;21.01;75.92;-1.38;-6.99
2021-02-03;E.D;32.36;82.44;28.79;45.55;3.57;36.89
2021-02-11;A.D;26.21;61.79;20.0;45.81;6.21;15.98
2021-02-12;A.A;23.55;62.12;19.42;57.57;4.13;4.55
2021-02-25;E.A;25.27;6.34;21.07;38.8;4.2;-32.46
2021-02-25;B.B;20.37;52.8;17.11;60.33;3.26;-7.53
2021-03-04;B.E;29.83;20.6;35.42;9.97;-5.59;10.63
2021-03-12;E.D;15.75;51.96;24.16;15.91;-8.41;36.05
2021-03-19;D.E;25.38;27.99;23.69;64.84;1.69;-36.85
2021-03-29;C.E;25.61;42.83;19.84;48.41;5.77;-5.58
2021-04-15;B.C;19.37;60.46;20.37;55.46;-1.0;5.0
2021-05-02;D.E;34.64;55.83;15.82;61.63;18.82;-5.8
2021-06-11;E.D;21.98;44.64;17.4;6.49;4.58;38.15
2021-06-22;D.E;15.68;64.14;21.15;67.5;-5.47;-3.36
2021-07-06;B.A;26.6;58.68;34.48;75.35;-7.88;-16.67
2021-07-14;A.D;35.47;37.47;20.1;51.96;15.37;-14.49
2021-07-29;E.A;21.45;64.6;24.66;61.62;-3.21;2.98
