day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;C.A;21.32;87.67;28.93;54.75;-7.61;32.92
2020-04-09;D.D;17.46;47.56;15.43;44.16;2.03;3.4
2020-04-12;C.B;20.38;50.74;25.07;56.94;-4.69;-6.2
2020-04-30;C.D;24.64;79.3;26.86;9.6;-2.22;69.7
2020-05-14;D.E;24.41;30.2;22.01;8.14;2.4;22.06
2020-06-29;A.A;25.98;26.55;22.81;29.19;3.17;-2.64
2020-08-02;D.B;27.03;46.61;28.27;46.38;-1.24;0.23
2020-08-08;C.E;20.4;64.21;19.83;55.31;0.57;8.9
2020-08-28;C.D;25.54;5.67;13.33;15.29;12.21;-9.62
2020-09-06;C.A;17.71;59.14;21.65;35.69;-3.94;23.45
2020-09-25;D.A;29.2;43.96;23.92;54.19;5.28;-10.23
2020-10-05;D.D;19.01;74.7;21.72;44.63;-2.71;30.07
2020-11-04;E.E;29.5;95.74;25.77;59.22;3.73;36.52
2020-12-07;D.A;13.03;64.8;30.71;74.65;-17.68;-9.85
2020-12-17;E.A;25.28;23.87;23.07;74.34;2.21;-50.47
2020-12-22;E.B;22.36;37.73;19.88;63.02;2.48;-25.29
2020-12-23;C.C;16.87;47.79;29.42;35.11;-12.55;12.68
2021-01-02;B.C;22.33;67.07;17.36;23.58;4.97;43.49
2021-01-17;E.B;26.06;51.01;20.9;77.16;5.16;-26.15
2021-01-21;E.B;27.52;41.75;16.21;53.56;11.31;-11.81
2021-01-21;E.A;20.21;65.91;32.09;42.86;-11.88;23.05
2021-02-09;B.E;14.49;61.96;16.0;39.14;-1.51;22.82
2021-03-07;B.B;21.45;35.62;11.91;83.94;9.54;-48.32
2021-03-15;C.E;23.83;53.69;29.16;54.76;-5.33;-1.07
2021-03-20;A.A;16.59;19.44;25.76;61.74;-9.17;-42.3
2021-04-01;D.D;19.1;69.8;25.64;47.92;-6.54;21.88
2021-04-09;D.A;16.12;66.06;16.69;67.71;-0.57;-1.65
2021-04-14;D.D;24.27;43.91;23.81;55.55;0.46;-11.64
2021-04-28;C.C;21.34;30.03;36.0;4.34;-14.66;25.69
2021-05-03;B.B;28.35;44.26;20.96;19.42;7.39;24.84
2021-05-11;D.D;17.59;41.14;27.88;85.09;-10.29;-43.95
2021-05-16;D.A;22.89;34.73;31.54;90.39;-8.65;-55.66
2021-05-20;C.C;12.22;62.93;14.41;96.45;-2.19;-33.52
2021-05-21;E.A;17.88;57.03;22.6;29.68;-4.72;27.35
2021-05-22;E.B;16.95;19.58;19.08;42.0;-2.13;-22.42
2021-06-04;E.B;24.4;30.19;25.88;49.42;-1.48;-19.23
2021-06-06;A.B;22.09;31.69;33.02;23.84;-10.93;7.85
2021-06-14;E.C;14.05;38.87;20.15;60.26;-6.1;-21.39
2021-07-29;E.E;18.84;37.3;13.97;16.29;4.87;21.01
2021-07-31;D.B;31.92;65.93;12.14;59.21;19.78;6.72
2021-08-03;B.E;21.06;82.16;24.47;56.33;-3.41;25.83
2021-08-17;D.D;21.06;80.28;27.23;35.5;-6.17;44.78
2021-08-23;A.E;12.97;85.63;21.85;35.39;-8.88;50.24
2021-09-11;C.D;26.95;47.79;17.55;28.79;9.4;19.0
2021-09-22;C.B;21.88;61.31;20.9;71.49;0.98;-10.18
2021-10-15;D.B;19.7;96.67;25.45;32.83;-5.75;63.84
2021-11-02;E.E;36.75;3.0;20.78;69.24;15.97;-66.24
2021-11-16;B.E;31.88;75.38;21.61;64.62;10.27;10.76
2021-11-27;A.A;24.56;11.15;13.94;30.13;10.62;-18.98
2021-12-09;D.E;23.58;24.16;22.28;51.63;1.3;-27.47
2021-12-25;C.B;23.16;24.04;18.99;77.63;4.17;-53.59
2021-12-25;A.E;33.34;82.74;21.51;49.09;11.83;33.65
2022-01-02;E.B;19.22;40.4;18.43;40.21;0.79;0.19
2022-01-14;E.B;35.1;61.8;23.1;55.2;12.0;6.6
2022-02-16;E.C;31.81;55.46;27.33;49.84;4.48;5.62
2022-03-26;D.E;24.1;43.2;26.33;23.19;-2.23;20.01
2022-04-01;C.B;22.79;15.66;12.44;41.12;10.35;-25.46
2022-04-20;B.E;31.56;20.74;16.24;38.1;15.32;-17.36
2022-04-22;E.B;29.19;57.97;29.22;27.62;-0.03;30.35
2022-04-22;A.A;19.36;19.17;25.62;60.54;-6.26;-41.37
2022-04-23;B.C;15.04;51.43;27.65;56.45;-12.61;-5.02
2022-05-09;B.C;22.89;45.5;23.44;76.78;-0.55;-31.28
2022-05-24;D.C;26.35;53.7;24.86;72.38;1.49;-18.68
2022-06-03;E.D;16.28;43.88;16.13;17.25;0.15;26.63
2022-06-06;C.E;28.87;33.82;23.61;48.59;5.26;-14.77
2022-07-01;C.B;29.99;80.03;25.52;46.09;4.47;33.94
2022-07-09;B.E;15.19;41.79;18.4;44.75;-3.21;-2.96
2022-07-10;E.A;27.81;33.13;23.95;29.01;3.86;4.12
2022-07-14;B.B;19.97;34.47;23.8;71.94;-3.83;-37.47
2022-08-22;E.B;19.45;20.83;14.5;72.39;4.95;-51.56
2022-08-24;C.C;22.34;23.57;24.16;70.39;-1.82;-46.82
2020-06-30;D.C;18.16;75.36;18.84;49.19;-0.68;26.17
2020-08-28;C.A;30.78;56.82;27.43;25.03;3.35;31.79
2020-10-10;B.B;22.06;28.73;21.6;70.93;0.46;-42.2
2020-11-04;B.B;23.34;51.67;23.17;73.82;0.17;-22.15
2020-11-10;A.C;29.01;31.63;25.88;23.69;3.13;7.94
2021-01-06;A.C;18.41;31.66;21.25;50.49;-2.84;-18.83
2021-02-03;B.B;27.52;52.49;23.92;61.87;3.6;-9.38
2021-03-12;C.D;20.86;72.96;20.59;63.91;0.27;9.05
2021-05-12;A.E;26.19;62.95;25.96;36.93;0.23;26.02
2021-05-12;A.B;30.22;23.21;28.46;68.57;1.76;-45.36
2021-06-01;C.A;25.41;35.3;25.2;21.0;0.21;14.3
2021-07-06;C.D;25.28;87.54;20.61;61.44;4.67;26.1
2021-07-29;A.D;21.33;69.53;15.28;81.57;6.05;-12.04
2021-08-22;A.C;24.82;31.31;25.86;40.69;-1.04;-9.38
2021-10-16;C.E;32.96;39.97;29.01;70.67;3.95;-30.7
2021-10-21;A.A;23.55;85.79;22.3;27.5;1.25;58.29
2022-01-06;A.D;29.04;6.47;19.44;49.83;9.6;-43.36
2022-02-13;C.D;14.8;53.38;17.76;51.98;-2.96;1.4
2022-03-13;A.D;36.45;20.55;21.09;40.84;15.36;-20.29
2022-05-05;A.D;31.18;23.32;33.29;48.63;-2.11;-25.31
2022-06-02;A.B;15.93;25.7;21.29;67.6;-5.36;-41.9
2022-07-07;A.E;34.49;18.66;27.17;60.97;7.32;-42.31
2022-07-30;A.D;23.64;66.72;26.88;68.21;-3.24;-1.49
