day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;D.C;31.22;30.74;28.84;52.64;2.38;-21.9
2020-04-01;B.C;21.52;38.82;19.93;22.69;1.59;16.13
2020-04-03;C.D;27.34;75.54;32.6;58.34;-5.26;17.2
2020-04-05;A.C;28.53;52.09;20.18;25.39;8.35;26.7
2020-04-14;A.E;17.44;39.98;20.71;66.06;-3.27;-26.08
2020-04-30;C.E;25.34;73.42;26.07;59.28;-0.73;14.14
2020-05-06;D.D;34.11;27.5;28.69;49.36;5.42;-21.86
2020-05-23;E.D;24.76;78.82;31.61;2.87;-6.85;75.95
2020-05-29;B.B;21.53;37.75;22.06;53.8;-0.53;-16.05
2020-06-10;A.E;20.74;78.89;23.35;57.68;-2.61;21.21
2020-06-21;E.B;33.86;89.05;28.32;51.12;5.54;37.93
2020-08-05;B.E;18.63;20.19;27.22;64.51;-8.59;-44.32
2020-08-07;C.B;37.09;26.78;21.89;18.65;15.2;8.13
2020-08-12;D.E;22.77;49.28;21.77;44.55;1.0;4.73
2020-08-14;A.D;33.68;29.84;22.42;29.06;11.26;0.78
2020-08-18;E.D;23.11;47.69;28.13;66.09;-5.02;-18.4
2020-08-21;B.A;19.64;55.46;25.26;73.95;-5.62;-18.49
2020-08-22;C.C;19.69;46.36;19.53;82.16;0.16;-35.8
2020-08-24;A.E;28.25;51.38;24.85;43.83;3.4;7.55
2020-08-26;E.A;26.14;40.14;36.11;48.63;-9.97;-8.49
2020-09-06;B.B;11.3;39.61;25.12;34.35;-13.82;5.26
2020-09-28;B.B;15.96;23.55;19.14;63.79;-3.18;-40.24
2020-10-04;C.D;29.05;64.87;23.06;43.03;5.99;21.84
2020-11-01;B.D;27.9;57.44;29.83;57.03;-1.93;0.41
2020-11-09;B.A;27.02;34.95;24.76;56.53;2.26;-21.58
2020-11-12;D.D;21.79;63.84;16.2;37.19;5.59;26.65
2020-12-08;D.D;34.09;34.49;14.29;15.02;19.8;19.47
2020-12-13;E.B;31.38;78.85;18.47;46.59;12.91;32.26
2020-12-25;C.C;19.57;28.27;13.52;1.45;6.05;26.82
2020-12-29;C.B;24.84;54.86;21.29;40.77;3.55;14.09
2021-01-01;D.C;29.86;45.1;25.28;52.19;4.58;-7.09
2021-01-02;D.C;21.15;6.72;30.82;62.77;-9.67;-56.05
2021-01-03;B.D;22.31;62.57;25.57;54.25;-3.26;8.32
2021-02-02;E.C;18.47;74.76;10.39;11.59;8.08;63.17
2021-02-09;E.B;31.93;98.77;34.59;49.85;-2.66;48.92
2021-02-13;E.B;24.45;69.83;22.73;69.78;1.72;0.05
2021-03-04;E.E;13.37;26.36;11.19;92.54;2.18;-66.18
2021-04-13;D.B;26.35;98.29;26.68;51.26;-0.33;47.03
