day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;E.C;29.38;50.0;19.32;84.53;10.06;-34.53
2020-04-03;D.B;13.21;34.96;23.45;56.53;-10.24;-21.57
2020-04-17;A.A;22.33;21.08;21.31;57.19;1.02;-36.11
2020-04-21;C.E;21.59;51.97;18.85;49.04;2.74;2.93
2020-05-19;E.C;33.88;55.24;18.96;54.2;14.92;1.04
2020-05-26;E.A;24.83;53.6;23.84;65.36;0.99;-11.76
2020-06-04;A.B;20.77;50.48;27.32;62.35;-6.55;-11.87
2020-06-17;E.B;21.34;73.94;37.48;14.42;-16.14;59.52
2020-06-26;C.D;22.44;77.07;13.03;89.82;9.41;-12.75
2020-07-06;C.C;23.18;45.04;24.08;32.72;-0.9;12.32
2020-08-15;C.E;22.36;58.44;33.91;22.62;-11.55;35.82
2020-08-20;A.D;20.27;42.19;30.31;30.85;-10.04;11.34
2020-09-12;C.A;14.43;54.13;12.09;24.63;2.34;29.5
2020-10-11;A.C;28.32;43.69;30.68;61.66;-2.36;-17.97
2020-10-24;E.B;14.06;62.66;27.59;78.95;-13.53;-16.29
2020-11-26;E.D;28.45;60.26;24.75;78.97;3.7;-18.71
2020-12-02;E.C;16.19;6.7;15.28;70.46;0.91;-63.76
2020-12-03;B.C;27.67;52.69;25.57;51.6;2.1;1.09
2020-12-03;C.C;25.63;52.04;21.65;37.52;3.98;14.52
2020-12-07;E.C;23.03;52.09;19.67;56.98;3.36;-4.89
2020-12-08;B.B;21.36;54.75;31.14;10.23;-9.78;44.52
2020-12-28;D.D;16.11;64.31;25.41;22.47;-9.3;41.84
2021-01-02;D.D;15.01;62.22;24.6;38.5;-9.59;23.72
2021-01-14;E.E;27.41;55.05;26.48;68.49;0.93;-13.44
2021-01-17;D.D;26.94;40.92;15.44;43.65;11.5;-2.73
2021-01-23;E.D;32.86;61.94;30.34;34.27;2.52;27.67
2021-01-29;E.A;17.14;66.74;24.57;32.38;-7.43;34.36
2021-02-22;C.D;23.91;48.92;17.67;35.3;6.24;13.62
2021-03-16;E.A;20.87;30.78;19.19;46.34;1.68;-15.56
2021-03-17;D.E;33.52;53.0;32.0;31.57;1.52;21.43
2021-03-24;A.A;33.01;50.16;25.53;46.51;7.48;3.65
2021-05-01;D.B;21.0;41.34;14.06;35.72;6.94;5.62
2021-05-03;A.E;25.56;53.7;21.99;57.04;3.57;-3.34
2021-05-13;D.C;19.95;56.54;18.17;53.35;1.78;3.19
2021-05-22;B.E;22.74;70.82;23.46;9.17;-0.72;61.65
2021-05-25;D.D;32.34;71.31;24.81;74.39;7.53;-3.08
2021-05-29;D.B;11.89;46.69;23.67;21.52;-11.78;25.17
2021-06-06;D.E;24.32;60.64;33.95;54.51;-9.63;6.13
2021-07-03;E.C;11.83;10.01;23.12;55.64;-11.29;-45.63
2021-07-08;D.B;17.11;66.96;17.12;7.96;-0.01;59.0
2021-07-19;C.E;27.97;42.19;20.71;65.3;7.26;-23.11
2021-07-22;D.D;17.61;57.34;23.06;64.81;-5.45;-7.47
2021-07-23;C.D;14.49;23.23;21.97;89.8;-7.48;-66.57
2021-07-25;A.E;24.73;49.69;35.79;68.85;-11.06;-19.16
2021-08-25;C.B;28.46;29.02;22.22;44.25;6.24;-15.23
2021-09-08;B.D;12.46;58.07;23.24;47.94;-10.78;10.13
