day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;D.B;25.22;52.3;19.91;55.08;5.31;-2.78
2020-04-07;C.A;26.59;38.95;17.81;32.79;8.78;6.16
2020-04-10;A.E;16.68;50.8;28.32;51.06;-11.64;-0.26
2020-04-29;A.E;30.88;53.79;33.89;89.84;-3.01;-36.05
2020-05-02;D.A;13.72;49.71;36.27;43.69;-22.55;6.02
2020-05-06;D.E;21.61;66.99;17.74;37.81;3.87;29.18
2020-05-18;C.A;22.59;49.57;25.47;55.47;-2.88;-5.9
2020-05-19;E.D;26.49;42.39;22.03;57.71;4.46;-15.32
2020-05-21;A.E;29.69;31.54;18.66;69.32;11.03;-37.78
2020-05-23;C.A;24.81;36.89;22.39;41.45;2.42;-4.56
2020-05-31;B.B;25.86;39.64;19.14;45.52;6.72;-5.88
2020-06-04;B.E;23.32;70.3;28.83;20.12;-5.51;50.18
2020-06-16;E.A;35.69;90.58;17.67;39.7;18.02;50.88
2020-06-19;A.A;19.14;58.97;13.53;59.53;5.61;-0.56
2020-06-21;D.E;27.64;47.58;18.8;33.02;8.84;14.56
2020-06-25;E.A;21.71;22.31;23.64;30.86;-1.93;-8.55
2020-07-04;B.E;27.87;80.14;29.66;49.05;-1.79;31.09
2020-07-05;E.D;36.51;36.51;23.69;42.65;12.82;-6.14
2020-07-24;C.E;21.34;80.89;27.64;27.42;-6.3;53.47
2020-07-29;B.E;28.89;48.24;21.49;49.59;7.4;-1.35
2020-08-08;E.B;30.55;53.19;25.71;46.59;4.84;6.6
2020-09-12;B.A;27.09;34.89;32.68;29.68;-5.59;5.21
2020-09-20;C.A;14.12;31.08;32.02;56.13;-17.9;-25.05
2020-10-07;D.C;29.79;65.67;36.38;85.31;-6.59;-19.64
2020-10-11;A.B;25.37;58.74;24.74;61.43;0.63;-2.69
2020-11-16;B.E;23.68;51.87;20.99;96.75;2.69;-44.88
2020-11-17;E.C;17.75;27.49;28.41;67.42;-10.66;-39.93
2020-11-18;C.B;18.71;67.29;21.56;49.7;-2.85;17.59
2020-11-25;B.D;32.78;32.83;23.67;26.12;9.11;6.71
2020-11-26;B.D;21.93;99.59;16.86;9.57;5.07;90.02
