day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-17;B.D;26.61;64.99;27.76;70.22;-1.15;-5.23
2020-04-21;B.C;36.1;34.25;13.62;56.35;22.48;-22.1
2020-05-17;D.C;12.46;76.65;22.15;70.48;-9.69;6.17
2020-05-17;D.B;10.37;75.62;25.38;75.79;-15.01;-0.17
2020-05-26;B.A;31.36;40.85;22.95;48.13;8.41;-7.28
2020-06-04;C.B;12.73;52.15;28.58;90.57;-15.85;-38.42
2020-06-15;D.A;17.94;40.64;28.29;47.09;-10.35;-6.45
2020-06-27;E.A;12.09;8.64;26.44;61.39;-14.35;-52.75
2020-07-12;B.B;21.07;74.24;26.63;36.19;-5.56;38.05
2020-07-21;D.E;17.03;81.26;33.06;35.89;-16.03;45.37
2020-07-29;B.B;21.8;38.5;30.94;9.69;-9.14;28.81
2020-08-07;D.B;28.91;36.11;24.19;27.05;4.72;9.06
2020-08-20;A.B;24.1;24.2;21.99;51.24;2.11;-27.04
2020-09-02;B.E;28.39;29.36;35.65;13.76;-7.26;15.6
2020-09-11;A.A;13.32;75.23;14.51;36.4;-1.19;38.83
2020-09-15;A.C;21.08;59.77;26.53;90.34;-5.45;-30.57
2020-09-20;B.E;12.52;96.86;30.05;48.31;-17.53;48.55
2020-10-01;E.E;34.05;58.84;17.11;55.12;16.94;3.72
2020-10-01;D.E;21.77;49.38;23.0;38.75;-1.23;10.63
2020-10-02;D.E;27.01;70.06;28.48;44.05;-1.47;26.01
2020-10-10;B.E;19.93;61.99;31.93;74.01;-12.0;-12.02
2020-12-12;E.C;28.38;55.11;19.64;77.44;8.74;-22.33
2020-12-16;D.E;27.0;50.85;20.25;64.33;6.75;-13.48
2020-12-29;B.D;20.51;57.47;23.52;67.8;-3.01;-10.33
2021-01-01;A.A;28.97;31.04;20.5;47.09;8.47;-16.05
2021-01-24;D.E;25.58;74.16;19.83;32.8;5.75;41.36
2021-02-02;B.E;22.84;73.36;32.88;83.87;-10.04;-10.51
2021-02-10;A.A;29.9;2.19;34.74;56.31;-4.84;-54.12
2021-02-27;E.D;29.56;38.93;23.36;76.11;6.2;-37.18
2021-03-19;C.C;22.92;46.22;28.84;11.28;-5.92;34.94
2021-03-31;B.B;22.54;38.67;22.44;52.65;0.1;-13.98
2021-04-03;D.B;26.37;67.7;23.81;41.13;2.56;26.57
2021-04-10;B.E;22.77;21.73;33.5;41.97;-10.73;-20.24
2021-04-15;A.D;20.3;49.15;21.58;79.72;-1.28;-30.57
2021-04-18;E.C;23.42;66.05;15.77;54.76;7.65;11.29
2021-04-18;E.A;24.82;77.08;27.51;63.08;-2.69;14.0
2021-04-21;D.C;33.1;79.22;19.13;32.71;13.97;46.51
2021-05-02;E.B;29.05;58.24;20.08;49.1;8.97;9.14
2021-06-16;A.A;30.34;38.32;26.12;65.65;4.22;-27.33
2021-07-06;D.B;13.56;50.03;33.25;45.12;-19.69;4.91
2021-07-15;E.A;22.05;25.89;25.29;70.99;-3.24;-45.1
2021-07-15;C.A;15.58;35.61;19.49;44.87;-3.91;-9.26
2021-07-17;C.D;22.08;50.91;21.41;67.75;0.67;-16.84
2021-07-31;E.B;30.16;44.38;20.69;42.9;9.47;1.48
2021-08-07;C.D;29.82;47.38;27.65;48.53;2.17;-1.15
2021-08-13;A.B;24.09;38.61;31.94;53.79;-7.85;-15.18
2021-08-17;A.C;30.58;39.59;21.72;90.82;8.86;-51.23
2021-08-24;B.B;22.24;47.1;32.08;28.86;-9.84;18.24
2021-09-09;B.C;27.52;46.56;24.94;78.84;2.58;-32.28
2021-10-04;E.B;27.36;52.62;29.85;41.34;-2.49;11.28
2021-11-23;D.B;20.34;60.64;24.37;44.8;-4.03;15.84
2021-12-17;E.E;31.44;48.11;17.99;48.01;13.45;0.1
2022-01-13;D.E;20.46;77.8;32.01;39.29;-11.55;38.51
2022-01-13;B.B;29.09;64.42;37.0;55.14;-7.91;9.28
2022-01-27;C.A;28.1;54.74;20.11;60.04;7.99;-5.3
2022-02-16;E.D;16.09;51.38;24.06;77.04;-7.97;-25.66
2022-03-20;B.C;29.57;54.3;17.56;55.28;12.01;-0.98
2022-04-01;C.E;25.9;51.24;13.69;27.4;12.21;23.84
2022-04-15;D.D;23.81;44.63;22.52;65.45;1.29;-20.82
2022-05-24;E.E;30.17;25.71;28.77;44.86;1.4;-19.15
2022-05-24;B.C;25.98;61.15;22.9;43.09;3.08;18.06
2022-06-05;C.A;35.07;51.35;25.04;67.61;10.03;-16.26
2022-06-24;C.E;22.78;43.61;14.85;1.6;7.93;42.01
2022-06-26;C.C;28.95;20.07;13.44;63.28;15.51;-43.21
2022-07-06;D.C;14.05;86.82;17.26;74.41;-3.21;12.41
2022-08-08;E.E;18.0;65.47;21.64;86.81;-3.64;-21.34
2022-08-13;D.B;23.66;31.05;18.43;59.81;5.23;-28.76
2022-08-17;D.B;19.91;49.28;26.59;33.48;-6.68;15.8
2020-10-03;B.B;28.3;35.91;30.03;57.91;-1.73;-22.0
2020-10-14;C.A;23.17;49.73;29.28;53.18;-6.11;-3.45
2021-01-02;A.B;17.76;70.33;28.84;19.02;-11.08;51.31
2021-01-16;A.B;24.89;38.4;24.22;63.31;0.67;-24.91
2021-01-19;A.D;16.11;36.67;19.81;66.78;-3.7;-30.11
2021-01-22;A.E;11.26;65.45;35.66;84.82;-24.4;-19.37
2021-02-07;B.C;26.14;8.07;28.98;11.21;-2.84;-3.14
2021-03-01;B.C;21.68;26.01;21.14;60.92;0.54;-34.91
2021-04-12;C.A;21.15;52.5;13.41;39.68;7.74;12.82
2021-05-26;C.B;16.64;91.64;28.36;53.43;-11.72;38.21
2021-06-06;B.A;18.6;54.12;20.74;46.97;-2.14;7.15
2021-06-29;B.A;24.37;11.54;23.56;68.02;0.81;-56.48
2021-08-10;B.A;25.65;26.18;14.1;97.05;11.55;-70.87
2021-09-30;C.C;18.66;45.63;20.21;4.51;-1.55;41.12
2021-11-03;B.A;18.45;32.88;34.07;51.42;-15.62;-18.54
2021-11-20;A.E;23.67;17.31;22.85;48.4;0.82;-31.09
2021-11-24;A.E;21.23;59.99;26.82;58.46;-5.59;1.53
2021-12-24;A.A;22.95;48.49;26.85;53.6;-3.9;-5.11
2022-02-21;A.C;26.51;23.83;29.54;76.57;-3.03;-52.74
2022-02-23;B.A;17.03;53.43;35.67;23.15;-18.64;30.28
2022-03-26;A.A;19.73;96.5;23.07;33.04;-3.34;63.46
2022-05-10;B.D;25.26;17.12;28.38;72.97;-3.12;-55.85
2022-05-31;A.C;25.28;46.52;23.54;46.18;1.74;0.34
2022-06-17;B.D;27.0;70.07;15.54;59.55;11.46;10.52
2022-07-12;A.A;13.1;43.65;22.51;28.42;-9.41;15.23
2022-07-15;A.C;19.18;41.8;18.71;38.71;0.47;3.09
