day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-13;B.A;25.03;1.93;21.91;51.75;3.12;-49.82
2020-04-16;D.A;34.36;5.97;19.72;92.94;14.64;-86.97
2020-04-20;C.C;29.43;30.16;27.55;85.14;1.88;-54.98
2020-04-22;C.C;30.13;58.87;29.73;66.95;0.4;-8.08
2020-04-24;A.C;29.51;64.83;18.31;10.92;11.2;53.91
2020-05-04;E.C;22.45;56.8;22.52;47.32;-0.07;9.48
2020-05-11;E.C;29.07;35.05;17.58;52.51;11.49;-17.46
2020-05-12;E.A;26.15;45.15;26.78;33.33;-0.63;11.82
2020-05-22;E.A;28.0;10.35;16.06;70.99;11.94;-60.64
2020-06-01;D.C;26.54;16.75;25.21;68.37;1.33;-51.62
2020-06-17;D.B;19.31;53.14;14.09;47.78;5.22;5.36
2020-06-25;D.A;25.44;70.81;29.32;74.36;-3.88;-3.55
2020-06-25;A.A;14.01;15.78;23.77;32.99;-9.76;-17.21
2020-07-25;A.B;14.15;52.34;12.23;45.96;1.92;6.38
2020-08-01;E.B;22.81;99.58;15.56;43.77;7.25;55.81
2020-08-06;B.A;26.9;93.3;20.33;9.9;6.57;83.4
2020-08-06;C.C;23.02;82.93;26.07;30.36;-3.05;52.57
2020-09-10;B.C;25.25;66.12;33.54;42.85;-8.29;23.27
2020-10-03;E.C;22.67;47.16;29.37;78.13;-6.7;-30.97
2020-10-04;D.E;28.78;67.74;18.23;42.91;10.55;24.83
2020-10-09;C.A;23.65;54.31;23.08;54.22;0.57;0.09
2020-10-09;D.E;15.11;93.71;19.0;87.42;-3.89;6.29
2020-10-26;D.C;24.06;39.46;10.94;47.88;13.12;-8.42
2020-10-29;E.A;30.41;70.48;22.34;67.19;8.07;3.29
2020-11-07;D.E;20.29;16.09;21.05;39.65;-0.76;-23.56
2020-11-29;D.B;20.87;34.92;14.91;80.78;5.96;-45.86
2020-12-18;E.C;23.1;37.79;29.87;53.66;-6.77;-15.87
2020-12-19;D.C;23.22;61.39;26.71;59.52;-3.49;1.87
2020-12-20;D.B;27.44;56.18;26.27;12.24;1.17;43.94
2020-12-24;B.C;26.02;43.49;19.09;63.1;6.93;-19.61
2021-02-10;D.B;19.28;17.7;30.03;21.7;-10.75;-4.0
2021-02-26;E.E;35.79;49.51;34.8;43.62;0.99;5.89
2021-02-27;C.D;25.71;46.25;25.89;76.85;-0.18;-30.6
2021-03-02;B.E;17.72;48.91;27.14;59.23;-9.42;-10.32
2021-03-08;C.B;19.63;47.11;13.94;36.01;5.69;11.1
2021-03-28;E.B;21.92;58.68;17.12;44.97;4.8;13.71
2021-04-19;D.A;29.93;77.61;34.03;65.85;-4.1;11.76
2021-04-27;D.B;24.15;52.43;23.6;46.1;0.55;6.33
2021-04-29;D.C;33.23;58.71;30.58;57.77;2.65;0.94
2021-05-08;E.C;28.44;59.78;23.44;78.24;5.0;-18.46
2021-05-09;D.E;15.18;19.49;25.01;50.05;-9.83;-30.56
2021-05-26;A.A;19.94;49.4;14.36;45.55;5.58;3.85
2021-05-29;A.D;20.72;15.03;36.35;26.62;-15.63;-11.59
2021-06-15;A.A;26.16;37.14;32.73;44.95;-6.57;-7.81
2021-06-26;A.B;35.84;97.28;23.35;40.7;12.49;56.58
2021-06-29;C.B;27.2;51.93;30.91;40.43;-3.71;11.5
2021-07-04;B.E;21.27;29.97;22.77;47.4;-1.5;-17.43
2021-07-14;A.B;23.62;12.88;22.3;54.5;1.32;-41.62
2021-07-31;C.A;21.83;72.92;27.39;21.34;-5.56;51.58
2021-08-01;E.D;24.58;39.55;23.18;64.93;1.4;-25.38
2021-08-05;D.A;31.68;49.24;26.77;25.51;4.91;23.73
2021-08-05;B.A;15.13;48.77;19.75;76.11;-4.62;-27.34
2021-08-07;B.B;12.94;49.39;19.44;56.99;-6.5;-7.6
2021-08-19;D.E;23.34;76.72;16.91;49.99;6.43;26.73
2021-08-26;B.E;30.6;54.18;19.27;36.6;11.33;17.58
2021-09-09;E.B;20.44;43.23;17.63;41.79;2.81;1.44
2021-09-12;E.A;23.85;24.93;22.15;64.1;1.7;-39.17
2021-09-17;B.A;26.15;74.87;16.66;57.36;9.49;17.51
2021-10-14;A.C;29.2;47.76;23.34;13.3;5.86;34.46
2021-12-13;B.B;21.82;45.94;33.23;43.53;-11.41;2.41
2021-12-22;B.D;28.69;50.79;20.51;54.57;8.18;-3.78
2022-01-11;E.C;19.62;54.4;30.15;60.26;-10.53;-5.86
2022-01-26;B.E;31.94;80.69;22.97;34.13;8.97;46.56
2022-02-12;E.C;30.96;28.9;24.21;74.17;6.75;-45.27
2022-04-27;C.A;17.43;46.37;31.25;82.75;-13.82;-36.38
2022-04-30;E.D;20.23;55.98;15.46;56.24;4.77;-0.26
2022-05-09;E.E;26.62;32.85;24.66;12.89;1.96;19.96
2022-05-19;D.E;25.56;17.32;31.92;49.55;-6.36;-32.23
2022-05-24;A.B;32.97;48.49;22.54;15.39;10.43;33.1
2022-06-29;B.E;13.21;46.85;30.82;22.94;-17.61;23.91
2022-08-28;D.D;28.55;37.85;12.24;12.87;16.31;24.98
2020-08-03;A.D;20.91;90.61;25.5;56.14;-4.59;34.47
2020-08-21;A.B;24.91;31.25;26.66;37.93;-1.75;-6.68
2020-08-22;A.E;12.31;96.0;21.53;45.18;-9.22;50.82
2020-09-02;A.D;30.97;69.69;26.97;76.81;4.0;-7.12
2020-09-08;B.D;21.12;36.22;27.37;81.49;-6.25;-45.27
2020-09-17;B.B;27.75;47.47;27.14;31.16;0.61;16.31
2020-09-26;C.C;36.74;56.33;17.82;46.94;18.92;9.39
2020-10-01;B.C;25.52;48.26;19.63;54.34;5.89;-6.08
