day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;A.E;15.99;42.47;25.12;24.77;-9.13;17.7
2020-04-05;D.E;15.36;47.13;35.77;34.85;-20.41;12.28
2020-04-15;A.E;29.36;55.13;15.72;90.52;13.64;-35.39
2020-05-11;A.D;32.9;53.96;30.44;55.23;2.46;-1.27
2020-06-12;A.C;22.94;62.52;26.63;28.83;-3.69;33.69
2020-07-01;D.C;31.54;69.86;28.96;62.28;2.58;7.58
2020-07-29;C.B;27.76;16.96;31.9;73.03;-4.14;-56.07
2020-07-30;C.E;29.73;65.69;25.46;52.96;4.27;12.73
2020-08-21;C.A;29.79;69.28;16.62;14.45;13.17;54.83
2020-09-03;B.E;26.91;16.17;27.11;29.33;-0.2;-13.16
2020-09-11;D.C;30.64;45.39;17.96;75.0;12.68;-29.61
2020-09-26;E.D;16.39;39.62;20.59;43.45;-4.2;-3.83
2020-09-29;D.B;19.2;32.58;25.55;58.65;-6.35;-26.07
2020-10-26;C.D;23.13;43.71;28.57;62.19;-5.44;-18.48
2020-10-26;C.C;21.21;48.95;27.46;54.38;-6.25;-5.43
2020-11-22;B.B;27.68;49.08;28.78;23.32;-1.1;25.76
2020-12-06;D.B;37.25;97.38;23.02;81.64;14.23;15.74
2020-12-13;C.E;35.74;83.1;19.65;63.89;16.09;19.21
2021-01-07;D.D;23.66;44.53;10.91;70.85;12.75;-26.32
2021-01-23;E.B;16.66;64.89;26.35;67.23;-9.69;-2.34
2021-02-08;B.E;11.27;47.69;21.28;82.18;-10.01;-34.49
2021-03-17;A.B;30.55;39.72;20.57;33.05;9.98;6.67
2021-03-24;D.D;12.89;51.67;22.24;15.08;-9.35;36.59
2021-04-09;B.C;20.92;37.62;21.95;39.92;-1.03;-2.3
2021-04-16;E.B;22.52;65.97;19.5;95.84;3.02;-29.87
2021-04-18;C.E;29.56;47.21;28.23;36.53;1.33;10.68
2021-04-30;D.E;28.12;51.72;20.23;42.0;7.89;9.72
