day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;D.B;22.56;51.75;24.63;91.74;-2.07;-39.99
2020-04-12;E.A;29.23;74.06;12.46;95.28;16.77;-21.22
2020-04-18;B.E;22.89;73.58;24.62;94.0;-1.73;-20.42
2020-04-21;D.D;21.24;55.34;19.39;32.83;1.85;22.51
2020-04-23;C.E;16.46;80.7;33.13;3.45;-16.67;77.25
2020-05-01;D.E;23.93;45.07;19.15;56.92;4.78;-11.85
2020-05-01;E.D;21.16;92.44;25.1;63.86;-3.94;28.58
2020-05-03;A.D;29.32;72.21;34.17;57.52;-4.85;14.69
2020-05-03;B.C;21.11;47.57;24.81;47.43;-3.7;0.14
2020-05-15;E.B;21.44;65.75;22.91;12.29;-1.47;53.46
2020-05-16;A.D;18.55;49.8;17.05;60.44;1.5;-10.64
2020-05-18;A.C;20.46;60.9;21.76;46.61;-1.3;14.29
2020-05-18;B.A;18.49;66.02;18.22;52.94;0.27;13.08
2020-05-28;A.C;28.5;44.22;18.84;0.29;9.66;43.93
2020-05-28;C.A;29.69;42.94;25.88;31.52;3.81;11.42
2020-05-30;E.D;17.45;17.58;17.0;69.44;0.45;-51.86
2020-06-03;B.E;20.97;68.91;22.99;51.35;-2.02;17.56
2020-06-26;C.B;32.48;30.99;26.5;60.87;5.98;-29.88
2020-07-16;A.D;31.08;19.03;32.83;28.76;-1.75;-9.73
2020-08-10;B.C;22.78;45.61;21.7;44.13;1.08;1.48
2020-08-17;E.C;29.94;47.03;24.19;64.46;5.75;-17.43
2020-08-17;B.C;31.99;18.6;16.33;55.45;15.66;-36.85
2020-09-01;A.C;22.83;49.75;16.33;46.31;6.5;3.44
2020-09-03;C.C;29.17;58.65;24.78;28.54;4.39;30.11
2020-09-08;A.B;24.24;42.79;20.52;51.96;3.72;-9.17
2020-10-16;D.E;21.74;55.02;19.28;42.26;2.46;12.76
2020-11-25;B.E;21.31;87.53;12.02;34.06;9.29;53.47
2020-11-27;C.A;23.04;63.64;16.95;45.0;6.09;18.64
2020-12-11;D.A;21.1;56.84;29.98;45.91;-8.88;10.93
2020-12-25;C.E;27.54;9.09;22.32;53.09;5.22;-44.0
2021-01-07;C.C;26.03;59.55;25.78;66.16;0.25;-6.61
2021-01-12;B.D;18.21;33.55;21.67;51.22;-3.46;-17.67
2021-01-14;B.B;22.89;55.56;24.24;88.27;-1.35;-32.71
2021-01-30;E.C;18.8;52.0;19.47;57.76;-0.67;-5.76
2021-02-08;E.B;20.84;93.65;16.41;67.33;4.43;26.32
2021-02-15;E.C;30.28;26.36;13.13;97.6;17.15;-71.24
2021-02-17;A.D;27.84;57.22;28.65;48.81;-0.81;8.41
2021-02-22;D.C;29.12;60.48;29.26;34.66;-0.14;25.82
2021-02-24;A.B;23.79;17.53;29.9;49.08;-6.11;-31.55
2021-03-22;B.D;24.96;43.0;18.75;36.21;6.21;6.79
2021-03-27;E.E;28.69;52.44;30.83;19.42;-2.14;33.02
2021-04-05;D.B;14.24;47.14;16.77;61.46;-2.53;-14.32
2021-04-05;B.A;30.86;73.78;19.68;29.28;11.18;44.5
2021-04-10;E.E;19.14;30.18;26.52;79.19;-7.38;-49.01
2021-05-08;C.E;25.61;25.78;22.15;43.37;3.46;-17.59
2021-06-29;C.A;29.26;35.45;23.7;40.57;5.56;-5.12
2021-07-21;E.C;28.93;10.57;21.07;25.33;7.86;-14.76
2021-07-29;D.A;28.51;26.67;35.44;48.41;-6.93;-21.74
2021-08-28;C.C;26.06;20.65;23.26;49.2;2.8;-28.55
2021-08-30;A.E;29.14;48.32;25.99;92.01;3.15;-43.69
2021-10-01;B.E;24.36;47.48;16.61;35.47;7.75;12.01
