day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-08;A.C;27.45;73.99;25.02;51.84;2.43;22.15
2020-04-20;A.B;18.92;72.44;21.96;62.27;-3.04;10.17
2020-05-05;E.C;21.58;69.69;24.27;33.43;-2.69;36.26
2020-05-23;A.C;21.83;80.99;23.18;27.09;-1.35;53.9
2020-05-27;C.B;31.47;50.53;22.21;41.54;9.26;8.99
2020-05-30;A.D;22.77;46.88;22.64;47.92;0.13;-1.04
2020-06-01;A.E;23.56;57.98;29.0;30.47;-5.44;27.51
2020-07-01;D.B;19.5;65.87;24.38;43.03;-4.88;22.84
2020-07-05;B.B;19.67;10.27;18.04;33.99;1.63;-23.72
2020-07-15;A.E;18.06;58.23;21.84;73.22;-3.78;-14.99
2020-07-19;B.C;23.25;60.92;24.42;43.18;-1.17;17.74
2020-08-07;E.C;21.7;83.34;19.68;34.92;2.02;48.42
2020-08-08;B.B;18.73;31.93;19.74;58.04;-1.01;-26.11
2020-09-17;E.D;25.08;69.69;25.2;48.18;-0.12;21.51
2020-10-02;E.A;34.61;35.79;28.88;77.66;5.73;-41.87
2020-10-10;C.D;25.41;70.25;36.3;85.46;-10.89;-15.21
2020-11-02;E.E;28.09;34.65;22.19;55.57;5.9;-20.92
2020-11-06;E.E;32.5;14.71;24.8;54.3;7.7;-39.59
2020-11-27;D.B;25.08;50.18;22.39;59.42;2.69;-9.24
2020-12-02;C.D;16.84;38.01;23.8;77.99;-6.96;-39.98
2020-12-17;B.A;11.45;91.36;23.36;46.96;-11.91;44.4
2020-12-22;D.D;34.68;79.6;25.88;93.16;8.8;-13.56
2020-12-23;C.B;14.01;22.66;27.61;84.81;-13.6;-62.15
2021-01-12;C.A;22.26;31.58;19.23;65.37;3.03;-33.79
2021-01-13;D.C;16.27;35.01;30.91;17.74;-14.64;17.27
2021-02-05;E.C;15.97;43.58;20.06;70.81;-4.09;-27.23
2021-02-25;B.D;19.55;41.24;26.76;50.69;-7.21;-9.45
2021-03-16;A.A;19.71;37.08;20.64;65.98;-0.93;-28.9
2021-03-19;E.A;28.56;42.91;23.81;36.22;4.75;6.69
2021-04-02;C.E;32.56;44.57;21.76;36.28;10.8;8.29
2021-04-06;B.B;19.74;27.76;17.38;66.63;2.36;-38.87
2021-05-15;A.C;22.91;73.25;26.67;35.75;-3.76;37.5
2021-05-20;A.C;23.99;55.95;21.08;43.92;2.91;12.03
2021-05-29;D.D;21.34;46.35;26.69;67.31;-5.35;-20.96
2021-07-03;A.E;33.37;67.67;21.46;19.55;11.91;48.12
2021-07-16;A.C;29.26;16.81;27.56;89.68;1.7;-72.87
2021-08-02;C.A;13.68;68.83;22.34;83.83;-8.66;-15.0
2021-09-05;B.C;23.99;50.7;20.9;42.61;3.09;8.09
2021-09-14;D.A;31.41;32.23;30.92;6.16;0.49;26.07
2021-10-06;D.A;23.29;60.04;22.01;36.95;1.28;23.09
2021-10-14;C.B;19.74;37.75;25.13;42.4;-5.39;-4.65
2021-10-21;D.D;16.75;21.41;23.46;46.43;-6.71;-25.02
2021-10-23;D.C;28.05;49.08;20.57;82.94;7.48;-33.86
2021-11-03;D.C;23.13;56.23;20.95;46.71;2.18;9.52
2021-11-20;C.B;23.48;34.31;21.98;24.61;1.5;9.7
2021-12-06;E.C;22.77;84.56;30.05;32.81;-7.28;51.75
2022-01-16;C.D;24.45;70.62;14.03;84.37;10.42;-13.75
2022-02-11;C.D;24.55;31.03;25.35;38.49;-0.8;-7.46
2022-02-15;E.A;16.74;73.25;30.91;40.2;-14.17;33.05
2022-03-23;B.E;25.98;43.1;27.88;72.34;-1.9;-29.24
2022-04-06;C.D;21.89;36.04;22.22;47.23;-0.33;-11.19
2022-04-11;C.A;24.95;78.06;22.82;73.13;2.13;4.93
2022-04-13;E.A;14.33;52.59;17.94;29.24;-3.61;23.35
2022-04-24;E.A;18.18;49.74;14.74;16.05;3.44;33.69
2022-04-24;A.E;21.91;58.19;25.71;9.68;-3.8;48.51
2022-05-01;D.B;21.04;32.27;30.75;62.44;-9.71;-30.17
2022-05-20;C.C;24.21;61.07;24.69;36.5;-0.48;24.57
2022-05-29;D.C;33.49;39.61;20.6;50.72;12.89;-11.11
2022-06-20;B.E;15.63;94.66;32.33;55.71;-16.7;38.95
2022-06-25;E.A;20.22;31.19;22.08;39.87;-1.86;-8.68
2022-07-16;C.C;27.06;45.1;28.67;71.55;-1.61;-26.45
2022-08-18;B.C;23.18;29.89;27.37;44.89;-4.19;-15.0
2020-06-14;D.A;10.29;47.29;17.14;54.3;-6.85;-7.01
2020-07-11;C.B;22.82;16.2;26.11;42.66;-3.29;-26.46
2020-07-22;A.A;22.65;45.3;37.44;11.59;-14.79;33.71
2020-11-07;D.D;28.64;47.49;21.96;69.72;6.68;-22.23
2020-11-13;A.C;34.46;80.43;11.01;42.71;23.45;37.72
2021-01-06;A.A;29.4;55.86;32.99;48.95;-3.59;6.91
2021-01-22;A.A;20.18;70.4;28.49;11.16;-8.31;59.24
2021-03-05;C.A;21.18;31.61;31.91;78.38;-10.73;-46.77
2021-04-27;A.B;10.46;17.47;18.04;32.58;-7.58;-15.11
2021-08-23;D.B;24.92;41.52;14.11;69.95;10.81;-28.43
2021-09-05;A.E;24.76;49.8;22.85;61.97;1.91;-12.17
2021-09-11;A.A;25.86;71.45;20.24;18.36;5.62;53.09
2021-10-03;A.E;19.38;51.71;22.1;44.53;-2.72;7.18
2021-12-03;B.A;20.46;45.18;23.48;46.63;-3.02;-1.45
2021-12-29;D.A;26.85;6.23;19.93;70.94;6.92;-64.71
2022-01-02;A.B;18.54;62.47;27.62;49.82;-9.08;12.65
2022-03-11;A.C;18.65;54.67;25.8;56.11;-7.15;-1.44
