day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;C.B;31.35;36.6;18.2;49.13;13.15;-12.53
2020-04-03;C.A;24.53;60.58;27.78;57.63;-3.25;2.95
2020-04-16;C.A;20.54;27.1;19.12;56.22;1.42;-29.12
2020-04-21;C.C;19.52;56.72;17.88;40.61;1.64;16.11
2020-04-25;B.B;31.91;43.03;21.36;40.45;10.55;2.58
2020-04-30;E.E;27.21;34.09;26.26;72.67;0.95;-38.58
2020-05-21;C.A;23.86;20.62;22.0;93.84;1.86;-73.22
2020-06-12;E.D;15.52;84.77;17.84;40.44;-2.32;44.33
2020-06-14;D.E;26.14;31.91;30.47;12.01;-4.33;19.9
2020-06-17;B.A;28.07;75.92;27.73;51.84;0.34;24.08
2020-07-11;A.D;36.47;65.17;26.7;57.23;9.77;7.94
2020-07-22;B.D;28.39;35.26;28.56;66.96;-0.17;-31.7
2020-07-25;E.D;30.4;40.42;18.37;14.51;12.03;25.91
2020-08-30;A.A;33.3;46.3;26.16;57.58;7.14;-11.28
2020-09-02;B.B;10.5;1.31;32.06;37.5;-21.56;-36.19
2020-09-02;C.E;26.39;73.1;13.49;80.99;12.9;-7.89
2020-09-05;E.A;23.28;64.01;26.99;52.93;-3.71;11.08
2020-09-11;E.E;26.81;41.08;27.41;41.26;-0.6;-0.18
2020-10-07;A.E;21.57;31.36;26.74;47.16;-5.17;-15.8
2020-10-08;C.B;16.99;3.3;18.85;42.12;-1.86;-38.82
2020-10-09;C.B;16.77;70.49;19.06;89.94;-2.29;-19.45
2020-10-24;D.A;21.77;40.43;21.29;26.7;0.48;13.73
2020-10-25;C.A;28.7;67.68;29.51;7.77;-0.81;59.91
2020-10-29;B.A;36.64;24.13;24.99;28.06;11.65;-3.93
2020-11-20;B.B;30.38;61.06;25.61;44.04;4.77;17.02
2020-12-07;C.C;30.21;44.02;23.09;41.24;7.12;2.78
2020-12-31;B.C;33.95;68.06;18.39;78.28;15.56;-10.22
2021-01-11;C.B;25.0;35.47;14.7;40.32;10.3;-4.85
2021-01-12;D.A;26.92;55.02;26.45;63.13;0.47;-8.11
2021-01-19;E.E;32.79;5.29;22.25;62.21;10.54;-56.92
2021-01-23;C.A;26.16;44.19;18.45;59.95;7.71;-15.76
2021-01-31;C.B;26.12;63.72;30.67;45.99;-4.55;17.73
2021-02-15;D.D;25.65;57.82;37.35;77.56;-11.7;-19.74
2021-02-22;B.E;12.44;56.3;22.64;20.79;-10.2;35.51
2021-03-02;C.D;19.95;48.09;26.84;59.41;-6.89;-11.32
2021-04-06;E.E;16.06;38.37;37.41;63.07;-21.35;-24.7
2021-04-10;E.C;16.32;52.97;20.11;63.33;-3.79;-10.36
2021-05-01;E.D;24.49;71.0;26.1;52.02;-1.61;18.98
2021-05-17;B.C;24.25;56.81;23.91;56.29;0.34;0.52
2021-05-19;E.B;33.81;50.08;12.42;99.02;21.39;-48.94
2021-05-25;E.E;30.3;47.24;17.85;75.8;12.45;-28.56
2021-06-03;E.E;21.9;41.55;15.42;56.06;6.48;-14.51
2021-06-20;B.E;17.64;55.93;30.72;71.96;-13.08;-16.03
2021-07-12;E.E;24.89;36.01;34.46;85.59;-9.57;-49.58
2021-07-13;E.A;18.06;48.99;22.27;8.58;-4.21;40.41
2021-07-14;D.D;16.6;64.55;11.03;39.5;5.57;25.05
2021-07-22;B.A;33.02;51.69;24.47;47.76;8.55;3.93
2021-07-25;C.B;24.11;66.73;26.85;56.73;-2.74;10.0
2021-07-29;D.B;29.82;45.9;20.77;73.14;9.05;-27.24
2021-08-03;C.D;22.96;50.11;24.37;72.12;-1.41;-22.01
2021-09-04;E.B;22.36;58.72;15.5;41.2;6.86;17.52
2021-09-06;D.D;26.34;34.15;14.93;42.51;11.41;-8.36
2021-09-20;D.B;20.74;41.29;29.13;57.71;-8.39;-16.42
2021-10-17;A.B;17.65;60.51;15.76;5.42;1.89;55.09
2021-10-24;B.E;16.49;31.3;32.75;34.32;-16.26;-3.02
2021-11-04;E.C;30.97;61.39;32.33;33.47;-1.36;27.92
2021-11-28;C.A;35.85;37.15;18.98;7.36;16.87;29.79
2022-01-09;D.E;23.8;80.97;27.36;67.74;-3.56;13.23
2022-01-19;B.B;24.27;42.26;34.83;20.76;-10.56;21.5
2022-01-22;B.D;15.28;47.05;21.68;49.69;-6.4;-2.64
2022-02-02;C.A;16.52;27.98;16.66;94.29;-0.14;-66.31
2022-02-08;C.B;29.84;43.29;16.61;59.18;13.23;-15.89
2022-03-25;D.C;12.72;59.38;31.0;6.51;-18.28;52.87
2022-04-02;D.D;16.12;71.99;24.19;35.61;-8.07;36.38
2022-04-05;D.E;21.82;68.56;36.83;65.6;-15.01;2.96
2022-04-06;A.A;20.51;51.75;18.88;53.14;1.63;-1.39
2022-04-21;B.E;21.68;56.48;20.28;59.39;1.4;-2.91
2022-05-13;C.B;19.28;39.15;11.17;47.27;8.11;-8.12
2022-05-21;D.E;33.66;71.77;19.95;65.39;13.71;6.38
2022-05-30;E.B;16.91;41.45;23.29;10.49;-6.38;30.96
2022-06-28;E.D;21.9;39.48;29.74;68.51;-7.84;-29.03
2022-07-07;C.A;22.98;83.31;20.69;4.21;2.29;79.1
2022-07-27;D.D;20.52;51.86;29.56;53.04;-9.04;-1.18
2022-07-31;E.C;14.58;81.01;35.36;87.75;-20.78;-6.74
2022-08-17;E.D;18.88;64.66;29.15;42.57;-10.27;22.09
2020-09-16;B.B;26.45;33.36;14.08;49.3;12.37;-15.94
2020-10-26;B.B;19.19;96.77;20.16;74.14;-0.97;22.63
2020-12-05;A.C;18.47;55.38;36.98;43.16;-18.51;12.22
2020-12-19;A.D;18.02;50.03;21.5;43.33;-3.48;6.7
2020-12-23;A.C;27.58;30.13;28.82;9.94;-1.24;20.19
2021-02-16;B.C;20.76;62.63;32.76;18.46;-12.0;44.17
2021-02-25;D.C;24.13;57.47;24.29;37.13;-0.16;20.34
2021-02-28;B.C;23.37;17.26;23.33;43.34;0.04;-26.08
2021-03-09;A.D;16.81;36.69;26.24;58.31;-9.43;-21.62
2021-05-19;C.C;30.42;30.32;17.51;80.23;12.91;-49.91
2021-06-24;B.D;18.27;21.18;28.39;80.82;-10.12;-59.64
2021-11-04;A.E;13.26;13.12;25.82;41.99;-12.56;-28.87
2022-01-22;B.A;17.65;57.92;25.78;58.91;-8.13;-0.99
2022-02-08;B.B;22.01;71.45;25.55;21.47;-3.54;49.98
2022-02-11;A.B;22.7;62.98;21.56;49.16;1.14;13.82
2022-02-23;B.C;29.35;75.09;14.37;89.25;14.98;-14.16
2022-03-16;A.D;23.49;21.51;24.5;64.48;-1.01;-42.97
2022-05-11;A.B;29.21;17.86;28.11;65.66;1.1;-47.8
2022-05-11;A.C;28.67;64.03;29.95;26.14;-1.28;37.89
2022-07-28;B.B;27.46;30.2;19.38;71.55;8.08;-41.35
