day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;B.D;28.9;57.51;29.59;98.65;-0.69;-41.14
2020-04-09;B.A;33.26;94.87;27.32;47.14;5.94;47.73
2020-04-12;B.E;16.68;54.16;27.03;40.7;-10.35;13.46
2020-04-19;C.B;34.6;66.99;22.04;47.09;12.56;19.9
2020-04-24;C.C;31.81;56.91;19.68;65.69;12.13;-8.78
2020-05-07;D.D;26.57;54.07;24.2;63.73;2.37;-9.66
2020-05-25;C.B;21.87;33.84;27.74;44.18;-5.87;-10.34
2020-06-18;E.A;24.88;68.54;24.24;64.61;0.64;3.93
2020-06-29;B.D;28.48;29.88;31.19;15.69;-2.71;14.19
2020-07-02;A.C;18.07;65.72;18.81;16.22;-0.74;49.5
2020-07-03;A.A;25.75;24.0;26.0;22.24;-0.25;1.76
2020-07-04;C.D;25.43;6.87;30.38;42.17;-4.95;-35.3
2020-07-17;B.C;10.72;38.33;27.19;69.1;-16.47;-30.77
2020-08-06;D.B;26.02;45.45;26.58;29.28;-0.56;16.17
2020-08-16;C.D;37.19;9.69;24.06;36.14;13.13;-26.45
2020-10-07;E.D;20.8;75.56;27.15;26.87;-6.35;48.69
2020-10-09;E.A;22.57;69.05;29.15;38.49;-6.58;30.56
2020-10-13;D.B;27.98;56.9;19.79;35.47;8.19;21.43
2020-11-11;B.B;31.14;65.64;26.38;35.11;4.76;30.53
2020-11-18;B.D;14.66;69.25;31.17;22.39;-16.51;46.86
2020-11-19;C.B;20.23;74.2;17.81;21.02;2.42;53.18
2020-12-07;C.D;25.41;98.55;28.14;41.21;-2.73;57.34
2020-12-14;C.E;19.65;38.8;26.27;61.37;-6.62;-22.57
2020-12-17;B.B;33.06;52.38;32.32;26.91;0.74;25.47
2020-12-26;C.D;24.45;3.17;17.17;42.98;7.28;-39.81
2021-01-02;C.C;27.14;50.18;19.06;57.4;8.08;-7.22
2021-01-02;C.B;19.89;49.14;28.86;55.47;-8.97;-6.33
2021-01-14;C.D;24.12;36.98;23.3;39.63;0.82;-2.65
2021-01-23;C.B;24.13;54.85;33.14;55.76;-9.01;-0.91
2021-02-19;A.E;23.27;61.11;12.53;39.98;10.74;21.13
2021-03-25;E.D;19.64;4.82;20.47;50.27;-0.83;-45.45
2021-04-04;B.C;11.53;90.15;22.79;77.68;-11.26;12.47
2021-04-22;B.B;17.09;24.57;22.45;60.3;-5.36;-35.73
2021-05-29;C.B;24.9;40.2;19.93;33.9;4.97;6.3
2021-06-09;A.E;16.43;37.25;21.02;45.81;-4.59;-8.56
2021-06-12;D.C;12.12;85.79;34.48;99.72;-22.36;-13.93
2021-06-23;C.A;23.98;36.8;23.83;46.63;0.15;-9.83
2021-06-23;E.B;24.15;62.41;30.2;39.82;-6.05;22.59
2021-07-10;D.C;17.46;57.61;30.49;84.97;-13.03;-27.36
2021-07-18;E.C;25.9;38.23;31.7;57.68;-5.8;-19.45
2021-08-10;D.A;22.91;21.18;24.4;79.46;-1.49;-58.28
2021-08-16;B.A;29.49;54.72;24.3;73.8;5.19;-19.08
2021-09-04;E.D;29.58;52.02;21.04;71.03;8.54;-19.01
2021-09-04;E.A;26.56;46.29;24.78;56.35;1.78;-10.06
2021-09-05;C.C;23.28;26.22;22.66;64.88;0.62;-38.66
2021-09-19;D.D;26.85;95.76;19.03;68.79;7.82;26.97
2021-09-26;A.B;25.57;52.18;22.03;65.35;3.54;-13.17
2021-10-01;A.C;27.09;55.26;27.2;35.21;-0.11;20.05
2021-11-09;B.B;22.89;33.48;22.88;39.21;0.01;-5.73
2021-12-16;E.E;27.05;86.23;29.43;34.71;-2.38;51.52
