day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-14;B.D;25.45;44.96;27.62;0.99;-2.17;43.97
2020-04-20;A.D;24.16;55.45;21.71;37.01;2.45;18.44
2020-04-23;E.D;17.99;40.32;27.45;42.47;-9.46;-2.15
2020-05-16;B.D;34.27;79.89;18.68;66.22;15.59;13.67
2020-06-04;E.A;10.74;77.28;16.73;45.64;-5.99;31.64
2020-06-04;A.E;20.12;54.47;25.66;62.33;-5.54;-7.86
2020-06-07;C.D;27.12;61.98;32.06;36.07;-4.94;25.91
2020-06-11;D.E;24.52;5.34;24.22;47.89;0.3;-42.55
2020-06-13;D.A;15.32;36.14;25.81;73.83;-10.49;-37.69
2020-06-15;D.E;21.12;34.75;20.28;50.94;0.84;-16.19
2020-06-16;D.B;33.38;82.76;25.21;28.56;8.17;54.2
2020-07-05;B.D;26.37;32.22;30.67;78.66;-4.3;-46.44
2020-07-29;D.D;21.23;41.48;19.68;56.14;1.55;-14.66
2020-08-08;C.A;11.5;1.69;18.08;55.97;-6.58;-54.28
2020-08-15;B.B;21.46;59.59;21.12;7.43;0.34;52.16
2020-08-17;B.D;26.3;51.92;22.57;35.5;3.73;16.42
2020-09-01;E.B;25.71;64.02;20.6;77.88;5.11;-13.86
2020-09-05;B.E;17.3;58.18;25.05;4.54;-7.75;53.64
2020-10-19;E.A;18.41;50.93;27.03;50.34;-8.62;0.59
2020-12-02;D.E;28.91;33.02;26.33;24.67;2.58;8.35
2021-01-26;C.D;22.72;79.51;21.1;67.04;1.62;12.47
2021-01-26;A.E;15.08;44.71;22.08;56.75;-7.0;-12.04
2021-01-31;E.C;24.84;59.06;34.77;58.11;-9.93;0.95
2021-02-01;E.A;30.27;73.39;33.97;37.83;-3.7;35.56
2021-03-14;E.A;23.01;54.35;19.82;47.71;3.19;6.64
2021-03-25;E.E;18.62;15.98;25.77;81.55;-7.15;-65.57
2021-05-05;E.E;13.91;43.81;16.65;72.6;-2.74;-28.79
2021-05-20;E.E;24.41;47.73;25.79;52.11;-1.38;-4.38
2021-05-24;E.A;27.73;42.34;27.15;56.12;0.58;-13.78
2021-06-12;D.E;28.61;50.35;24.5;41.31;4.11;9.04
2021-06-27;E.A;33.93;39.07;23.47;10.64;10.46;28.43
2021-07-02;D.C;25.01;42.17;10.26;50.51;14.75;-8.34
2021-08-02;B.E;22.64;67.51;24.61;80.47;-1.97;-12.96
2021-08-20;D.D;15.6;54.81;26.27;43.45;-10.67;11.36
2021-09-13;C.D;22.47;1.79;24.36;58.32;-1.89;-56.53
2021-09-18;B.B;24.31;73.07;28.45;37.19;-4.14;35.88
2021-09-20;E.A;15.07;53.63;22.75;67.08;-7.68;-13.45
2021-10-08;A.E;35.49;25.64;18.59;50.78;16.9;-25.14
2021-10-10;E.E;34.68;74.7;37.14;94.14;-2.46;-19.44
2021-10-15;E.C;24.27;22.95;31.88;25.79;-7.61;-2.84
2021-10-29;B.E;21.11;36.7;29.42;46.91;-8.31;-10.21
2021-11-06;C.B;18.99;53.28;25.0;15.63;-6.01;37.65
2021-11-07;B.B;31.69;65.0;10.35;18.16;21.34;46.84
2021-12-04;C.D;37.35;28.65;32.51;20.74;4.84;7.91
2021-12-15;D.C;26.72;72.05;23.25;47.86;3.47;24.19
2021-12-24;B.C;22.26;44.8;25.11;59.91;-2.85;-15.11
2022-01-24;C.B;18.91;47.97;22.22;60.63;-3.31;-12.66
2022-02-10;E.A;29.37;51.15;11.32;12.82;18.05;38.33
2022-02-15;E.E;19.98;76.03;18.03;21.93;1.95;54.1
2022-02-20;C.B;18.19;79.07;18.06;30.24;0.13;48.83
2022-02-22;A.C;12.6;61.81;10.23;67.74;2.37;-5.93
2022-03-05;D.A;15.45;47.63;30.36;49.14;-14.91;-1.51
2022-03-23;E.C;22.51;38.86;25.16;50.24;-2.65;-11.38
2022-03-31;C.A;29.87;50.17;20.61;65.23;9.26;-15.06
2022-04-15;D.C;28.56;45.11;25.57;24.35;2.99;20.76
2022-04-19;B.C;20.83;77.17;22.92;31.52;-2.09;45.65
2022-05-08;C.B;28.61;67.85;37.05;25.98;-8.44;41.87
2022-06-12;E.B;21.88;34.85;18.69;7.42;3.19;27.43
2022-06-27;B.E;30.45;47.01;27.76;52.29;2.69;-5.28
2022-07-02;D.A;18.11;73.6;18.86;32.88;-0.75;40.72
2022-07-13;C.A;30.07;62.84;22.38;70.71;7.69;-7.87
2022-07-24;C.B;26.26;73.81;32.11;47.11;-5.85;26.7
2022-07-28;C.B;32.16;72.15;24.55;33.4;7.61;38.75
2022-08-02;E.C;22.51;19.6;14.9;20.95;7.61;-1.35
2022-08-19;C.A;20.67;21.66;12.61;69.02;8.06;-47.36
2022-08-29;E.A;25.17;39.74;15.13;29.07;10.04;10.67
2020-10-14;D.D;24.34;59.55;22.91;26.09;1.43;33.46
2020-10-26;A.E;21.4;38.63;28.99;62.35;-7.59;-23.72
2021-02-25;A.E;36.63;84.6;28.82;77.57;7.81;7.03
2021-03-11;B.C;15.29;9.05;20.25;68.1;-4.96;-59.05
2021-04-01;C.E;20.21;72.09;20.05;4.51;0.16;67.58
2021-04-19;A.B;16.05;47.53;33.96;71.69;-17.91;-24.16
2021-05-12;A.D;18.96;34.42;16.24;35.0;2.72;-0.58
