day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;B.E;20.78;64.63;28.33;7.5;-7.55;57.13
2020-04-10;A.D;15.61;45.87;34.02;49.67;-18.41;-3.8
2020-04-24;A.A;21.07;50.82;20.73;67.5;0.34;-16.68
2020-04-28;A.A;24.29;66.0;18.15;51.86;6.14;14.14
2020-05-02;D.D;27.27;69.87;30.72;27.51;-3.45;42.36
2020-05-03;C.C;23.06;60.87;29.03;16.33;-5.97;44.54
2020-05-04;C.C;24.58;48.7;21.38;35.52;3.2;13.18
2020-05-08;D.D;18.81;37.5;21.83;38.0;-3.02;-0.5
2020-05-28;B.B;29.44;31.07;28.3;58.66;1.14;-27.59
2020-05-29;C.B;28.34;62.05;15.12;59.52;13.22;2.53
2020-06-04;B.B;20.86;69.15;26.14;43.02;-5.28;26.13
2020-06-05;B.D;28.48;66.86;28.7;73.41;-0.22;-6.55
2020-06-15;D.D;35.44;82.49;10.52;37.81;24.92;44.68
2020-06-21;E.A;25.37;51.35;32.6;93.05;-7.23;-41.7
2020-06-27;B.C;24.42;22.34;25.33;43.64;-0.91;-21.3
2020-07-09;E.B;28.18;56.56;20.5;49.95;7.68;6.61
2020-07-17;B.B;21.56;32.35;28.79;44.8;-7.23;-12.45
2020-07-27;A.C;19.38;53.13;19.4;42.9;-0.02;10.23
2020-08-08;D.D;24.99;35.17;21.43;10.7;3.56;24.47
2020-08-15;E.C;30.02;36.88;22.95;61.99;7.07;-25.11
2020-08-27;A.E;21.64;52.93;20.28;54.04;1.36;-1.11
2020-08-30;B.B;20.81;35.91;15.18;71.22;5.63;-35.31
2020-09-13;C.E;22.18;65.89;19.23;30.37;2.95;35.52
2020-10-28;E.A;15.72;59.34;14.22;35.07;1.5;24.27
2020-11-08;D.C;14.4;60.52;13.18;64.59;1.22;-4.07
2020-11-28;B.B;30.18;44.32;21.78;40.32;8.4;4.0
2020-12-07;D.C;18.39;9.06;27.77;42.75;-9.38;-33.69
2020-12-14;D.A;31.48;69.19;29.3;52.1;2.18;17.09
2021-01-04;D.A;26.07;60.48;16.33;70.0;9.74;-9.52
2021-01-05;B.A;27.57;13.65;20.71;34.44;6.86;-20.79
2021-02-17;B.E;28.58;60.37;23.82;48.88;4.76;11.49
2021-03-23;E.D;30.06;38.69;27.67;33.96;2.39;4.73
2021-03-25;C.B;19.25;73.88;23.46;48.44;-4.21;25.44
2021-03-29;E.B;17.9;55.35;21.83;44.43;-3.93;10.92
2021-04-21;E.C;25.25;55.23;19.75;69.13;5.5;-13.9
2021-05-24;A.E;22.34;75.49;25.17;32.06;-2.83;43.43
2021-06-01;C.E;19.3;51.46;32.01;67.79;-12.71;-16.33
2021-06-11;E.B;21.36;72.44;30.08;36.36;-8.72;36.08
2021-06-24;E.C;18.42;94.63;16.11;37.89;2.31;56.74
2021-06-27;A.C;19.66;54.17;33.18;72.3;-13.52;-18.13
2021-07-05;E.C;14.04;34.25;25.81;30.46;-11.77;3.79
2021-07-06;B.C;29.54;91.56;18.51;41.02;11.03;50.54
2021-07-21;E.D;19.43;73.55;13.99;49.64;5.44;23.91
2021-08-05;B.D;25.34;37.71;25.04;84.87;0.3;-47.16
2021-08-14;D.B;36.14;21.53;23.4;85.08;12.74;-63.55
2021-09-01;C.D;23.3;25.87;12.45;58.97;10.85;-33.1
2021-09-22;E.E;26.92;73.65;27.39;27.69;-0.47;45.96
2021-10-10;D.E;24.4;27.97;22.6;48.71;1.8;-20.74
2021-10-28;E.D;22.74;36.39;26.06;33.71;-3.32;2.68
2021-10-29;E.B;26.98;44.0;19.74;49.88;7.24;-5.88
2021-11-01;D.C;11.93;70.96;28.94;56.34;-17.01;14.62
2021-12-05;A.E;22.76;41.46;26.85;73.35;-4.09;-31.89
2022-01-02;C.B;23.14;76.72;19.85;75.94;3.29;0.78
2022-01-21;E.D;11.87;3.91;25.9;29.97;-14.03;-26.06
2022-01-25;B.B;22.79;39.77;17.34;14.79;5.45;24.98
2022-02-05;D.D;28.5;48.6;28.23;48.43;0.27;0.17
2022-02-23;C.D;23.41;74.34;33.43;62.44;-10.02;11.9
2022-03-11;E.B;21.7;12.19;27.17;71.36;-5.47;-59.17
2022-03-15;A.A;27.63;27.47;23.2;59.45;4.43;-31.98
2022-04-13;D.D;26.44;49.2;21.2;52.46;5.24;-3.26
2022-04-24;C.B;19.74;76.29;28.29;84.43;-8.55;-8.14
2022-04-30;D.D;31.92;66.92;24.73;40.0;7.19;26.92
2022-05-03;E.D;18.45;68.99;25.58;52.48;-7.13;16.51
2022-05-09;B.D;30.66;26.05;22.4;65.95;8.26;-39.9
2022-05-13;B.A;14.86;11.43;35.02;68.23;-20.16;-56.8
2022-05-21;E.C;22.22;12.06;22.27;53.57;-0.05;-41.51
2022-06-26;C.E;23.2;58.09;34.25;99.23;-11.05;-41.14
2022-07-03;D.A;27.47;34.84;24.03;46.79;3.44;-11.95
2022-07-28;E.E;20.02;59.82;24.85;84.15;-4.83;-24.33
2022-08-19;B.A;34.16;43.79;21.14;48.44;13.02;-4.65
2022-08-25;C.C;17.73;57.74;24.17;68.44;-6.44;-10.7
2020-06-30;D.B;19.87;67.96;18.13;38.75;1.74;29.21
2020-09-01;B.A;25.83;59.16;19.28;55.18;6.55;3.98
2020-09-13;C.B;27.75;39.71;20.85;64.93;6.9;-25.22
2020-12-17;A.D;36.13;44.45;30.42;70.5;5.71;-26.05
2021-02-01;C.A;26.93;65.31;28.72;62.58;-1.79;2.73
