day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;A.D;26.05;24.85;32.66;63.19;-6.61;-38.34
2020-04-06;B.D;20.15;64.76;10.36;66.24;9.79;-1.48
2020-04-29;C.E;26.69;4.02;28.36;34.99;-1.67;-30.97
2020-05-01;B.D;22.44;53.31;26.12;46.11;-3.68;7.2
2020-05-05;C.C;25.63;63.62;20.6;63.78;5.03;-0.16
2020-05-07;D.C;31.88;24.69;23.05;24.3;8.83;0.39
2020-05-09;A.B;13.3;10.99;27.13;77.74;-13.83;-66.75
2020-05-19;A.B;28.31;88.78;21.67;27.64;6.64;61.14
2020-05-26;E.C;21.52;37.21;36.83;32.96;-15.31;4.25
2020-05-30;B.B;24.36;63.54;20.52;21.49;3.84;42.05
2020-05-31;E.D;17.25;39.37;22.24;33.56;-4.99;5.81
2020-06-04;C.A;31.98;60.13;28.53;71.7;3.45;-11.57
2020-06-05;C.E;13.51;97.69;30.58;51.35;-17.07;46.34
2020-06-09;B.D;13.16;71.64;18.94;37.15;-5.78;34.49
2020-06-12;A.B;17.91;53.45;23.29;41.69;-5.38;11.76
2020-06-16;A.E;22.06;45.35;18.9;59.84;3.16;-14.49
2020-07-06;E.D;23.12;73.91;20.31;67.98;2.81;5.93
2020-07-19;C.E;21.15;89.97;22.37;57.41;-1.22;32.56
2020-08-21;C.E;20.27;16.06;27.02;63.78;-6.75;-47.72
2020-09-08;D.D;21.96;75.3;19.2;14.47;2.76;60.83
2020-09-15;C.B;25.19;0.08;19.1;69.5;6.09;-69.42
2020-09-28;A.C;15.83;10.42;22.23;65.55;-6.4;-55.13
2020-11-02;E.B;20.8;66.93;19.29;80.37;1.51;-13.44
2020-11-09;E.C;21.13;48.09;28.23;51.67;-7.1;-3.58
2020-11-10;D.E;26.83;71.33;27.17;37.11;-0.34;34.22
2020-12-06;C.A;20.57;60.59;15.29;57.12;5.28;3.47
2020-12-12;C.B;19.18;65.33;14.9;53.64;4.28;11.69
2020-12-25;D.B;25.73;30.9;25.24;69.05;0.49;-38.15
2021-01-01;B.D;23.15;25.24;24.26;57.06;-1.11;-31.82
2021-01-05;D.C;17.85;61.48;37.19;90.2;-19.34;-28.72
2021-02-05;B.E;25.85;51.56;24.18;38.77;1.67;12.79
2021-02-07;A.A;24.41;56.3;18.74;53.18;5.67;3.12
2021-03-06;B.E;34.91;28.2;23.17;51.46;11.74;-23.26
2021-03-20;A.B;18.96;58.6;28.17;39.92;-9.21;18.68
2021-04-01;E.C;25.73;54.32;28.32;40.68;-2.59;13.64
2021-04-05;A.A;23.74;18.99;19.27;54.58;4.47;-35.59
2021-04-07;A.E;21.83;27.48;24.89;36.61;-3.06;-9.13
2021-04-11;E.E;23.95;51.05;24.21;49.55;-0.26;1.5
2021-04-24;E.C;17.82;89.09;29.73;27.22;-11.91;61.87
2021-04-29;D.B;23.3;42.47;11.12;80.68;12.18;-38.21
2021-05-12;C.E;25.43;54.38;28.44;56.34;-3.01;-1.96
2021-05-20;B.D;18.94;71.44;16.2;77.79;2.74;-6.35
2021-06-04;B.B;33.01;53.26;23.64;61.06;9.37;-7.8
2021-08-03;B.C;23.75;43.23;23.76;60.08;-0.01;-16.85
2021-08-26;E.C;12.4;63.92;16.87;44.5;-4.47;19.42
2021-08-29;C.E;22.21;58.86;34.88;63.77;-12.67;-4.91
2021-09-14;C.C;21.01;61.99;21.95;52.61;-0.94;9.38
2021-12-04;D.B;26.91;64.65;27.62;27.01;-0.71;37.64
2021-12-06;B.D;31.5;50.54;11.06;6.91;20.44;43.63
2022-01-05;D.B;29.06;65.72;19.78;50.75;9.28;14.97
2022-01-10;B.D;21.05;46.51;22.88;35.22;-1.83;11.29
2022-01-10;D.D;24.36;10.9;18.29;36.41;6.07;-25.51
2022-01-16;B.D;27.24;8.58;26.76;35.39;0.48;-26.81
2022-01-19;E.B;18.33;53.97;20.39;51.23;-2.06;2.74
2022-03-05;D.C;23.33;36.79;19.81;74.57;3.52;-37.78
2022-03-11;C.B;19.27;54.42;22.75;74.27;-3.48;-19.85
2022-04-11;D.D;29.22;38.69;27.88;28.43;1.34;10.26
2022-04-25;A.C;20.8;28.09;28.49;33.98;-7.69;-5.89
2022-06-10;B.E;25.25;54.11;25.91;66.0;-0.66;-11.89
2022-06-30;E.C;26.32;5.03;22.39;43.78;3.93;-38.75
2022-08-01;C.E;19.94;96.53;26.17;78.79;-6.23;17.74
2022-08-05;D.A;17.83;76.08;13.73;2.55;4.1;73.53
2022-08-08;E.B;18.16;12.55;27.95;78.9;-9.79;-66.35
2022-08-31;A.B;14.64;54.11;15.78;41.93;-1.14;12.18
2020-10-22;D.C;33.54;39.33;19.01;76.14;14.53;-36.81
