day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;B.A;23.21;57.4;21.86;62.85;1.35;-5.45
2020-04-11;B.D;27.69;63.36;25.73;54.49;1.96;8.87
2020-04-23;E.B;25.76;39.97;37.0;46.4;-11.24;-6.43
2020-04-28;D.E;18.65;63.41;14.39;48.24;4.26;15.17
2020-05-09;A.E;18.52;33.37;25.42;65.58;-6.9;-32.21
2020-05-14;E.E;20.26;73.92;23.49;39.41;-3.23;34.51
2020-05-16;C.E;25.47;66.03;27.37;36.83;-1.9;29.2
2020-05-30;D.D;29.32;15.38;24.78;35.83;4.54;-20.45
2020-05-30;E.A;25.09;45.64;22.22;49.51;2.87;-3.87
2020-06-14;C.C;13.7;39.15;29.27;51.44;-15.57;-12.29
2020-06-20;A.B;32.77;72.51;24.82;7.75;7.95;64.76
2020-07-14;C.D;26.57;83.23;18.23;34.75;8.34;48.48
2020-07-14;E.D;27.19;48.75;27.59;28.09;-0.4;20.66
2020-07-17;D.E;15.34;22.34;31.11;39.22;-15.77;-16.88
2020-07-26;B.B;30.95;76.91;20.76;40.39;10.19;36.52
2020-07-29;A.B;20.52;33.41;36.01;60.49;-15.49;-27.08
2020-08-08;E.C;22.7;74.73;30.82;98.08;-8.12;-23.35
2020-08-29;B.E;21.33;45.21;16.96;6.29;4.37;38.92
2020-08-31;D.D;33.4;78.11;34.9;59.4;-1.5;18.71
2020-09-03;C.B;20.11;23.99;28.26;58.07;-8.15;-34.08
2020-09-20;B.A;26.33;23.04;28.47;34.32;-2.14;-11.28
2020-10-09;A.D;26.04;34.14;25.66;79.74;0.38;-45.6
2020-10-14;A.B;26.62;16.72;28.22;51.85;-1.6;-35.13
2020-10-26;E.C;23.35;25.11;12.37;21.32;10.98;3.79
2020-11-10;D.A;35.4;33.81;32.63;41.01;2.77;-7.2
2020-12-02;E.E;25.18;65.9;20.68;69.47;4.5;-3.57
2020-12-04;D.E;18.95;52.55;26.24;68.71;-7.29;-16.16
2020-12-23;E.D;24.5;21.3;16.9;6.45;7.6;14.85
2021-01-06;B.D;23.45;74.75;27.11;31.24;-3.66;43.51
2021-01-21;D.A;26.71;81.58;19.43;64.64;7.28;16.94
2021-01-25;D.E;27.26;40.01;20.49;28.97;6.77;11.04
2021-03-13;C.D;31.94;15.27;13.12;45.86;18.82;-30.59
2021-03-26;D.A;20.81;67.69;27.03;11.18;-6.22;56.51
2021-03-28;D.A;19.2;56.62;12.51;2.15;6.69;54.47
2021-05-23;E.B;29.46;30.61;27.83;49.49;1.63;-18.88
2021-05-30;C.A;18.41;50.67;15.08;28.16;3.33;22.51
2021-06-29;C.D;12.43;58.19;28.74;57.69;-16.31;0.5
2021-08-02;B.B;17.24;23.39;21.8;82.91;-4.56;-59.52
2021-08-04;C.E;31.09;86.99;16.45;57.16;14.64;29.83
2021-09-14;E.B;22.81;9.8;18.08;57.01;4.73;-47.21
2021-10-01;C.A;24.47;25.3;24.35;91.42;0.12;-66.12
2021-10-23;E.B;21.56;40.88;23.05;22.53;-1.49;18.35
2021-10-31;E.A;22.5;72.26;19.28;27.61;3.22;44.65
2021-11-08;C.C;27.9;60.33;17.94;81.18;9.96;-20.85
2021-11-19;E.D;20.32;41.3;34.81;12.81;-14.49;28.49
2021-11-21;B.E;32.76;48.94;21.16;76.5;11.6;-27.56
2022-01-23;C.A;33.03;43.25;15.97;98.66;17.06;-55.41
2022-02-03;E.A;17.91;32.34;17.24;82.21;0.67;-49.87
2022-02-19;A.B;25.77;38.95;26.36;84.26;-0.59;-45.31
2022-02-26;E.D;25.32;32.5;32.73;43.84;-7.41;-11.34
2022-03-13;C.B;20.81;98.43;25.36;54.11;-4.55;44.32
2022-03-14;E.C;21.81;30.5;35.7;76.76;-13.89;-46.26
2022-03-19;D.C;18.47;39.15;19.33;33.0;-0.86;6.15
2022-05-16;C.A;29.91;97.42;23.06;81.26;6.85;16.16
2022-05-19;B.C;15.1;75.44;28.75;27.85;-13.65;47.59
2022-06-02;E.A;20.36;33.13;29.97;42.72;-9.61;-9.59
2022-06-03;D.A;30.65;41.01;23.47;62.51;7.18;-21.5
2022-06-14;C.A;24.79;38.16;27.88;73.7;-3.09;-35.54
2022-06-21;C.A;12.05;9.24;24.68;53.0;-12.63;-43.76
2022-07-12;E.A;28.02;62.36;20.34;26.28;7.68;36.08
2022-07-18;D.A;29.71;68.04;23.86;74.01;5.85;-5.97
2022-07-21;B.E;31.64;48.0;36.79;2.49;-5.15;45.51
2022-07-29;C.D;25.3;49.3;29.65;93.5;-4.35;-44.2
2022-08-06;D.D;13.22;49.92;23.88;73.29;-10.66;-23.37
2022-08-07;D.E;36.98;63.41;14.89;76.67;22.09;-13.26
2022-08-13;D.C;25.6;57.12;15.58;13.78;10.02;43.34
