day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;A.D;26.12;87.27;17.05;41.84;9.07;45.43
2020-04-29;A.B;19.2;32.94;27.2;66.9;-8.0;-33.96
2020-05-24;D.D;11.11;33.89;29.47;83.37;-18.36;-49.48
2020-06-20;A.A;22.76;49.16;10.28;40.79;12.48;8.37
2020-06-24;C.B;20.65;61.74;24.79;64.65;-4.14;-2.91
2020-06-29;E.C;21.38;94.24;31.04;78.1;-9.66;16.14
2020-06-30;A.B;28.7;61.69;28.02;45.52;0.68;16.17
2020-07-12;B.C;23.6;57.51;28.66;53.68;-5.06;3.83
2020-07-12;E.B;14.54;19.17;16.54;45.55;-2.0;-26.38
2020-07-25;E.A;14.76;35.73;25.53;62.05;-10.77;-26.32
2020-08-02;B.A;18.41;92.22;18.31;54.81;0.1;37.41
2020-08-13;E.B;18.88;60.92;24.29;97.54;-5.41;-36.62
2020-08-15;B.A;23.44;42.88;34.22;38.82;-10.78;4.06
2020-08-25;B.B;15.99;67.78;23.89;36.47;-7.9;31.31
2020-08-26;A.E;25.74;35.7;15.12;68.07;10.62;-32.37
2020-09-14;D.B;18.4;69.09;19.14;32.72;-0.74;36.37
2020-09-29;D.C;17.57;37.35;26.18;60.71;-8.61;-23.36
2020-10-11;D.A;10.95;4.61;22.48;69.93;-11.53;-65.32
2020-10-14;D.E;15.88;82.99;28.17;32.23;-12.29;50.76
2020-10-25;A.A;21.16;67.24;24.88;39.82;-3.72;27.42
2020-11-07;E.B;27.73;33.66;19.26;23.76;8.47;9.9
2020-12-16;A.B;20.73;67.94;22.22;45.32;-1.49;22.62
2020-12-18;B.C;36.08;61.3;28.07;41.55;8.01;19.75
2021-01-04;E.E;20.92;54.8;20.68;58.29;0.24;-3.49
2021-01-05;C.A;27.82;25.93;32.61;93.46;-4.79;-67.53
2021-01-08;C.A;23.08;57.4;28.55;57.62;-5.47;-0.22
2021-02-01;C.C;27.22;26.5;21.66;16.84;5.56;9.66
2021-02-10;E.E;17.56;46.74;21.84;60.41;-4.28;-13.67
2021-03-24;E.D;23.91;57.59;20.74;24.16;3.17;33.43
2021-04-13;E.A;21.68;71.66;12.55;82.02;9.13;-10.36
2021-04-17;B.D;13.85;82.28;22.57;27.08;-8.72;55.2
2021-05-12;B.E;27.21;57.02;24.8;49.65;2.41;7.37
2021-06-07;C.C;17.94;49.87;11.83;86.3;6.11;-36.43
2021-06-09;C.D;24.3;65.92;24.06;24.67;0.24;41.25
2021-06-20;D.B;22.02;63.24;27.16;42.97;-5.14;20.27
