day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-11;A.E;28.61;60.63;21.15;36.54;7.46;24.09
2020-04-13;B.C;24.88;32.5;20.76;33.91;4.12;-1.41
2020-04-15;D.B;27.86;48.99;23.05;38.84;4.81;10.15
2020-04-23;B.D;24.65;47.1;36.26;32.01;-11.61;15.09
2020-05-06;E.C;28.73;94.82;34.71;58.98;-5.98;35.84
2020-05-11;A.C;22.28;20.82;22.37;51.9;-0.09;-31.08
2020-05-20;E.C;25.41;76.92;23.08;46.92;2.33;30.0
2020-06-24;C.C;32.25;80.64;23.18;57.05;9.07;23.59
2020-06-27;E.C;29.69;58.31;18.32;7.75;11.37;50.56
2020-07-07;A.B;20.79;76.89;15.75;62.9;5.04;13.99
2020-08-10;B.E;22.96;24.11;29.72;68.37;-6.76;-44.26
2020-08-12;C.C;25.6;51.57;23.74;68.72;1.86;-17.15
2020-08-13;C.C;13.13;72.6;14.8;56.24;-1.67;16.36
2020-08-16;B.C;25.49;8.36;35.71;75.23;-10.22;-66.87
2020-08-23;E.E;28.86;64.31;26.93;65.92;1.93;-1.61
2020-09-14;C.D;19.21;46.52;28.4;47.05;-9.19;-0.53
2020-10-01;E.B;32.45;63.25;22.26;54.74;10.19;8.51
2020-10-07;C.C;25.07;33.98;27.21;47.8;-2.14;-13.82
2020-10-21;D.B;20.06;70.65;29.52;38.25;-9.46;32.4
2020-11-03;C.D;27.43;36.34;20.62;37.8;6.81;-1.46
2020-11-03;C.A;24.44;37.76;25.35;35.66;-0.91;2.1
2020-11-17;E.E;26.23;67.68;24.04;53.95;2.19;13.73
2020-11-19;D.E;23.06;60.13;18.12;22.06;4.94;38.07
2020-11-30;E.D;27.1;39.1;25.12;91.15;1.98;-52.05
2020-12-21;C.D;15.87;42.58;30.42;88.12;-14.55;-45.54
2020-12-27;E.D;34.64;74.96;30.86;52.92;3.78;22.04
2020-12-31;E.E;26.37;76.4;16.84;17.12;9.53;59.28
2021-01-29;D.C;27.1;56.3;27.74;74.1;-0.64;-17.8
2021-02-24;A.A;23.63;45.77;26.1;39.34;-2.47;6.43
2021-03-02;C.E;23.02;33.7;25.22;76.88;-2.2;-43.18
2021-03-08;E.C;24.46;47.0;23.6;68.14;0.86;-21.14
2021-03-24;D.B;18.37;31.72;22.14;41.03;-3.77;-9.31
2021-03-25;B.D;24.61;47.06;27.89;66.65;-3.28;-19.59
2021-05-29;A.B;31.89;49.32;32.76;42.27;-0.87;7.05
2021-09-03;C.B;25.33;55.71;10.39;79.61;14.94;-23.9
2021-09-15;D.A;23.75;54.56;19.5;19.19;4.25;35.37
2021-10-03;C.D;11.49;11.37;28.3;62.78;-16.81;-51.41
2021-10-12;E.D;26.59;43.93;22.13;46.77;4.46;-2.84
2021-11-21;C.D;30.35;74.05;36.84;5.98;-6.49;68.07
2021-11-23;C.B;19.55;42.38;25.98;32.41;-6.43;9.97
2021-12-21;B.E;26.88;22.48;28.36;50.65;-1.48;-28.17
