day;fullBuildingLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-03;A.B;15.33;58.26;17.34;99.14;-2.01;-40.88
2020-04-03;E.D;19.78;64.32;12.95;29.71;6.83;34.61
2020-04-04;E.D;23.93;90.91;18.28;29.09;5.65;61.82
2020-04-27;E.B;21.41;57.66;11.45;42.28;9.96;15.38
2020-05-02;C.D;26.63;68.25;35.37;64.65;-8.74;3.6
2020-05-04;B.E;17.14;84.36;28.88;38.09;-11.74;46.27
2020-05-17;D.D;30.61;65.52;27.31;63.91;3.3;1.61
2020-05-20;B.B;24.04;31.07;36.16;76.51;-12.12;-45.44
2020-05-23;A.A;13.88;30.4;26.84;32.34;-12.96;-1.94
2020-05-31;B.A;22.65;49.53;29.44;6.91;-6.79;42.62
2020-06-30;C.B;25.69;38.85;23.07;58.79;2.62;-19.94
2020-07-18;C.D;24.77;45.15;26.67;69.83;-1.9;-24.68
2020-07-27;A.D;23.09;44.86;31.1;41.28;-8.01;3.58
2020-08-04;B.C;25.2;25.0;26.93;72.18;-1.73;-47.18
2020-08-08;E.A;25.16;47.16;26.22;63.29;-1.06;-16.13
2020-08-24;B.D;36.82;0.92;24.78;77.61;12.04;-76.69
2020-09-16;D.B;20.13;53.49;15.13;70.71;5.0;-17.22
2020-09-20;B.C;18.54;94.83;16.2;12.2;2.34;82.63
2020-09-26;A.B;20.67;16.59;18.47;22.79;2.2;-6.2
2020-10-13;A.D;22.97;51.01;25.25;18.97;-2.28;32.04
2020-11-06;E.B;10.65;39.03;18.86;56.37;-8.21;-17.34
2020-11-12;E.D;23.32;49.1;34.37;81.39;-11.05;-32.29
2020-12-03;D.D;29.65;38.19;22.51;56.68;7.14;-18.49
2020-12-08;C.A;27.4;39.07;16.63;43.52;10.77;-4.45
2020-12-17;C.D;23.82;53.66;21.34;12.38;2.48;41.28
2020-12-28;C.B;28.76;55.04;29.07;75.42;-0.31;-20.38
2021-01-16;C.D;20.27;54.71;24.04;31.33;-3.77;23.38
2021-01-22;E.E;26.94;53.58;23.71;55.14;3.23;-1.56
2021-02-24;E.D;19.6;40.06;17.55;51.85;2.05;-11.79
2021-03-04;D.B;34.53;38.15;14.59;60.57;19.94;-22.42
2021-03-07;D.E;22.0;51.14;23.09;86.69;-1.09;-35.55
2021-03-25;D.D;17.59;27.12;16.19;81.68;1.4;-54.56
2021-04-17;B.A;24.44;72.15;15.84;56.79;8.6;15.36
2021-05-24;A.B;26.91;48.19;24.68;45.93;2.23;2.26
2021-06-11;A.E;25.95;43.46;24.37;43.39;1.58;0.07
2021-07-24;E.A;21.25;48.71;33.66;76.1;-12.41;-27.39
2021-08-03;C.A;18.89;78.54;10.04;52.04;8.85;26.5
2021-08-09;C.E;19.61;52.34;28.74;48.85;-9.13;3.49
2021-08-12;E.B;32.25;53.66;23.82;51.71;8.43;1.95
2021-08-22;D.A;31.36;63.64;15.35;99.07;16.01;-35.43
2021-08-27;A.E;18.32;94.03;16.95;88.62;1.37;5.41
2021-09-07;D.D;26.65;77.48;31.64;41.71;-4.99;35.77
2021-09-08;E.B;18.52;93.12;23.85;33.8;-5.33;59.32
2021-10-09;E.B;24.5;41.43;24.33;63.42;0.17;-21.99
2021-10-21;B.E;30.93;47.25;17.57;50.83;13.36;-3.58
2021-10-26;A.A;15.91;12.33;16.75;61.66;-0.84;-49.33
2021-11-02;A.D;23.03;44.42;25.81;60.3;-2.78;-15.88
2021-11-05;D.A;28.34;42.66;19.71;41.87;8.63;0.79
2021-11-19;A.D;23.99;61.64;27.75;43.64;-3.76;18.0
2021-11-23;C.A;14.35;58.85;33.78;53.49;-19.43;5.36
2021-11-26;A.E;25.16;49.72;37.23;55.23;-12.07;-5.51
2021-12-17;B.E;30.03;40.72;19.91;19.78;10.12;20.94
