day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-09;B;25.77;57.8;23.27;31.62;2.5;26.18
2020-05-22;A;22.66;48.14;25.66;51.73;-3.0;-3.59
2020-08-26;E;27.31;53.19;25.39;42.3;1.92;10.89
2020-09-24;C;21.4;49.88;26.59;49.94;-5.19;-0.06
2020-09-25;C;24.39;44.89;20.65;57.16;3.74;-12.27
2020-10-10;B;21.8;57.89;23.55;53.49;-1.75;4.4
2020-10-19;D;28.57;48.88;23.94;65.46;4.63;-16.58
2020-11-15;C;26.39;44.42;25.48;44.12;0.91;0.3
2020-12-09;E;25.83;46.08;24.37;48.89;1.46;-2.81
2021-02-19;D;21.87;48.94;20.78;52.73;1.09;-3.79
2021-03-22;D;24.3;49.0;22.68;52.68;1.62;-3.68
2021-04-25;E;24.99;55.13;24.85;55.92;0.14;-0.79
2021-07-30;B;20.72;58.73;22.65;46.01;-1.93;12.72
2021-11-09;E;20.77;42.96;23.4;63.39;-2.63;-20.43
2021-12-18;D;22.54;52.41;28.77;50.18;-6.23;2.23
2022-01-14;A;23.73;43.71;22.66;54.25;1.07;-10.54
2022-04-03;B;25.29;53.45;22.66;36.65;2.63;16.8
2022-04-16;D;22.04;62.47;23.32;30.84;-1.28;31.63
2022-04-30;E;23.42;58.04;24.13;47.07;-0.71;10.97
2022-05-04;D;26.74;59.75;26.77;56.18;-0.03;3.57
2022-05-15;D;20.31;50.78;22.68;48.01;-2.37;2.77
2022-06-04;C;23.95;49.53;26.81;56.02;-2.86;-6.49
2022-06-13;D;22.79;52.16;24.66;49.78;-1.87;2.38
2022-06-23;C;23.04;53.91;25.04;65.97;-2.0;-12.06
2022-06-29;D;23.8;38.35;27.69;48.24;-3.89;-9.89
2022-08-09;A;28.71;54.82;23.16;45.4;5.55;9.42
