day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-13;B;23.31;51.93;22.99;33.88;0.32;18.05
2020-06-01;D;24.22;38.11;25.26;45.85;-1.04;-7.74
2020-07-10;A;24.59;47.06;23.55;49.16;1.04;-2.1
2020-08-18;C;24.97;69.14;24.24;48.35;0.73;20.79
2020-08-25;C;19.52;37.11;23.56;43.97;-4.04;-6.86
2020-10-07;A;23.41;42.33;22.74;46.3;0.67;-3.97
2020-11-07;E;23.83;49.55;25.72;38.34;-1.89;11.21
2020-11-28;B;28.49;49.24;22.35;43.6;6.14;5.64
2020-12-03;D;25.14;38.81;23.78;43.48;1.36;-4.67
2020-12-23;B;24.65;36.85;22.67;47.42;1.98;-10.57
2021-01-18;D;24.42;49.85;22.58;45.71;1.84;4.14
2021-03-26;C;24.94;48.69;23.69;38.88;1.25;9.81
2021-05-16;D;24.11;50.44;22.45;60.28;1.66;-9.84
2021-06-01;A;25.25;57.4;24.65;52.41;0.6;4.99
2021-07-19;A;22.54;45.11;24.49;54.42;-1.95;-9.31
2021-08-03;B;23.54;45.43;23.3;59.98;0.24;-14.55
2021-09-07;B;25.05;61.81;24.15;48.34;0.9;13.47
2021-12-03;C;19.28;65.95;21.13;51.08;-1.85;14.87
2021-12-20;A;22.45;47.71;26.81;46.59;-4.36;1.12
2022-01-25;E;28.08;45.78;21.83;41.57;6.25;4.21
2022-02-07;C;24.59;58.88;20.72;53.62;3.87;5.26
2022-03-19;A;25.51;45.01;24.95;52.09;0.56;-7.08
2022-06-21;C;24.18;34.86;20.6;41.88;3.58;-7.02
2022-07-27;E;27.77;38.11;22.9;34.27;4.87;3.84
