day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;E;25.65;53.76;22.99;47.08;2.66;6.68
2020-05-20;D;23.11;49.17;24.78;67.04;-1.67;-17.87
2020-05-29;B;23.23;51.62;22.29;50.33;0.94;1.29
2020-08-26;A;24.38;45.35;22.09;47.88;2.29;-2.53
2020-10-09;C;24.29;57.81;20.05;55.86;4.24;1.95
2020-10-14;D;18.79;60.95;25.27;34.87;-6.48;26.08
2020-12-13;D;25.5;50.52;23.53;68.35;1.97;-17.83
2021-01-12;A;26.15;43.85;24.59;36.55;1.56;7.3
2021-02-25;B;21.71;45.51;21.92;45.82;-0.21;-0.31
2021-05-01;B;26.87;47.87;23.33;42.84;3.54;5.03
2021-07-25;E;28.55;63.65;20.63;37.84;7.92;25.81
2021-07-26;D;24.63;47.36;28.34;57.49;-3.71;-10.13
2021-09-06;D;25.88;51.52;18.01;42.81;7.87;8.71
2021-10-29;B;21.0;57.16;25.21;42.23;-4.21;14.93
2021-11-09;B;26.26;41.91;25.08;67.69;1.18;-25.78
2021-11-23;E;23.85;56.62;23.97;43.06;-0.12;13.56
2022-01-24;B;22.99;58.25;26.11;33.5;-3.12;24.75
2022-01-26;E;26.96;64.74;21.92;52.93;5.04;11.81
2022-03-19;D;25.01;39.03;22.03;54.87;2.98;-15.84
2022-04-06;E;19.5;48.23;24.0;36.66;-4.5;11.57
2022-08-20;D;25.97;62.64;19.39;60.99;6.58;1.65
