day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-24;C;22.42;38.09;24.45;45.31;-2.03;-7.22
2020-05-25;D;24.1;43.59;21.73;28.87;2.37;14.72
2020-05-25;E;24.01;41.08;24.37;55.41;-0.36;-14.33
2020-07-19;D;20.77;62.67;21.46;34.36;-0.69;28.31
2020-09-08;D;24.92;52.9;24.66;31.52;0.26;21.38
2020-09-18;D;20.58;59.73;24.61;58.97;-4.03;0.76
2020-10-21;C;25.32;50.91;24.28;53.04;1.04;-2.13
2020-10-23;C;23.11;49.63;22.19;49.36;0.92;0.27
2020-11-19;C;23.08;61.15;17.55;45.49;5.53;15.66
2020-11-25;E;20.29;50.96;25.82;57.87;-5.53;-6.91
2020-11-25;A;22.16;45.95;20.1;54.93;2.06;-8.98
2021-01-20;C;24.66;35.91;15.98;49.91;8.68;-14.0
2021-02-01;C;24.37;47.74;23.51;45.86;0.86;1.88
2021-03-11;A;23.14;49.51;20.11;48.74;3.03;0.77
2021-06-04;E;24.06;39.17;25.25;47.33;-1.19;-8.16
2021-06-20;E;21.16;61.73;22.67;67.62;-1.51;-5.89
2021-07-15;B;22.79;53.45;20.8;48.18;1.99;5.27
2021-08-16;C;23.01;39.87;22.49;62.21;0.52;-22.34
2021-11-25;D;27.06;45.23;20.3;51.57;6.76;-6.34
2021-12-23;D;21.44;49.62;24.93;75.8;-3.49;-26.18
2021-12-26;A;22.35;38.41;28.61;50.29;-6.26;-11.88
2022-01-19;B;22.96;50.77;25.9;49.85;-2.94;0.92
2022-01-28;E;25.2;30.19;24.37;52.94;0.83;-22.75
2022-06-04;A;20.55;50.33;19.38;47.98;1.17;2.35
2022-06-21;A;22.78;39.38;26.41;37.83;-3.63;1.55
