day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-22;B;25.4;53.8;22.19;51.65;3.21;2.15
2020-07-11;C;21.35;44.62;25.28;56.35;-3.93;-11.73
2020-07-13;A;21.38;48.32;27.95;54.58;-6.57;-6.26
2020-08-07;D;22.72;37.86;21.55;53.26;1.17;-15.4
2020-08-18;A;26.99;63.68;22.97;58.58;4.02;5.1
2020-08-25;E;25.21;44.43;25.75;49.34;-0.54;-4.91
2020-12-02;C;21.04;64.27;22.12;57.85;-1.08;6.42
2020-12-24;E;26.41;45.65;24.98;60.02;1.43;-14.37
2020-12-24;A;23.72;45.65;24.31;64.75;-0.59;-19.1
2020-12-26;D;26.91;44.23;24.33;41.99;2.58;2.24
2021-03-02;E;24.22;35.86;25.74;60.36;-1.52;-24.5
2021-03-09;B;24.35;27.36;23.48;49.28;0.87;-21.92
2021-03-11;E;28.55;68.22;19.78;46.26;8.77;21.96
2021-03-29;E;24.93;54.92;21.41;44.01;3.52;10.91
2021-04-05;A;27.1;41.55;21.8;45.79;5.3;-4.24
2021-04-13;E;23.98;50.87;23.99;48.22;-0.01;2.65
2021-05-28;D;24.55;52.4;23.91;63.7;0.64;-11.3
2021-07-29;D;24.13;51.61;23.94;49.69;0.19;1.92
2021-08-01;E;26.62;47.86;25.33;50.84;1.29;-2.98
2021-09-16;E;23.16;52.65;23.65;50.41;-0.49;2.24
2021-09-29;B;29.47;53.87;22.96;64.27;6.51;-10.4
2021-10-08;E;27.51;22.82;19.31;58.49;8.2;-35.67
2022-02-17;B;26.05;41.41;24.38;58.77;1.67;-17.36
2022-03-31;C;24.1;56.74;24.24;68.1;-0.14;-11.36
2022-05-01;A;21.65;49.28;30.36;45.81;-8.71;3.47
2022-05-10;B;22.06;43.38;28.92;63.07;-6.86;-19.69
2022-05-16;D;21.89;46.24;24.25;55.6;-2.36;-9.36
2022-08-26;A;21.14;42.02;23.15;45.59;-2.01;-3.57
