day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;A;25.48;47.93;28.55;31.09;-3.07;16.84
2020-06-20;D;21.74;50.36;22.92;53.63;-1.18;-3.27
2020-07-28;D;22.62;51.52;22.74;42.81;-0.12;8.71
2020-09-26;A;23.29;39.63;21.52;47.07;1.77;-7.44
2020-10-30;B;23.29;49.34;25.4;54.43;-2.11;-5.09
2021-01-09;A;25.23;51.53;27.86;56.26;-2.63;-4.73
2021-02-13;D;22.34;54.03;23.34;59.91;-1.0;-5.88
2021-03-29;C;22.12;48.28;20.6;49.6;1.52;-1.32
2021-03-31;B;19.73;42.23;21.39;47.76;-1.66;-5.53
2021-04-01;E;27.82;58.19;22.53;54.87;5.29;3.32
2021-05-17;C;25.92;49.39;23.5;51.23;2.42;-1.84
2021-08-05;A;22.3;52.24;17.92;27.93;4.38;24.31
2021-08-18;A;23.91;46.09;23.25;57.71;0.66;-11.62
2021-08-18;D;21.05;41.24;21.51;47.33;-0.46;-6.09
2021-09-21;A;27.89;51.44;23.23;49.7;4.66;1.74
2021-09-22;B;19.64;47.75;24.11;48.02;-4.47;-0.27
2021-12-04;C;27.82;47.48;28.12;49.14;-0.3;-1.66
2022-01-04;C;21.38;42.99;20.37;45.78;1.01;-2.79
2022-01-15;A;22.05;48.61;23.97;47.4;-1.92;1.21
2022-02-10;C;25.86;44.0;24.63;49.54;1.23;-5.54
2022-03-04;D;22.36;42.43;27.7;57.14;-5.34;-14.71
2022-03-07;E;23.22;49.18;24.43;63.56;-1.21;-14.38
2022-05-29;B;22.0;50.35;25.82;38.53;-3.82;11.82
2022-07-04;D;22.88;38.22;22.96;50.63;-0.08;-12.41
