day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-15;E;23.96;47.08;27.26;43.0;-3.3;4.08
2020-05-12;A;24.42;53.93;27.19;57.05;-2.77;-3.12
2020-05-31;C;22.62;59.96;21.37;18.35;1.25;41.61
2020-07-15;B;27.92;42.98;23.91;50.64;4.01;-7.66
2020-08-02;B;26.23;82.16;15.89;56.18;10.34;25.98
2020-08-14;D;21.81;53.87;23.7;45.83;-1.89;8.04
2020-09-23;A;24.96;68.73;21.61;52.31;3.35;16.42
2020-09-30;E;23.57;56.11;21.38;42.48;2.19;13.63
2020-11-02;D;26.41;67.99;28.33;59.74;-1.92;8.25
2020-11-16;E;25.47;51.55;24.72;50.97;0.75;0.58
2020-12-23;C;18.84;49.06;23.53;39.32;-4.69;9.74
2020-12-29;D;27.22;40.36;29.88;46.77;-2.66;-6.41
2021-01-23;E;21.58;44.48;24.76;55.3;-3.18;-10.82
2021-02-23;E;25.5;40.86;20.58;54.85;4.92;-13.99
2021-05-13;A;23.57;47.68;25.58;44.76;-2.01;2.92
2021-06-04;A;24.24;51.93;27.13;39.16;-2.89;12.77
2021-06-05;C;21.44;61.71;26.87;73.61;-5.43;-11.9
2021-06-29;D;24.18;47.91;26.3;47.29;-2.12;0.62
2021-11-25;A;19.49;50.33;21.77;43.4;-2.28;6.93
2021-12-10;B;25.36;68.68;25.38;57.27;-0.02;11.41
2021-12-16;A;25.75;55.65;23.85;54.32;1.9;1.33
2022-01-12;B;22.5;49.21;23.07;43.01;-0.57;6.2
2022-01-16;E;21.93;45.65;25.52;48.48;-3.59;-2.83
2022-03-13;E;21.24;52.65;24.77;60.51;-3.53;-7.86
2022-04-09;C;23.39;53.09;22.54;51.63;0.85;1.46
2022-04-22;B;24.59;47.36;21.7;61.13;2.89;-13.77
2022-05-10;A;22.55;43.08;25.75;49.48;-3.2;-6.4
2022-05-29;D;20.23;32.43;22.13;49.64;-1.9;-17.21
2022-06-20;E;21.89;46.76;26.9;42.37;-5.01;4.39
2022-07-21;E;24.23;56.62;24.36;26.78;-0.13;29.84
2022-08-31;A;23.64;57.18;18.95;59.04;4.69;-1.86
