day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;B;23.68;47.77;23.71;45.72;-0.03;2.05
2020-08-31;C;27.99;45.8;27.05;39.42;0.94;6.38
2021-01-17;E;25.11;43.51;23.95;41.71;1.16;1.8
2021-02-12;D;22.46;51.37;24.21;38.82;-1.75;12.55
2021-03-30;E;22.24;61.04;22.77;47.53;-0.53;13.51
2021-04-07;C;25.39;53.34;22.86;59.06;2.53;-5.72
2021-04-11;B;23.23;44.82;23.35;49.84;-0.12;-5.02
2021-05-05;A;26.4;47.56;25.94;51.45;0.46;-3.89
2021-05-12;E;18.69;53.11;25.2;54.41;-6.51;-1.3
2021-09-06;E;24.46;43.25;22.32;56.71;2.14;-13.46
2022-02-15;D;25.14;47.7;25.59;62.95;-0.45;-15.25
2022-04-01;C;24.93;47.7;19.68;46.12;5.25;1.58
2022-04-08;A;23.09;56.81;22.33;53.99;0.76;2.82
2022-07-13;A;23.66;45.31;26.68;58.08;-3.02;-12.77
2022-07-19;E;19.89;48.39;23.38;47.72;-3.49;0.67
