day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-13;A;23.52;33.12;18.55;50.7;4.97;-17.58
2020-05-21;A;24.61;33.44;19.52;64.99;5.09;-31.55
2020-07-08;E;27.42;47.17;21.99;61.37;5.43;-14.2
2020-09-29;B;29.5;41.86;25.76;45.66;3.74;-3.8
2020-12-09;A;25.03;43.06;19.56;47.59;5.47;-4.53
2021-02-04;E;24.03;44.69;23.47;58.78;0.56;-14.09
2021-04-03;E;22.61;46.19;24.28;40.94;-1.67;5.25
2021-04-14;A;24.28;45.51;26.4;49.68;-2.12;-4.17
2021-05-01;D;25.49;47.05;25.79;39.15;-0.3;7.9
2021-05-09;D;17.03;45.09;22.86;49.26;-5.83;-4.17
2021-05-13;D;18.16;58.85;19.34;56.95;-1.18;1.9
2021-06-27;D;19.09;49.36;20.06;32.78;-0.97;16.58
2021-07-21;D;18.95;34.53;25.52;39.49;-6.57;-4.96
2021-08-20;E;27.64;47.03;26.86;40.14;0.78;6.89
2021-08-28;B;25.22;53.05;25.43;54.58;-0.21;-1.53
2021-10-19;C;29.59;49.91;24.59;45.3;5.0;4.61
2021-11-27;D;22.15;59.84;24.78;45.18;-2.63;14.66
2021-12-21;A;26.0;52.39;25.92;62.15;0.08;-9.76
2022-03-21;B;22.1;43.73;25.19;36.46;-3.09;7.27
2022-04-29;B;25.94;52.24;25.39;36.46;0.55;15.78
2022-07-20;D;24.55;66.86;22.96;57.83;1.59;9.03
