day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-05;D;23.96;58.09;21.57;54.99;2.39;3.1
2020-06-15;D;21.31;43.37;22.86;47.41;-1.55;-4.04
2020-09-04;A;23.71;55.22;18.1;54.8;5.61;0.42
2021-03-18;C;20.74;46.72;22.72;45.47;-1.98;1.25
2021-03-25;D;21.19;34.38;25.77;51.36;-4.58;-16.98
2021-07-30;E;20.82;36.91;27.74;64.25;-6.92;-27.34
2021-11-19;A;24.84;47.9;26.24;42.66;-1.4;5.24
2021-12-11;B;22.99;42.17;26.22;34.35;-3.23;7.82
2022-02-19;E;21.65;67.26;26.24;52.73;-4.59;14.53
2022-04-07;B;19.22;52.86;20.59;38.5;-1.37;14.36
2022-04-14;E;18.49;49.64;25.53;45.35;-7.04;4.29
2022-05-04;B;25.57;49.64;23.76;60.28;1.81;-10.64
2022-05-13;D;25.14;48.12;29.4;43.58;-4.26;4.54
2022-08-21;B;19.32;55.91;25.24;54.27;-5.92;1.64
2022-08-26;C;22.48;47.59;21.38;41.87;1.1;5.72
