day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-12;E;24.86;43.26;23.77;53.27;1.09;-10.01
2020-06-12;B;28.68;57.18;23.78;66.71;4.9;-9.53
2020-06-17;B;21.69;58.54;25.79;54.95;-4.1;3.59
2020-07-19;B;24.95;50.57;20.91;48.04;4.04;2.53
2020-08-19;D;21.54;62.01;19.39;31.11;2.15;30.9
2020-09-11;D;24.78;49.97;23.83;38.61;0.95;11.36
2020-09-24;B;19.98;32.73;20.93;64.31;-0.95;-31.58
2020-10-22;B;23.57;49.2;26.23;52.66;-2.66;-3.46
2020-12-13;B;21.21;48.56;17.77;48.31;3.44;0.25
2021-01-14;D;20.84;38.98;23.06;56.68;-2.22;-17.7
2021-04-23;A;21.44;30.91;23.37;62.74;-1.93;-31.83
2021-06-11;C;26.05;57.52;24.35;50.73;1.7;6.79
2021-06-12;B;26.27;62.56;20.93;43.5;5.34;19.06
2021-07-22;C;26.72;57.42;30.32;45.03;-3.6;12.39
2021-07-23;C;19.43;40.27;20.92;63.5;-1.49;-23.23
2021-08-08;B;21.23;39.54;28.67;43.33;-7.44;-3.79
2021-09-21;D;26.0;54.44;22.53;49.44;3.47;5.0
2022-03-06;C;16.46;49.15;23.62;47.25;-7.16;1.9
2022-06-01;A;26.49;71.74;20.06;58.06;6.43;13.68
2022-07-04;C;18.14;52.93;23.97;59.55;-5.83;-6.62
