day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;A;22.44;55.83;23.42;67.39;-0.98;-11.56
2020-07-23;B;21.14;59.89;26.38;38.26;-5.24;21.63
2020-07-26;A;23.05;38.64;22.42;66.79;0.63;-28.15
2020-08-21;C;20.59;35.86;24.74;41.71;-4.15;-5.85
2021-01-06;D;22.54;59.21;22.03;54.17;0.51;5.04
2021-01-09;E;24.35;40.75;23.52;90.11;0.83;-49.36
2021-03-14;D;24.81;53.65;18.12;60.33;6.69;-6.68
2021-05-03;A;23.67;52.45;24.41;51.7;-0.74;0.75
2021-08-21;C;26.1;50.02;25.01;45.56;1.09;4.46
2021-11-30;B;26.36;52.12;24.18;47.31;2.18;4.81
2021-12-17;E;28.33;59.57;22.35;26.77;5.98;32.8
2022-01-18;A;25.62;45.59;20.4;52.52;5.22;-6.93
2022-01-23;A;21.76;53.16;20.31;54.84;1.45;-1.68
2022-01-27;D;26.83;47.94;22.87;43.97;3.96;3.97
2022-02-07;D;19.06;64.87;25.16;33.15;-6.1;31.72
2022-03-11;E;24.17;49.08;26.08;53.09;-1.91;-4.01
