day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-01;B;25.57;57.56;21.14;67.97;4.43;-10.41
2020-11-17;C;24.22;51.01;24.4;60.4;-0.18;-9.39
2021-03-27;E;23.26;52.12;27.99;47.75;-4.73;4.37
2021-04-29;B;27.48;35.1;27.28;53.69;0.2;-18.59
2021-06-07;B;22.62;37.26;22.58;48.08;0.04;-10.82
2021-07-03;A;25.06;53.81;27.38;38.91;-2.32;14.9
2021-08-19;E;26.93;43.75;23.45;53.28;3.48;-9.53
2021-08-31;E;23.64;67.43;18.71;57.04;4.93;10.39
2021-09-24;A;22.77;46.36;22.97;65.2;-0.2;-18.84
2021-09-29;D;26.6;48.83;20.13;55.27;6.47;-6.44
2021-10-10;B;25.23;49.15;23.37;61.92;1.86;-12.77
2021-10-28;A;21.85;33.28;29.2;56.11;-7.35;-22.83
2022-02-02;B;22.11;71.83;22.84;57.12;-0.73;14.71
2022-05-06;B;23.51;43.06;24.05;60.97;-0.54;-17.91
2022-05-26;D;25.17;47.75;20.77;51.91;4.4;-4.16
2022-08-22;B;22.57;39.44;26.96;42.18;-4.39;-2.74
